Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®,Earnings Per Share - Standard Deviation
2018-12-10,ASIX.N,2.15,-0.012,2.14975,0.00817
2018-12-10,FRT.N,3.23257,0.05,3.2342,0.02746
2018-12-10,HPE.N,1.58757,-0.088,1.58617,0.03912
2018-12-10,MET.N,5.35385,0.133,5.36098,0.0611
2018-12-10,SNPS.OQ,4.23778,0.035,4.23924,0.01812
2018-12-10,SWK.N,8.13775,-0.031,8.13523,0.03034
2018-12-11,CMC.N,2.1371,6.341,2.2726,0.48661
2018-12-11,HPE.N,1.58409,0.245,1.58796,0.03292
2018-12-11,LRCX.OQ,1.45576,-1.39,1.43552,0.11248
2018-12-11,MET.N,5.35285,0.113,5.35892,0.06164
2018-12-11,NOV.N,-0.03,1.364,-0.02864,0.04817
2018-12-11,OKE.N,2.82869,0.485,2.8424,0.04889
2018-12-11,USB.N,4.09996,0.05,4.10202,0.02275
2018-12-12,FRT.N,,0.051,3.23422,
2018-12-12,MET.N,5.3533,0.117,5.35956,0.06152
2018-12-12,PII.N,6.55706,0.3,6.57673,0.05696
2018-12-13,CMC.N,2.1131,6.452,2.24943,0.45843
2018-12-13,NOV.N,-0.03156,-0.297,-0.03185,0.04869
2018-12-13,SWX.N,3.813,0.082,3.81612,0.06814
2018-12-14,MET.N,5.34235,-0.031,5.34067,0.06181
2018-12-14,NOV.N,-0.03239,1.626,-0.03076,0.04717
2018-12-14,OKE.N,2.82994,0.457,2.84288,0.0477
2018-12-16,SWK.N,8.13833,-0.032,8.13571,0.02973
2018-12-17,HPE.N,1.5835,0.267,1.58772,0.03235
2018-12-17,MET.N,5.33785,-0.002,5.33775,0.05609
2018-12-17,UNP.N,7.855,-0.06,7.85033,0.05601
2018-12-17,USB.N,4.10035,0.052,4.10246,0.02284
2018-12-18,AON.N,8.13365,0.1,8.14178,0.05388
2018-12-18,IAC.OQ,5.48785,0.195,5.49857,0.23115
2018-12-18,LRCX.OQ,1.45031,-1.298,1.43148,0.11097
2018-12-18,SWK.N,8.13929,-0.034,8.13653,0.02778
2018-12-18,UNP.N,7.84423,-0.072,7.83861,0.06485
2018-12-18,USB.N,4.10035,0.048,4.10232,0.0225
2018-12-18,IAC.OQ,5.48785,,,0.23115
2018-12-19,NOV.N,-0.03461,-0.326,-0.03494,0.0484
2018-12-20,GOOG.OQ,2.08922,0.406,2.09771,0.05184
2018-12-20,NOV.N,-0.03628,-0.968,-0.03725,0.05041
2018-12-20,OKE.N,2.82706,0.26,2.83441,0.05068
2018-12-20,SWX.N,3.82443,-0.133,3.81935,0.05543
2018-12-20,USB.N,4.09958,0.058,4.10195,0.02215
2018-12-20,NOV.N,-0.03628,,,0.05041
2018-12-21,LRCX.OQ,1.44704,-1.302,1.4282,0.10961
2018-12-21,USB.N,4.09996,0.083,4.10338,0.02258
2018-12-26,NOV.N,,-1.09,-0.03737,
2018-12-26,UNP.N,7.83889,-0.011,7.83801,0.06922
2019-01-01,THR.N,1.136,0.159,1.13781,0.10012
2019-01-01,UNP.N,7.83667,-0.08,7.83044,0.07011
2019-01-02,GOOG.OQ,2.08985,0.468,2.09963,0.05212
2019-01-02,MET.N,5.33735,0.003,5.33751,0.05576
2019-01-02,NIC.N,3.9625,-0.161,3.95613,0.02385
2019-01-02,USB.N,4.10073,0.09,4.1044,0.02291
2019-01-03,HPE.N,1.58313,0.302,1.58792,0.03299
2019-01-03,MET.N,5.3358,0.008,5.3362,0.0562
2019-01-03,NOV.N,-0.03722,-0.464,-0.03769,0.04896
2019-01-03,USB.N,4.10112,0.094,4.10498,0.02281
2019-01-04,EXAS.OQ,-1.50385,0.44,-1.49724,0.01734
2019-01-04,NOV.N,-0.04,0.004,-0.04,0.04932
2019-01-04,OKE.N,2.82647,0.314,2.83534,0.05059
2019-01-04,UNP.N,7.83548,-0.109,7.82697,0.07055
2019-01-04,NOV.N,-0.04,,,0.04932
2019-01-06,GOOG.OQ,2.09664,0.458,2.10623,0.05616
2019-01-06,SLAB.OQ,3.738,-0.03,3.73688,0.00631
2019-01-07,CMC.N,2.18636,4.834,2.29205,0.34209
2019-01-07,CRMT.OQ,5.8275,0.014,5.82831,0.1946
2019-01-07,EXAS.OQ,-1.48615,1.72,-1.4606,0.0486
2019-01-07,IAC.OQ,,0.22,5.4999,
2019-01-07,MET.N,5.3333,0.028,5.33477,0.05574
2019-01-07,NOV.N,,-0.035,-0.04004,
2019-01-07,OKE.N,2.82588,0.311,2.83467,0.0499
2019-01-07,UNP.N,7.83296,-0.096,7.82547,0.06982
2019-01-07,USB.N,4.10189,0.082,4.10526,0.02242
2019-01-08,AON.N,8.13515,0.06,8.14,0.05133
2019-01-08,CMC.N,2.137,1.72,2.17375,0.29451
2019-01-08,MET.N,5.32935,0.021,5.33046,0.05689
2019-01-08,OKE.N,2.82375,0.37,2.8342,0.0471
2019-01-08,UNP.N,7.83571,-0.097,7.82816,0.07055
2019-01-08,USB.N,4.1015,0.073,4.10451,0.0227
2019-01-09,AON.N,8.13415,0.065,8.13941,0.05103
2019-01-09,CMC.N,2.128,1.979,2.17011,0.29369
2019-01-09,LRCX.OQ,1.44617,-1.404,1.42586,0.10951
2019-01-09,MET.N,5.32685,-0.009,5.32636,0.05525
2019-01-09,NOV.N,-0.04316,-1.549,-0.04471,0.04823
2019-01-09,RIGL.OQ,-4.5943,6.116,-4.3133,0.6954
2019-01-09,SWK.N,8.13833,-0.045,8.13464,0.02739
2019-01-09,UNP.N,7.84007,-0.063,7.83515,0.07021
2019-01-10,ASIX.N,2.14333,-0.025,2.14279,0.00471
2019-01-10,NOV.N,-0.0415,-1.571,-0.04473,0.04756
2019-01-10,OKE.N,2.82529,0.343,2.83499,0.04611
2019-01-10,THR.N,1.15333,0.102,1.1545,0.09928
2019-01-10,UNP.N,7.84257,-0.023,7.84074,0.07125
2019-01-11,AON.N,8.13815,0.029,8.14052,0.04728
2019-01-11,LRCX.OQ,1.43717,-0.773,1.42605,0.09289
2019-01-11,MET.N,5.32035,0.038,5.32237,0.05113
2019-01-11,NOV.N,-0.0415,-1.594,-0.04475,0.04756
2019-01-11,OKE.N,2.82412,0.231,2.83065,0.04415
2019-01-11,PLXS.OQ,3.86,-0.07,3.85732,0.05404
2019-01-11,SLAB.OQ,3.73782,-0.031,3.73666,0.00656
2019-01-11,UNP.N,7.84971,-0.06,7.845,0.07163
2019-01-11,NOV.N,-0.0415,,,0.04756
2019-01-13,UNP.N,7.85757,-0.09,7.8505,0.06236
2019-01-14,BCBP.OQ,1.01333,0.093,1.01428,0.00471
2019-01-14,CMC.N,2.094,3.685,2.17117,0.27695
2019-01-14,EXAS.OQ,-1.47846,1.585,-1.45504,0.05347
2019-01-14,GOOG.OQ,2.09804,0.465,2.10779,0.05666
2019-01-14,LRCX.OQ,1.43282,-1.096,1.41712,0.0935
2019-01-14,NOV.N,,-1.664,-0.04482,
2019-01-14,SWX.N,3.823,-0.181,3.81608,0.05591
2019-01-14,BCBP.OQ,1.20333,-0.284,1.19992,0.0411
2019-01-15,AON.N,8.13824,0.028,8.14054,0.04614
2019-01-15,GOOG.OQ,2.09529,0.34,2.10242,0.05542
2019-01-15,HPE.N,1.58139,0.099,1.58296,0.03415
2019-01-15,MET.N,5.31785,0.011,5.31842,0.05084
2019-01-15,NIC.N,4.082,-0.158,4.07554,0.15804
2019-01-15,OKE.N,2.82082,0.157,2.82526,0.04497
2019-01-15,PII.N,6.56188,0.253,6.57847,0.05525
2019-01-15,SWX.N,3.83263,-0.11,3.82841,0.05817
2019-01-15,UNP.N,7.85936,-0.095,7.8519,0.06283
2019-01-16,LRCX.OQ,1.43038,-1.175,1.41358,0.09491
2019-01-16,MET.N,5.31835,0.008,5.31879,0.05091
2019-01-16,NIC.N,4.202,-0.166,4.19502,0.15905
2019-01-16,OKE.N,2.81856,0.17,2.82334,0.04469
2019-01-16,SWK.N,8.13881,-0.04,8.1356,0.0275
2019-01-16,UNP.N,7.8615,-0.087,7.85469,0.06298
2019-01-16,USB.N,4.33989,-0.717,4.30879,0.06378
2019-01-16,OKE.N,2.81856,,,0.04469
2019-01-17,NOV.N,-0.042,,,0.0477
2019-01-17,PLXS.OQ,3.746,,,0.08868
2019-01-17,AWI.N,3.7312,-0.213,3.72327,0.03401
2019-01-17,NIC.N,4.25,0.169,4.25717,0.0743
2019-01-17,NOV.N,-0.042,-1.877,-0.04556,0.0477
2019-01-17,OKE.N,,0.08,2.82081,
2019-01-17,PLXS.OQ,3.746,0.127,3.75075,0.08868
2019-01-17,SWK.N,8.13595,-0.066,8.13059,0.02809
2019-01-17,USB.N,4.33512,-0.314,4.32149,0.05908
2019-01-17,UTHR.OQ,,-0.264,14.35317,
2019-01-18,PRGS.OQ,2.3725,,,0.02773
2019-01-18,IAC.OQ,,0.236,5.50078,
2019-01-18,LRCX.OQ,1.42577,-1.144,1.40947,0.09641
2019-01-18,OKE.N,2.82074,0.15,2.82497,0.04447
2019-01-18,PLXS.OQ,,-0.694,3.72001,
2019-01-18,PRA.N,1.74125,-0.063,1.74015,0.0551
2019-01-18,PRGS.OQ,2.3725,0.289,2.37935,0.02773
2019-01-18,RIGL.OQ,-4.58,6.173,-4.2973,0.7003
2019-01-18,UTHR.OQ,14.42222,-0.347,14.37221,0.62898
2019-01-19,PRGS.OQ,,0.393,2.38183,
2019-01-21,GOOG.OQ,2.08955,0.316,2.09616,0.04983
2019-01-21,TK.N,,0.0,-0.44,
2019-01-22,CAL.N,2.29,0.137,2.29315,0.02236
2019-01-22,CMC.N,2.09708,3.744,2.17559,0.27533
2019-01-22,EXAS.OQ,-1.48308,1.22,-1.46498,0.05676
2019-01-22,LRCX.OQ,1.42247,-1.056,1.40745,0.09634
2019-01-22,PII.N,6.56063,0.258,6.57756,0.05437
2019-01-22,SWK.N,8.70205,-0.5,8.65853,0.17052
2019-01-22,TK.N,-0.44,,,0.0
2019-01-22,USB.N,4.33704,0.017,4.33776,0.06197
2019-01-23,GOOG.OQ,2.09038,0.366,2.09803,0.04975
2019-01-23,LRCX.OQ,1.4073,-2.382,1.37378,0.08706
2019-01-23,PII.N,6.55882,0.213,6.57277,0.05323
2019-01-23,RIGL.OQ,-4.26,-0.112,-4.2648,0.0748
2019-01-23,SWK.N,8.59945,-0.621,8.54602,0.14225
2019-01-24,IAC.OQ,5.49862,,,0.22677
2019-01-24,AWI.N,3.73022,-0.215,3.72222,0.03572
2019-01-24,GOOG.OQ,2.09129,0.337,2.09834,0.04916
2019-01-24,IAC.OQ,5.49862,0.31,5.51566,0.22677
2019-01-24,LRCX.OQ,1.39923,-0.408,1.39352,0.06936
2019-01-24,MET.N,5.31735,-0.011,5.31679,0.05065
2019-01-24,SWK.N,8.56645,-0.371,8.53466,0.12857
2019-01-24,UNP.N,9.03863,0.331,9.06855,0.14021
2019-01-25,ASIX.N,2.2,0.361,2.20793,0.07789
2019-01-25,CAL.N,2.285,0.068,2.28655,0.02291
2019-01-25,EXAS.OQ,-1.48692,0.966,-1.47256,0.04952
2019-01-25,LRCX.OQ,1.38836,-0.177,1.38591,0.05156
2019-01-25,UNP.N,9.06514,0.469,9.10763,0.11764
2019-01-28,SWX.N,3.83871,,,0.05975
2019-01-28,CMC.N,2.06157,2.42,2.11147,0.29459
2019-01-28,EXAS.OQ,-1.48769,0.857,-1.47494,0.04979
2019-01-28,GOOG.OQ,2.09069,0.232,2.09553,0.05002
2019-01-28,IAC.OQ,,0.319,5.51613,
2019-01-28,MET.N,5.31435,-0.033,5.31262,0.0467
2019-01-28,OKE.N,2.82016,-0.141,2.8162,0.04541
2019-01-28,SWX.N,3.83871,-0.201,3.83102,0.05975
2019-01-28,UNP.N,9.06686,0.451,9.10774,0.11778
2019-01-29,CUBE.N,0.84867,-0.029,0.84842,0.00189
2019-01-29,GOOG.OQ,2.09042,0.266,2.09597,0.04986
2019-01-29,MET.N,5.3138,-0.044,5.31145,0.04668
2019-01-29,OKE.N,2.81858,-0.187,2.81331,0.04451
2019-01-29,PII.N,6.59755,-2.382,6.44041,0.53741
2019-01-29,SWK.N,8.53295,0.042,8.53654,0.06652
2019-01-30,GOOG.OQ,2.0914,0.268,2.09701,0.04931
2019-01-30,PII.N,6.39355,-5.481,6.04311,0.5092
2019-01-30,SLAB.OQ,3.00273,-0.88,2.97631,0.4002
2019-01-30,THR.N,1.128,0.87,1.13781,0.09282
2019-01-30,USB.N,4.33696,0.02,4.33785,0.06196
2019-01-31,GOOG.OQ,2.09042,0.313,2.09695,0.04882
2019-01-31,PII.N,6.36655,-5.022,6.04683,0.50814
2019-01-31,SLAB.OQ,2.83,0.444,2.84256,0.11034
2019-01-31,STEL.N,1.97333,-0.028,1.97279,0.02055
2019-02-01,AON.N,9.18409,0.343,9.21557,0.126
2019-02-01,FRT.N,,0.305,3.24244,
2019-02-01,HPE.N,1.58191,0.088,1.5833,0.03483
2019-02-01,PII.N,6.28605,-4.411,6.00878,0.47222
2019-02-01,THR.N,1.162,1.048,1.17418,0.0621
2019-02-03,NOV.N,,-2.362,-0.04605,
2019-02-03,PII.N,6.23965,-3.564,6.01724,0.43604
2019-02-04,THR.N,1.146,,,0.05463
2019-02-04,AON.N,9.1865,0.01,9.18744,0.12193
2019-02-04,BCBP.OQ,1.19333,0.301,1.19693,0.033
2019-02-04,GOOG.OQ,2.34771,0.413,2.3574,0.11129
2019-02-04,IAC.OQ,5.49586,0.32,5.51346,0.21874
2019-02-04,OKE.N,2.81384,-0.131,2.81016,0.04333
2019-02-04,PRA.N,1.7025,-0.333,1.69683,0.09484
2019-02-04,THR.N,1.146,0.992,1.15737,0.05463
2019-02-04,UNP.N,9.0741,0.397,9.11016,0.11091
2019-02-05,GOOG.OQ,2.35442,,,0.12049
2019-02-05,AON.N,9.18877,-0.052,9.18404,0.11981
2019-02-05,EXAS.OQ,-1.49,0.7,-1.47957,0.05099
2019-02-05,GOOG.OQ,2.35442,0.183,2.35872,0.12049
2019-02-05,IAC.OQ,5.50014,0.432,5.52389,0.21898
2019-02-05,LRCX.OQ,1.38742,-0.171,1.38504,0.05253
2019-02-05,PII.N,6.10519,-1.443,6.01711,0.35949
2019-02-05,PRA.N,1.61875,-0.556,1.60976,0.14426
2019-02-05,THR.N,,1.933,1.16815,
2019-02-06,IAC.OQ,5.06987,-2.525,4.94186,0.64409
2019-02-06,ASIX.N,3.11667,0.084,3.11927,0.28964
2019-02-06,CMC.N,2.033,2.131,2.07633,0.34192
2019-02-06,GOOG.OQ,,0.185,2.35876,
2019-02-06,IAC.OQ,5.50229,0.393,5.52388,0.21892
2019-02-06,MET.N,5.46195,-0.494,5.43496,0.11788
2019-02-06,NOV.N,0.5116,-35.443,0.33028,0.29356
2019-02-06,PRA.N,1.478,0.025,1.47836,0.00748
2019-02-06,THR.N,1.17,-0.158,1.16815,0.02916
2019-02-07,CMC.N,2.02586,2.068,2.06776,0.33452
2019-02-07,GOOG.OQ,2.35351,0.235,2.35904,0.12879
2019-02-07,MET.N,5.43905,-0.588,5.40707,0.12137
2019-02-07,NOV.N,0.43953,-34.872,0.28626,0.32762
2019-02-07,PII.N,6.0382,-0.352,6.01698,0.257
2019-02-08,AON.N,9.19318,-0.135,9.18076,0.11445
2019-02-08,CUBE.N,0.83933,,,0.02253
2019-02-08,HPE.N,1.58055,0.083,1.58186,0.03546
2019-02-08,IAC.OQ,4.89292,1.404,4.96163,0.60085
2019-02-08,MET.N,5.42905,-0.257,5.41507,0.11253
2019-02-08,NOV.N,0.34986,-48.386,0.18058,0.33761
2019-02-09,CUBE.N,,-0.541,0.83479,
2019-02-10,UTHR.OQ,14.5465,0.118,14.5636,0.70361
2019-02-11,GOOG.OQ,2.35199,0.147,2.35544,0.12527
2019-02-11,IAC.OQ,4.60108,1.071,4.65035,0.539
2019-02-11,MET.N,5.42655,-0.056,5.4235,0.11148
2019-02-11,NOV.N,0.29907,-40.573,0.17773,0.31427
2019-02-11,PRA.N,1.47667,-0.008,1.47655,0.00745
2019-02-11,QLYS.OQ,1.6375,0.28,1.64209,0.00829
2019-02-11,THR.N,1.168,-0.104,1.16679,0.02638
2019-02-12,IAC.OQ,4.53442,2.188,4.63362,0.52366
2019-02-12,MET.N,5.4208,-0.044,5.41842,0.11146
2019-02-12,QLYS.OQ,1.87188,0.555,1.88226,0.04333
2019-02-12,UNP.N,9.07686,0.441,9.11691,0.11517
2019-02-13,FRT.N,3.24914,,,0.17786
2019-02-13,AON.N,9.18909,-0.07,9.18268,0.11141
2019-02-13,FRT.N,3.24914,-2.758,3.15955,0.17786
2019-02-13,MET.N,5.41737,-0.117,5.41104,0.11396
2019-02-13,NOV.N,0.23567,-24.631,0.17762,0.21336
2019-02-13,QLYS.OQ,1.88375,0.065,1.88498,0.0312
2019-02-14,FRT.N,,-3.429,3.13773,
2019-02-14,QLYS.OQ,1.86667,0.083,1.86822,0.01027
2019-02-15,TK.N,-0.44,,,0.0
2019-02-18,UNP.N,9.07893,0.489,9.12334,0.11717
2019-02-19,PII.N,6.04019,-0.364,6.01821,0.24896
2019-02-19,QLYS.OQ,1.86692,0.087,1.86855,0.00991
2019-02-19,TK.N,-0.7,0.0,-0.7,0.0
2019-02-20,CMC.N,2.008,2.165,2.05148,0.34253
2019-02-20,CRMT.OQ,6.2775,1.468,6.36962,0.45345
2019-02-20,EXAS.OQ,-1.48308,0.581,-1.47446,0.05511
2019-02-20,HPE.N,1.57918,0.023,1.57955,0.03539
2019-02-20,MET.N,5.4179,-0.138,5.4104,0.11386
2019-02-20,NOV.N,0.21456,-18.388,0.1751,0.19691
2019-02-20,PRA.N,1.5875,0.412,1.59404,0.06495
2019-02-20,SNPS.OQ,4.24444,0.005,4.24464,0.01343
2019-02-20,CRMT.OQ,6.2775,,,0.45345
2019-02-21,CMC.N,1.96657,3.113,2.02778,0.3451
2019-02-21,CRMT.OQ,,4.188,6.54043,
2019-02-21,EXAS.OQ,-1.22615,-5.12,-1.28893,0.32981
2019-02-21,HPE.N,1.59724,0.933,1.61214,0.04573
2019-02-21,NOV.N,0.20904,-17.89,0.17164,0.19842
2019-02-21,SNPS.OQ,4.24778,-0.011,4.24733,0.02615
2019-02-22,AON.N,9.18682,-0.064,9.18094,0.11168
2019-02-22,EXAS.OQ,-2.04077,1.055,-2.01923,0.33662
2019-02-22,FRT.N,3.15014,-3.563,3.03789,0.19924
2019-02-22,HPE.N,1.64981,1.16,1.66894,0.05314
2019-02-22,PRA.N,1.5625,-2.873,1.51761,0.1111
2019-02-22,QLYS.OQ,1.86857,0.119,1.87079,0.01125
2019-02-22,EXAS.OQ,-2.04077,,,0.33662
2019-02-23,EXAS.OQ,,-0.308,-2.04704,
2019-02-24,STEL.N,1.97,,,0.01633
2019-02-24,LRCX.OQ,1.38706,-0.189,1.38444,0.05247
2019-02-24,NIC.N,4.242,0.068,4.24489,0.076
2019-02-24,PRA.N,1.55,-5.844,1.45942,0.10607
2019-02-24,STEL.N,1.97,-0.004,1.96992,0.01633
2019-02-24,SWX.N,,-0.165,3.83236,
2019-02-24,USB.N,4.33569,0.029,4.33694,0.06236
2019-02-25,ASIX.N,2.90667,,,0.1053
2019-02-25,ASIX.N,2.90667,-0.873,2.8813,0.1053
2019-02-25,AWI.N,4.44563,-0.142,4.4393,0.06202
2019-02-25,BCBP.OQ,1.23433,0.087,1.23541,0.02996
2019-02-25,CMC.N,1.93586,1.918,1.97298,0.3302
2019-02-25,HPE.N,1.65648,0.714,1.6683,0.04671
2019-02-25,NOV.N,0.20939,-18.211,0.17126,0.19816
2019-02-25,OKE.N,2.88865,0.876,2.91397,0.16595
2019-02-25,SWX.N,3.97,0.509,3.99019,0.07326
2019-02-25,UNP.N,9.07859,0.501,9.12409,0.11712
2019-02-26,AWI.N,4.43563,-0.428,4.41662,0.05576
2019-02-26,BCBP.OQ,1.22767,0.058,1.22838,0.03231
2019-02-26,CRMT.OQ,6.48,0.198,6.4928,0.11726
2019-02-26,EXAS.OQ,-2.03692,-0.264,-2.04229,0.32997
2019-02-26,OKE.N,2.90065,1.377,2.94058,0.17615
2019-02-26,PRA.N,1.5125,-5.137,1.43481,0.1317
2019-02-26,USB.N,4.33646,0.027,4.33761,0.06229
2019-02-27,AON.N,9.19091,-0.088,9.1828,0.10512
2019-02-27,AWI.N,4.431,-0.404,4.4131,0.05591
2019-02-27,CMC.N,1.88943,1.073,1.9097,0.2571
2019-02-27,GOOG.OQ,2.35299,0.15,2.35652,0.12366
2019-02-27,OKE.N,2.90765,0.672,2.92719,0.17852
2019-02-27,STEL.N,,-0.005,1.96989,
2019-02-27,SWK.N,8.52495,0.054,8.52957,0.05593
2019-02-27,USB.N,4.33415,0.046,4.33615,0.06248
2019-02-27,UTHR.OQ,9.525,-3.1,9.22973,1.05615
2019-02-28,CHRS.OQ,-2.1234,-5.476,-2.23967,0.58677
2019-02-28,CMC.N,1.83729,-0.538,1.8274,0.23886
2019-02-28,FRT.N,3.12871,-4.059,3.00171,0.2122
2019-02-28,OKE.N,2.89815,2.939,2.98332,0.16733
2019-02-28,PRA.N,1.5,-5.707,1.4144,0.13229
2019-02-28,RIGL.OQ,-4.0686,3.909,-3.9095,1.2625
2019-02-28,SWX.N,3.9425,0.135,3.94783,0.07753
2019-02-28,UTHR.OQ,9.70278,-0.474,9.65683,1.2069
2019-03-01,CHRS.OQ,-2.2234,-0.43,-2.23296,0.48541
2019-03-01,CMC.N,1.80862,1.042,1.82745,0.22346
2019-03-01,CUBE.N,0.81067,-2.392,0.79127,0.03185
2019-03-01,PII.N,6.04077,-0.364,6.01876,0.24153
2019-03-01,RIGL.OQ,-4.0829,2.327,-3.9878,0.9952
2019-03-01,UNP.N,9.07797,0.49,9.12242,0.11762
2019-03-01,UTHR.OQ,9.3245,-1.53,9.18188,1.61208
2019-03-01,CHRS.OQ,-2.2234,,,0.48541
2019-03-01,RIGL.OQ,-4.0829,,,0.9952
2019-03-02,RIGL.OQ,,5.561,-3.8558,
2019-03-04,AWI.N,4.41614,-0.042,4.41428,0.03575
2019-03-04,CMC.N,1.82554,-1.661,1.79523,0.19193
2019-03-04,FRT.N,3.10729,-4.344,2.9723,0.22523
2019-03-04,GOOG.OQ,2.3526,0.155,2.35625,0.122
2019-03-04,SNPS.OQ,4.245,-0.006,4.24473,0.02646
2019-03-04,SWX.N,3.93429,0.249,3.94408,0.07956
2019-03-05,AON.N,9.18143,-0.022,9.1794,0.10309
2019-03-05,NOV.N,0.20417,-17.834,0.16776,0.19663
2019-03-05,OKE.N,2.90115,3.137,2.99217,0.16948
2019-03-05,UNP.N,9.07176,0.492,9.11641,0.12454
2019-03-06,AON.N,9.17905,0.05,9.18361,0.09897
2019-03-06,ASIX.N,,-2.525,2.83327,
2019-03-06,NOV.N,0.24137,-30.738,0.16717,0.27985
2019-03-06,OKE.N,2.91265,2.761,2.99307,0.16867
2019-03-06,STEL.N,1.96667,-0.014,1.96639,0.017
2019-03-06,SWX.N,3.92286,0.066,3.92546,0.07642
2019-03-06,USB.N,4.33339,0.028,4.33458,0.06241
2019-03-07,AWI.N,4.432,-0.194,4.42341,0.05365
2019-03-08,ASIX.N,2.85667,-3.811,2.74779,0.16357
2019-03-08,CUBE.N,0.803,-1.887,0.78784,0.03061
2019-03-08,HPE.N,1.6588,0.727,1.67086,0.04666
2019-03-08,OKE.N,2.92865,3.211,3.02268,0.17874
2019-03-08,SNPS.OQ,4.27,0.056,4.27237,0.05315
2019-03-10,NOV.N,0.23197,-35.569,0.14946,0.28007
2019-03-11,ASIX.N,2.78333,-4.79,2.65,0.18856
2019-03-11,CMC.N,1.80862,-1.021,1.79015,0.1881
2019-03-11,FRT.N,3.01014,-1.737,2.95785,0.13209
2019-03-11,HPE.N,1.6538,0.502,1.6621,0.05138
2019-03-11,SWK.N,8.52545,0.085,8.53267,0.0569
2019-03-11,FRT.N,3.01014,,,0.13209
2019-03-12,ASIX.N,2.62667,-0.233,2.62056,0.17632
2019-03-12,OKE.N,2.91715,2.868,3.00081,0.18314
2019-03-12,PLXS.OQ,3.726,0.146,3.73145,0.07003
2019-03-12,UNP.N,9.07141,0.495,9.11631,0.12456
