Date,RIC,Earnings Per Share - Mean
2026-02-23,APO.N,9.2535
2026-02-23,DFH.N,1.806
2026-02-23,PTCT.OQ,-0.576
2026-02-24,KR.N,4.81996
2026-02-25,FSS.N,4.64329
2026-02-25,ENVX.OQ,-0.65375
2026-02-25,ECG.N,4.0
2026-02-25,MCO.N,16.76657
2026-02-25,SO.N,4.56438
2026-02-25,LAW.N,-0.13
2026-02-25,SHOO.OQ,2.1685
2026-02-25,AAPL.OQ,8.51073
2026-02-25,TNC.N,5.45333
2026-02-25,SCVL.OQ,1.88333
2026-02-26,FSS.N,4.69429
2026-02-26,ENVX.OQ,-0.59125
2026-02-26,ECG.N,4.155
2026-02-26,SO.N,4.56869
2026-02-26,HEIa.N,5.55478
2026-02-26,LAW.N,-0.13933
2026-02-26,SHOO.OQ,2.10575
2026-02-26,TNC.N,4.98
2026-02-26,PTCT.OQ,-0.64154
2026-02-27,WHD.N,2.88283
2026-02-27,EXFY.OQ,0.11
2026-02-27,HEIa.N,5.56589
2026-02-27,SHOO.OQ,2.094
2026-02-28,PTCT.OQ,-0.575
2026-03-02,PTEN.OQ,-0.34385
2026-03-02,FSS.N,4.71429
2026-03-02,AHR.N,0.746
2026-03-02,WHD.N,2.93967
2026-03-02,VRSK.OQ,7.60732
2026-03-02,HEIa.N,5.56033
2026-03-02,KR.N,4.79778
2026-03-02,APO.N,9.24178
2026-03-02,DFH.N,1.66367
2026-03-03,PTEN.OQ,-0.33714
2026-03-03,WHD.N,2.8182
2026-03-03,ECG.N,4.168
2026-03-03,SO.N,4.56923
2026-03-03,AAPL.OQ,8.50678
2026-03-03,ACHR.N,-1.04
2026-03-04,WHD.N,2.9358
2026-03-04,SHOO.OQ,2.09825
2026-03-04,ACHR.N,-1.05444
2026-03-05,KR.N,5.27329
2026-03-05,AAPL.OQ,8.50732
2026-03-05,AVBP.OQ,-3.78392
2026-03-05,ACHR.N,-1.12222
2026-03-06,YORW.OQ,1.62
2026-03-06,ICE.N,7.65539
2026-03-06,GRNT.N,0.49
2026-03-06,WHD.N,2.8498
2026-03-06,MCO.N,16.75082
2026-03-06,SO.N,4.56857
2026-03-06,HEIa.N,5.56383
2026-03-06,GEVO.OQ,-0.08
2026-03-06,KR.N,5.24846
2026-03-06,AVBP.OQ,-3.83439
2026-03-06,APO.N,9.23733
2026-03-09,ICE.N,7.66429
2026-03-09,KMTS.OQ,-2.30571
2026-03-09,GRNT.N,0.416
2026-03-09,VRSK.OQ,7.62363
2026-03-09,SO.N,4.56733
2026-03-09,GEVO.OQ,-0.075
2026-03-09,KR.N,5.24888
2026-03-09,AAPL.OQ,8.50671
2026-03-09,ACHR.N,-1.20125
2026-03-09,APO.N,9.24456
2026-03-09,PTCT.OQ,-0.48692
2026-03-10,SAFE.N,1.7125
2026-03-10,SHOO.OQ,2.09289
2026-03-10,EQR.N,1.43833
2026-03-10,LBRDK.OQ,11.672
2026-03-10,AMGN.OQ,22.40597
2026-03-11,AAPL.OQ,8.51197
2026-03-11,AVBP.OQ,-3.77362
2026-03-12,ICE.N,7.67686
2026-03-12,ENVX.OQ,-0.58667
2026-03-12,GRNT.N,0.38
2026-03-12,KR.N,5.23729
2026-03-12,VCTR.OQ,6.91167
2026-03-12,AVBP.OQ,-3.75892
2026-03-13,HAIN.OQ,-0.154
2026-03-13,ENVX.OQ,-0.58722
2026-03-13,GRNT.N,0.395
2026-03-13,MCO.N,16.72644
2026-03-13,SO.N,4.565
2026-03-13,KR.N,5.24014
2026-03-13,EQR.N,1.43083
2026-03-13,AMGN.OQ,22.38577
2026-03-16,JAKK.OQ,3.14
2026-03-16,ICE.N,7.71257
2026-03-16,GRNT.N,0.414
2026-03-16,KR.N,5.24144
2026-03-17,KMTS.OQ,-2.34571
2026-03-17,WHD.N,2.7838
2026-03-17,AMGN.OQ,22.39858
2026-03-18,BKKT.N,0.515
2026-03-18,KMTS.OQ,-2.35
2026-03-19,LE.OQ,0.99
2026-03-19,SCVL.OQ,1.9
2026-03-19,AMGN.OQ,22.39277
2026-03-20,PTEN.OQ,-0.33271
2026-03-20,LE.OQ,0.97
2026-03-22,SO.N,4.5675
2026-03-22,AVBP.OQ,-3.75592
2026-03-23,KR.N,5.23926
2026-03-23,AAPL.OQ,8.50697
2026-03-24,LENZ.OQ,-3.70371
2026-03-25,EW.N,2.9235
2026-03-25,MCO.N,16.75035
2026-03-25,LENZ.OQ,-3.69086
2026-03-25,LE.OQ,1.03667
2025-09-02,TEM.OQ,-0.73444
2025-09-04,NEON.OQ,-0.38
2025-09-04,NEON.OQ,-0.41
2025-11-04,HLIT.OQ,0.42867
2025-11-06,VEL.N,2.56
2025-11-11,QTRX.OQ,-2.53333
2025-11-18,BFS.N,1.02
2025-11-18,BFS.N,1.21
2025-11-21,TVRD.OQ,-2.45333
2025-11-21,VEL.N,2.56667
2025-11-24,DDS.N,33.47
2025-11-28,ARVN.OQ,-0.7454
2025-12-01,DDS.N,32.00333
2025-12-04,ASPI.OQ,-1.18
2025-12-08,SWBI.OQ,0.225
2025-12-10,LAKE.OQ,-2.08
2025-12-23,CTLP.OQ,0.41
2025-12-29,CYRX.OQ,1.394
2026-01-08,PHR.N,0.17208
2026-01-12,SHO.N,0.0125
2026-01-12,VIR.OQ,-3.3525
2026-01-14,TREX.N,1.82826
2026-01-15,TMDX.OQ,2.61
2026-01-16,PEB.N,-0.515
2026-01-16,PEB.N,-0.82
2026-01-16,IBRX.OQ,-0.406
2026-01-16,BWXT.N,3.818
2026-01-19,JOBY.N,-0.77667
2026-01-21,IKT.OQ,-0.50857
2026-01-21,SATL.OQ,-0.08
2026-01-22,CASS.OQ,2.81
2026-01-26,HBT.OQ,2.787
2026-01-27,PLUG.OQ,-0.75518
2026-01-27,RLI.N,2.84157
2026-01-29,HPP.N,-7.48333
2026-01-29,HPP.N,-3.785
2026-01-30,AVB.N,5.24818
2026-01-30,SGHT.OQ,-0.82767
2026-02-03,JOBY.N,-1.123
2026-02-03,MPT.N,-0.396
2026-02-04,JPM.N,21.39504
2026-02-04,CF.N,8.97508
2026-02-04,AGNC.OQ,1.52846
2026-02-05,CF.N,7.53692
2026-02-07,ACLS.OQ,4.49817
2026-02-09,ONON.N,1.01914088001044
2026-02-09,CFG.N,5.131
2026-02-09,ROIV.OQ,-1.198
2026-02-10,CEVA.OQ,0.4158
2026-02-10,BR.N,9.48833
2026-02-11,UA.N,0.11267
2026-02-11,GILD.OQ,8.70768
2026-02-11,AMRX.OQ,0.7992
2026-02-12,TEX.N,5.02446
2026-02-12,ITW.N,11.26029
2026-02-12,FCX.N,2.76719
2026-02-13,UA.N,0.11531
2026-02-13,GILD.OQ,8.69205
2026-02-13,TEX.N,4.98782
2026-02-13,JPM.N,21.41042
2026-02-13,FCX.N,2.76324
2026-02-14,BR.N,9.49429
2026-02-15,AVB.N,5.19182
2026-02-15,FCX.N,2.79724
2026-02-16,TEX.N,4.93236
2026-02-17,GILD.OQ,8.69514
2026-02-17,CEVA.OQ,0.5512
2026-02-17,JPM.N,21.42812
2026-02-17,ITW.N,11.25627
2026-02-17,ROIV.OQ,-1.21
2026-02-17,VIR.OQ,-3.355
2026-02-17,ACLS.OQ,4.1355
2026-02-18,AVB.N,5.09333
2026-02-18,GILD.OQ,8.70158
2026-02-18,CEVA.OQ,0.498
2026-02-18,ACLS.OQ,3.79333
2026-02-19,AVB.N,5.03556
2026-02-19,GILD.OQ,8.70346
2026-02-19,HLIT.OQ,0.69367
2026-02-19,BR.N,9.49625
2026-02-19,MPT.N,0.094
2026-02-19,CF.N,7.64462
2026-02-19,FCX.N,2.80739
2026-02-20,PHR.N,0.17054
2026-02-20,TEX.N,4.84146
2026-02-20,HLIT.OQ,0.5764
2026-02-20,ITW.N,11.25838
2026-02-20,MPT.N,0.092
2026-02-20,SATL.OQ,-0.23
2026-02-20,CF.N,8.15077
2026-02-20,ACLS.OQ,3.64833
2026-02-20,FCX.N,2.91858
2026-02-23,GILD.OQ,8.66746
2026-02-23,HLIT.OQ,0.56367
2026-02-23,JPM.N,21.60465
2026-02-23,CF.N,8.31231
2026-02-23,VIR.OQ,-2.721
2026-02-23,IBRX.OQ,-0.298
2026-02-23,BWXT.N,4.29764
2026-02-24,TEM.OQ,-0.39091
2026-02-24,TMDX.OQ,2.75333
2026-02-24,GILD.OQ,8.66596
2026-02-24,ARVN.OQ,-3.12953
2026-02-24,JPM.N,21.68692
2026-02-24,TREX.N,1.63235
2026-02-24,VIR.OQ,-2.40711
2026-02-24,BWXT.N,4.42482
2026-02-25,TEM.OQ,-0.512
2026-02-25,TMDX.OQ,2.59333
2026-02-25,ARVN.OQ,-3.28306
2026-02-25,SATL.OQ,-0.29333
2026-02-25,CF.N,8.74889
2026-02-25,TREX.N,1.6434
2026-02-25,BWXT.N,4.50846
2026-02-25,DDS.N,33.07667
2026-02-26,CEVA.OQ,0.50167
2026-02-26,JOBY.N,-0.83455
2026-02-26,TREX.N,1.6474
2026-02-26,BWXT.N,4.53118
2026-02-26,FCX.N,2.92315
2026-02-27,TEM.OQ,-0.542
2026-02-27,TMDX.OQ,2.55583
2026-02-27,SHO.N,0.13
2026-02-27,JOBY.N,-0.84091
2026-02-27,ITW.N,11.259
2026-02-27,AMRX.OQ,0.9386
2026-02-28,DDS.N,33.17667
2026-03-01,TMDX.OQ,2.56333
2026-03-01,SHO.N,0.15
2026-03-01,SGHT.OQ,-0.81267
2026-03-02,HPP.N,-3.56
2026-03-02,TEM.OQ,-0.555
2026-03-02,PLUG.OQ,-0.29876
2026-03-02,JOBY.N,-0.84364
2026-03-02,AMRX.OQ,0.9566
2026-03-02,VIR.OQ,-2.438
2026-03-02,BWXT.N,4.59367
2026-03-02,QTRX.OQ,-1.47667
2026-03-03,ONON.N,1.63543186180422
2026-03-03,AVB.N,5.09333
2026-03-03,TEM.OQ,-0.38444
2026-03-03,TMDX.OQ,2.55727
2026-03-03,PLUG.OQ,-0.30981
2026-03-03,ARVN.OQ,-3.50333
2026-03-03,TREX.N,1.64737
2026-03-03,ROIV.OQ,-1.26833
2026-03-03,IBRX.OQ,-0.282
2026-03-03,CYRX.OQ,-0.74556
2026-03-03,FCX.N,2.92115
2026-03-03,QTRX.OQ,-1.47667
2026-03-04,IKT.OQ,-0.49975
2026-03-04,ONON.N,1.62747464372833
2026-03-04,HPP.N,-3.53667
2026-03-04,TEX.N,4.843
2026-03-04,JOBY.N,-0.87375
2026-03-04,JPM.N,21.7164
2026-03-04,AMRX.OQ,0.9646
2026-03-04,SGHT.OQ,-0.57538
2026-03-04,VIR.OQ,-2.25711
2026-03-04,IBRX.OQ,-0.268
2026-03-04,CYRX.OQ,-0.75578
2026-03-05,ONON.N,1.62127850371509
2026-03-05,HPP.N,-3.465
2026-03-05,PLUG.OQ,-0.30552
2026-03-05,ARVN.OQ,-3.50163
2026-03-05,SGHT.OQ,-0.53663
2026-03-05,CYRX.OQ,-0.764
2026-03-06,ONON.N,1.62983112027846
2026-03-06,AVB.N,5.03556
2026-03-06,GILD.OQ,8.66496
2026-03-06,ARVN.OQ,-3.48225
2026-03-06,CF.N,8.638
2026-03-06,AMRX.OQ,0.99
2026-03-06,SGHT.OQ,-0.54538
2026-03-06,SWBI.OQ,0.24
2026-03-08,TMDX.OQ,2.48364
2026-03-09,ONON.N,1.62465577145799
2026-03-09,TEX.N,4.84775
2026-03-09,PLUG.OQ,-0.307
2026-03-09,SWBI.OQ,0.275
2026-03-10,ONON.N,1.62401696222051
2026-03-10,AVB.N,5.014
2026-03-10,PEB.N,-0.52
2026-03-10,GILD.OQ,8.67107
2026-03-10,SGHT.OQ,-0.55163
2026-03-10,CYRX.OQ,-0.79457
2026-03-11,AVB.N,4.98
2026-03-11,TEM.OQ,-0.421
2026-03-11,SATL.OQ,-0.3225
2026-03-11,TREX.N,1.6468
2026-03-11,IBRX.OQ,-0.256
2026-03-12,ONON.N,1.60892084499873
2026-03-12,CFG.N,5.13191
2026-03-12,BWXT.N,4.5973
2026-03-12,FCX.N,2.99065
2026-03-13,AVB.N,4.9625
2026-03-13,UA.N,0.11421
2026-03-13,TMDX.OQ,2.48583
2026-03-13,GILD.OQ,8.6733
2026-03-13,PLUG.OQ,-0.31084
2026-03-13,ITW.N,11.27318
2026-03-13,HBT.OQ,2.848
2026-03-15,BWXT.N,4.5973
2026-03-16,VEL.N,2.77
2026-03-17,ITW.N,11.26729
2026-03-17,AMRX.OQ,0.99
2026-03-18,ONON.N,1.59374448228024
2026-03-18,ARVN.OQ,-3.43038
2026-03-18,CF.N,9.7287
2026-03-19,TMDX.OQ,2.4335
2026-03-19,ITW.N,11.26356
2026-03-19,SATL.OQ,-0.175
2026-03-19,ROIV.OQ,-1.26571
2026-03-20,CEVA.OQ,0.50114
2026-03-20,JPM.N,21.7428
2026-03-20,SATL.OQ,-0.1775
2026-03-23,ONON.N,1.61918087000763
2026-03-23,CF.N,10.24436
2026-03-24,UA.N,0.11993
2026-03-24,PHR.N,0.16962
2026-03-24,CFG.N,5.13238
2026-03-24,SATL.OQ,-0.1325
2026-03-24,FCX.N,3.00915
2026-03-25,ONON.N,1.615440243593
2026-03-25,JPM.N,21.7524
2026-03-25,CF.N,11.10255
2026-03-25,SGHT.OQ,-0.57186
2026-03-25,BWXT.N,4.593
2025-11-17,EWTX.OQ,-1.59583
2025-11-18,XENE.OQ,-4.24078
2025-11-26,FOA.N,3
2025-12-19,FIGS.N,0.11078
2025-12-22,GIS.N,3.67094
2025-12-22,NEXN.OQ,0.95143
2025-12-22,GERN.OQ,-0.11333
2026-01-07,TERN.OQ,-1.08446
2026-01-09,SHC.OQ,0.8381
2026-01-12,RNG.N,4.31906
2026-01-12,DCTH.OQ,0.04857
2026-01-13,SOUN.OQ,-0.129
2026-01-14,AVO.OQ,0.69667
2026-01-16,MCW.OQ,0.42929
2026-01-22,SBGI.OQ,-3.21333
2026-01-22,TALO.N,-1.09075
2026-01-23,REAX.OQ,-0.05
2026-01-26,FIS.N,5.76504
2026-01-28,WYFI.OQ,-0.80671
2026-01-28,HTFL.OQ,-2.08775
2026-01-29,AMPX.N,-0.2065
2026-01-30,FCCO.OQ,2.885
2026-01-30,KIDS.OQ,-1.58286
2026-01-30,CBFV.OQ,2.82
2026-02-02,MBIN.OQ,5.23633
2026-02-02,SM.N,5.5135
2026-02-03,AMPX.N,-0.1175
2026-02-03,COO.OQ,4.51637
2026-02-03,MAN.N,3.72218
2026-02-05,GD.N,16.294
2026-02-06,BHVN.N,-6.66063
2026-02-06,IDCC.OQ,7.02
2026-02-06,FLG.N,0.57433
2026-02-08,NEWT.OQ,2.306
2026-02-08,AXS.N,13.2855
2026-02-10,BRKb.N,24.592
2026-02-10,PAX.OQ,1.52333
2026-02-10,HNVR.OQ,2.54667
2026-02-10,OLLI.OQ,3.86847
2026-02-10,MPC.N,12.88213
2026-02-10,BRKb.N,24.764
2026-02-11,FORM.OQ,1.89022
2026-02-11,HBAN.OQ,1.61621
2026-02-12,EPM.A,0.02667
2026-02-12,AVAV.OQ,3.44643
2026-02-12,TRMB.OQ,3.50854
2026-02-12,HOOD.OQ,2.42838
2026-02-12,EG.N,54.317
2026-02-12,FLUT.N,7.66548
2026-02-12,GCMG.OQ,0.892
2026-02-12,GEV.N,14.60896
2026-02-12,SNCY.OQ,1.596
2026-02-13,EPM.A,0.02
2026-02-13,FCCO.OQ,2.91333
2026-02-13,HOOD.OQ,2.42879
2026-02-13,TALO.N,-0.9195
2026-02-13,GIS.N,3.66094
2026-02-13,HBAN.OQ,1.61463
2026-02-13,TALO.N,-1.722
2026-02-17,EPM.A,0.01667
2026-02-17,AVAV.OQ,3.41733
2026-02-17,TRMB.OQ,3.52391
2026-02-17,HOOD.OQ,2.37483
2026-02-17,GIS.N,3.58971
2026-02-17,HBAN.OQ,1.61095
2026-02-17,NEWT.OQ,2.32167
2026-02-17,TERN.OQ,-1.08325
2026-02-17,SM.N,5.4775
2026-02-17,DCTH.OQ,0.05143
2026-02-18,GD.N,16.2968
2026-02-18,GIS.N,3.52665
2026-02-18,SM.N,5.46864
2026-02-18,MCW.OQ,0.47143
2026-02-19,RNG.N,4.77018
2026-02-19,AVAV.OQ,3.41688
2026-02-19,HOOD.OQ,2.38039
2026-02-19,TERN.OQ,-1.07825
2026-02-19,MCW.OQ,0.47
2026-02-20,RNG.N,4.83241
2026-02-20,HOOD.OQ,2.38932
2026-02-20,GD.N,16.29695
2026-02-20,MCW.OQ,0.47071
2026-02-22,RNG.N,4.84418
2026-02-22,MCW.OQ,0.47
2026-02-23,EPM.A,0.02
2026-02-23,FIGS.N,0.11078
2026-02-23,HOOD.OQ,2.39085
2026-02-23,GIS.N,3.50841
2026-02-23,FLG.N,0.57594
2026-02-23,XENE.OQ,-4.24442
2026-02-24,GIS.N,3.49253
2026-02-24,CBFV.OQ,3.0
2026-02-24,FIS.N,6.28627
2026-02-24,SHC.OQ,0.9596
2026-02-24,SM.N,3.423
2026-02-25,AVO.OQ,0.7
2026-02-25,SBGI.OQ,0.95833
2026-02-25,TALO.N,-1.691
2026-02-25,FIS.N,6.28454
2026-02-25,SHC.OQ,0.9606
2026-02-25,GERN.OQ,-0.04333
2026-02-25,MCW.OQ,0.46667
2026-02-26,RNG.N,4.85013
2026-02-26,EWTX.OQ,-2.08273
2026-02-26,FIGS.N,0.12978
2026-02-26,AVAV.OQ,3.41125
2026-02-26,FLUT.N,8.87
2026-02-26,KIDS.OQ,-1.15125
2026-02-26,SOUN.OQ,-0.066
2026-02-26,XENE.OQ,-4.79416
2026-02-26,FIS.N,6.28492
2026-02-26,SM.N,3.45727
2026-02-26,DCTH.OQ,-0.27143
2026-02-27,EWTX.OQ,-2.10818
2026-02-27,FIGS.N,0.215
2026-02-27,FLUT.N,8.20391
2026-02-27,KIDS.OQ,-1.12275
2026-02-27,HBAN.OQ,1.5929
2026-02-27,CBFV.OQ,3.0
2026-02-27,SOUN.OQ,-0.086
2026-02-27,COO.OQ,4.5169
2026-02-27,XENE.OQ,-4.82737
2026-02-27,FIS.N,6.27257
2026-02-27,SHC.OQ,0.96422
2026-02-27,SM.N,3.47
2026-03-01,KIDS.OQ,-1.139
2026-03-01,SHC.OQ,0.9636
2026-03-02,BHVN.N,-3.18339
2026-03-02,AVAV.OQ,3.40438
2026-03-02,FLUT.N,7.9657
2026-03-02,COO.OQ,4.51742
2026-03-02,FIS.N,6.26991
2026-03-02,SM.N,3.4025
2026-03-02,DCTH.OQ,-0.47714
2026-03-03,BHVN.N,-3.18117
2026-03-03,AVAV.OQ,3.31294
2026-03-03,TALO.N,-1.7335
2026-03-03,BRKb.N,24.5195
2026-03-03,SM.N,3.4475
2026-03-03,DCTH.OQ,-0.56429
2026-03-04,BHVN.N,-2.94006
2026-03-04,NEXN.OQ,1.06714
2026-03-04,REAX.OQ,-0.015
2026-03-04,AXS.N,13.33
2026-03-04,SM.N,3.48583
2026-03-05,FIGS.N,0.25357
2026-03-05,TRMB.OQ,3.52592
2026-03-05,HOOD.OQ,2.38885
2026-03-05,TALO.N,-1.72475
2026-03-05,AMPX.N,-0.09211
2026-03-05,FLUT.N,7.85005
2026-03-05,NEXN.OQ,1.08429
2026-03-05,COO.OQ,4.55532
2026-03-05,XENE.OQ,-4.85412
2026-03-05,REAX.OQ,-0.0125
2026-03-06,BHVN.N,-2.9445
2026-03-06,HOOD.OQ,2.39635
2026-03-06,AMPX.N,-0.06433
2026-03-06,FLUT.N,7.70459
2026-03-06,COO.OQ,4.60337
2026-03-06,XENE.OQ,-4.83222
2026-03-06,SM.N,3.64667
2026-03-06,MAN.N,3.74555
2026-03-09,BHVN.N,-2.85091
2026-03-09,TALO.N,-1.65538
2026-03-09,AMPX.N,-0.05433
2026-03-09,FLUT.N,7.49532
2026-03-09,MPC.N,13.634
2026-03-09,COO.OQ,4.61447
2026-03-09,XENE.OQ,-4.81795
2026-03-09,FIS.N,6.269
2026-03-09,GEV.N,14.6617
2026-03-10,AVAV.OQ,3.24353
2026-03-10,TALO.N,-1.45413
2026-03-10,GIS.N,3.48429
2026-03-10,EG.N,54.27854
2026-03-10,HBAN.OQ,1.5919
2026-03-10,COO.OQ,4.61974
2026-03-10,FIS.N,6.26078
2026-03-11,BHVN.N,-2.9425
2026-03-11,AVAV.OQ,3.03606
2026-03-11,MPC.N,13.724
2026-03-11,XENE.OQ,-4.81705
2026-03-12,AVAV.OQ,3.00883
2026-03-12,HOOD.OQ,2.38685
2026-03-12,GD.N,16.30981
2026-03-12,GIS.N,3.48547
2026-03-12,OLLI.OQ,4.47593
2026-03-12,HBAN.OQ,1.5909
2026-03-13,AVO.OQ,0.67333
2026-03-13,HOOD.OQ,2.38585
2026-03-13,COO.OQ,4.62
2026-03-13,FIS.N,6.26035
2026-03-13,AXS.N,13.375
2026-03-15,AVAV.OQ,2.97994
2026-03-15,MPC.N,14.21753
2026-03-16,BHVN.N,-2.892
2026-03-16,HOOD.OQ,2.37985
2026-03-16,OLLI.OQ,4.4792
2026-03-16,HBAN.OQ,1.58835
2026-03-16,BRKb.N,23.982
2026-03-16,XENE.OQ,-4.78405
2026-03-17,AVO.OQ,0.66
2026-03-17,AVAV.OQ,2.88193
2026-03-17,GEV.N,14.66207
2026-03-18,GIS.N,3.43594
2026-03-18,HTFL.OQ,-0.57667
2026-03-18,NEXN.OQ,1.08375
2026-03-18,GEV.N,14.6117
2026-03-18,SM.N,3.80083
2026-03-18,MAN.N,3.67282
2026-03-19,AVO.OQ,0.64
2026-03-19,GIS.N,3.42794
2026-03-19,HTFL.OQ,-0.56333
2026-03-20,SBGI.OQ,1.09833
2026-03-20,SNCY.OQ,1.4695
2026-03-20,SM.N,4.13154
2026-03-22,TALO.N,-1.35538
2026-03-23,EG.N,54.27615
2026-03-23,MPC.N,14.15753
2026-03-23,FIS.N,6.26258
2026-03-23,GEV.N,14.6195
2026-03-23,SM.N,4.50379
2026-03-24,MPC.N,15.09577
2026-03-25,GD.N,16.32029
2026-03-25,FLUT.N,7.38441
2026-03-25,TERN.OQ,-1.06746
2026-03-25,SM.N,4.7425
2026-03-25,DCTH.OQ,-0.64167
2025-11-05,STIM.OQ,-0.59333
2025-11-12,STIM.OQ,-0.46
2025-11-24,TBCH.OQ,1.0394
2025-12-09,SFIX.OQ,-0.195
2025-12-10,JBTM.N,7.7285
2025-12-10,JBTM.N,6.26617
2025-12-18,HHH.N,3.69
2025-12-18,HHH.N,1.71
2025-12-19,PNRG.OQ,17.49
2026-01-06,MLYS.OQ,-2.42333
2026-01-07,BLX.N,6.165
2026-01-07,TPH.N,2.80167
2026-01-16,WEST.OQ,-0.85
2026-01-20,MAC.N,-0.17125
2026-01-20,MAC.N,-0.55571
2026-01-21,WLK.N,-2.12307
2026-01-22,HST.OQ,0.89429
2026-01-22,SKYX.OQ,-0.304
2026-01-22,HST.OQ,1.09286
2026-01-23,THO.N,4.262
2026-01-27,AMRC.N,0.79909
2026-01-27,FLY.OQ,-2.72857
2026-01-28,FTAI.OQ,4.736
2026-01-28,FTAI.OQ,6.94725
2026-01-29,PAR.N,0.11
2026-01-30,AWR.N,3.48
2026-01-30,LAND.OQ,-0.37
2026-01-30,AWR.N,3.32
2026-01-30,LAND.OQ,-0.015
2026-02-02,USCB.OQ,2.0325
2026-02-02,RGCO.OQ,1.29
2026-02-03,CBC.O,1.8638
2026-02-04,CVSA.N,7.93667
2026-02-04,STLD.OQ,13.72682
2026-02-05,CRSR.OQ,0.66788
2026-02-05,JEF.N,4.255
2026-02-05,FLXS.OQ,4.185
2026-02-05,LPLA.OQ,23.91283
2026-02-10,PNR.N,5.33856
2026-02-10,CHWY.N,0.57
2026-02-11,ALGT.OQ,8.37583
2026-02-11,TJX.N,4.6804
2026-02-11,PTLO.OQ,0.24571
2026-02-11,FOXA.OQ,4.63562
2026-02-12,CMCO.OQ,2.01
2026-02-12,VPG.N,0.79
2026-02-12,STT.N,11.61794
2026-02-12,AUR.OQ,-0.46667
2026-02-12,NTAP.OQ,7.905
2026-02-12,ALGM.OQ,0.52936
2026-02-12,SF.N,6.4605
2026-02-12,DLTR.OQ,5.73075
2026-02-12,CI.N,30.31737
2026-02-13,CRSR.OQ,0.69863
2026-02-13,DLTR.OQ,5.72908
2026-02-13,TPH.N,2.798
2026-02-13,CI.N,30.329
2026-02-13,RGCO.OQ,1.3
2026-02-15,AUR.OQ,-0.47
2026-02-17,CVSA.N,7.93667
2026-02-17,STT.N,11.63231
2026-02-17,NTAP.OQ,7.90605
2026-02-17,DLTR.OQ,5.73676
2026-02-18,CMCO.OQ,2.1125
2026-02-18,AUR.OQ,-0.46875
2026-02-18,STLD.OQ,13.78073
2026-02-19,MAC.N,-0.16125
2026-02-19,ALGM.OQ,0.53108
2026-02-19,USCB.OQ,2.03
2026-02-19,FOXA.OQ,4.64379
2026-02-19,CHWY.N,0.57125
2026-02-20,CMCO.OQ,2.15
2026-02-20,HST.OQ,0.93429
2026-02-22,NTAP.OQ,7.90026
2026-02-22,HST.OQ,0.98286
2026-02-23,MAC.N,-0.15625
2026-02-23,TJX.N,4.6829
2026-02-24,JBTM.N,7.72017
2026-02-24,WLK.N,0.61975
2026-02-24,DLTR.OQ,5.77476
2026-02-24,TJX.N,4.6814
2026-02-24,PTLO.OQ,0.22333
2026-02-24,CI.N,30.32762
2026-02-24,CHWY.N,0.5725
2026-02-25,MAC.N,-0.108
2026-02-25,JBTM.N,7.8785
2026-02-25,WLK.N,0.70077
2026-02-25,TJX.N,5.13675
2026-02-25,PTLO.OQ,0.23333
2026-02-25,TPH.N,2.2476
2026-02-26,MAC.N,-0.13
2026-02-26,PAR.N,0.68714
2026-02-26,JBTM.N,8.055
2026-02-26,WLK.N,0.75643
2026-02-26,FTAI.OQ,7.0585
2026-02-26,NTAP.OQ,7.93184
2026-02-26,DLTR.OQ,5.77396
2026-02-26,TJX.N,5.1187
2026-02-26,LPLA.OQ,23.92233
2026-02-26,THO.N,4.25467
2026-02-26,FOXA.OQ,4.64023
2026-02-27,PAR.N,0.58714
2026-02-27,JBTM.N,8.21333
2026-02-27,FTAI.OQ,7.10225
2026-02-27,NTAP.OQ,7.95711
2026-02-27,SF.N,6.41217
2026-02-27,TJX.N,5.1147
2026-02-27,LAND.OQ,-0.4
2026-02-28,CI.N,30.32409
2026-03-02,WLK.N,0.79539
2026-03-02,AMRC.N,1.15167
2026-03-02,NTAP.OQ,7.96342
2026-03-02,AWR.N,3.59
2026-03-02,DLTR.OQ,5.77716
2026-03-02,TJX.N,5.10965
2026-03-02,STLD.OQ,13.93073
2026-03-02,CHWY.N,0.56824
2026-03-03,PAR.N,0.54833
2026-03-03,WLK.N,0.95833
2026-03-03,AMRC.N,1.10083
2026-03-03,NTAP.OQ,7.97844
2026-03-03,TJX.N,5.10633
2026-03-03,PTLO.OQ,0.24125
2026-03-03,TPH.N,2.2116
2026-03-03,THO.N,4.23625
2026-03-03,HST.OQ,1.04286
2026-03-03,CI.N,30.3337
2026-03-04,AMRC.N,1.14333
2026-03-04,FTAI.OQ,6.7716
2026-03-04,NTAP.OQ,7.97794
2026-03-04,AWR.N,3.7
2026-03-04,TPH.N,2.05267
2026-03-04,THO.N,4.2215
2026-03-05,PAR.N,0.54167
2026-03-05,WLK.N,1.04692
2026-03-05,FTAI.OQ,6.9116
2026-03-05,SF.N,6.408
2026-03-05,PTLO.OQ,0.23444
2026-03-05,PNR.N,5.34411
2026-03-05,SKYX.OQ,-0.305
2026-03-05,CHWY.N,0.56824
2026-03-06,NTAP.OQ,7.97917
2026-03-06,PNR.N,5.34356
2026-03-09,MAC.N,-0.13286
2026-03-09,WLK.N,0.98786
2026-03-09,AMRC.N,1.17556
2026-03-09,NTAP.OQ,7.97763
2026-03-09,JEF.N,4.16
