Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2023-11-08,EA.OQ,7.09744,0.16467,,
2023-11-09,DLR.N,2.81778,0.82363,,
2023-11-09,DOX.OQ,6.52733,0.06675,,
2023-11-09,DUOL.OQ,0.233,0.10393,,
2023-11-09,DGX.N,8.71488,0.02567,0.075,8.72139
2023-11-09,DINO.N,10.11209,0.49151,-0.747,10.03652
2023-11-09,DIOD.OQ,4.80167,0.02734,0.041,4.80364
2023-11-09,DIS.N,4.48415,0.31976,-0.898,4.4439
2023-11-09,DK.N,4.19462,0.50071,0.625,4.22081
2023-11-09,DKNG.OQ,-1.45536,0.06449,0.991,-1.44094
2023-11-09,DLR.N,2.81778,0.82363,0.303,2.81099
2023-11-09,DNLI.OQ,-1.006,0.07079,2.154,-0.98433
2023-11-09,DNOW.N,0.92333,0.01247,0.079,0.92406
2023-11-09,DNTH.OQ,-6.365,2.545,-0.85,-6.4191
2023-11-09,DOCS.N,0.8197,0.04471,1.141,0.82906
2023-11-09,DOX.OQ,6.52733,0.06675,-0.192,6.51479
2023-11-09,DRI.N,8.79326,0.08401,0.228,8.81334
2023-11-09,DRS.OQ,0.715,0.005,-0.04,0.71471
2023-11-09,DT.N,1.11037,0.01405,0.309,1.1138
2023-11-09,DTM.N,3.58917,0.07328,-0.176,3.58287
2023-11-09,DUK.N,5.58894,0.02923,-0.136,5.58135
2023-11-09,DUOL.OQ,0.233,0.10393,11.704,0.26027
2023-11-09,DV.N,0.34085,0.01924,-1.329,0.33632
2023-11-09,DVA.N,,,0.51,7.71665
2023-11-09,DVN.N,5.93274,0.2,0.038,5.93496
2023-11-09,EA.OQ,,,0.048,7.10085
2023-11-09,EBAY.OQ,4.16233,0.12347,0.488,4.18265
2023-11-10,DINO.N,10.12177,0.44485,-0.514,10.06972
2023-11-10,DIS.N,4.47658,0.32211,-2.684,4.35641
2023-11-10,DK.N,4.26315,0.4122,3.616,4.41731
2023-11-10,DKS.N,11.82893,0.18364,0.317,11.8664
2023-11-10,DLR.N,,,14.893,3.21988
2023-11-10,DOCS.N,0.8515,0.03755,2.728,0.87473
2023-11-10,DOX.OQ,,,-0.404,6.50097
2023-11-10,DT.N,1.11259,0.00758,0.099,1.1137
2023-11-10,DUK.N,5.5927,0.02009,-0.104,5.58687
2023-11-10,DV.N,0.34392,0.01965,-0.42,0.34248
2023-11-10,DVN.N,6.00181,0.17043,-0.254,5.98658
2023-11-10,DXPE.OQ,2.81,0.0,0.0,2.81
2023-11-10,EBAY.OQ,4.19029,0.01955,0.004,4.19044
2023-11-10,DXPE.OQ,3.16,0.0,,
2023-11-10,DXPE.OQ,3.16,0.0,0.0,3.16
2023-11-12,DY.N,6.29238,0.31395,-0.332,6.27146
2023-11-13,DHI.N,13.97591,0.75007,1.544,14.19168
2023-11-13,DHT.N,1.03822,0.04559,0.923,1.0478
2023-11-13,DIS.N,4.42221,0.2995,-1.481,4.35671
2023-11-13,DK.N,4.28085,0.39703,2.682,4.39568
2023-11-13,DKS.N,11.80152,0.2061,0.101,11.81344
2023-11-13,DNLI.OQ,-1.01,0.07891,0.659,-1.00335
2023-11-13,DOC.N,0.51,0.03215,1.303,0.51664
2023-11-13,DOCS.N,0.855,0.03557,1.837,0.87071
2023-11-13,DRVN.OQ,0.94,0.02055,0.358,0.94336
2023-11-13,DT.N,1.11269,0.00771,0.095,1.11375
2023-11-13,DTM.N,3.59429,0.06899,-0.165,3.58837
2023-11-13,DV.N,0.34762,0.01521,-0.462,0.34601
2023-11-13,DVN.N,5.97917,0.17678,-0.443,5.95269
2023-11-13,EAT.N,3.54837,0.07862,0.304,3.55915
2023-11-13,EBAY.OQ,4.19164,0.02008,0.054,4.19388
2023-11-13,DOC.N,0.51,0.03215,,
2023-11-13,EBAY.OQ,4.19164,0.02008,,
2023-11-14,DHI.N,13.95786,0.74607,1.684,14.19295
2023-11-14,DIS.N,4.51374,0.55301,-1.662,4.43871
2023-11-14,DK.N,4.3451,0.42292,1.167,4.39581
2023-11-14,DKNG.OQ,-1.45416,0.06535,0.98,-1.43991
2023-11-14,DKS.N,11.78948,0.20699,0.003,11.78983
2023-11-14,DLTR.OQ,5.94523,0.09622,0.115,5.95207
2023-11-14,DNLI.OQ,-1.00214,0.0758,-0.121,-1.00335
2023-11-14,DNOW.N,0.9225,0.0109,0.027,0.92275
2023-11-14,DNTH.OQ,-7.59,1.32,0.183,-7.57613
2023-11-14,DOCS.N,0.856,0.03499,1.326,0.86735
2023-11-14,DOX.OQ,6.5008,0.03351,0.003,6.50097
2023-11-14,DVA.N,7.70333,0.43208,0.464,7.73907
2023-11-14,DVN.N,5.98139,0.1764,-0.458,5.954
2023-11-14,EAT.N,3.54295,0.08019,0.351,3.55538
2023-11-14,EBAY.OQ,,,0.054,4.19389
2023-11-14,DOX.OQ,6.5008,0.03351,,
2023-11-15,DHI.N,13.96659,0.73002,1.62,14.1929
2023-11-15,DIS.N,4.51014,0.52716,-1.253,4.45364
2023-11-15,DKNG.OQ,-1.45376,0.06547,0.977,-1.43955
2023-11-15,DKS.N,11.78763,0.20667,0.017,11.78957
2023-11-15,DLTR.OQ,5.94408,0.09574,0.138,5.95226
2023-11-15,DNLI.OQ,-1.09333,0.34897,3.39,-1.05627
2023-11-15,DRS.OQ,0.715,0.005,-0.041,0.7147
2023-11-15,DT.N,1.11269,0.00771,0.095,1.11375
2023-11-15,DVN.N,5.98472,0.17544,-0.421,5.95956
2023-11-16,DKS.N,11.79343,0.20517,0.014,11.79513
2023-11-16,DOCS.N,0.86667,0.01491,0.079,0.86735
2023-11-16,DOLE.N,1.0344,0.10252,0.071,1.03514
2023-11-16,DTE.N,5.80777,0.12537,-0.613,5.77216
2023-11-16,DUK.N,5.59791,0.02526,-0.069,5.59408
2023-11-16,DVA.N,7.83,0.43376,0.583,7.87561
2023-11-16,DVN.N,5.96447,0.19115,-0.302,5.94645
2023-11-17,DGX.N,8.71341,0.02558,,
2023-11-17,DGX.N,8.71341,0.02558,0.049,8.71769
2023-11-17,DKS.N,11.78521,0.20128,-0.476,11.72911
2023-11-17,DLB.N,3.71667,0.04714,-0.763,3.68832
2023-11-17,DOLE.N,1.0564,0.11301,0.774,1.06457
2023-11-20,DIS.N,4.48968,0.5235,-1.099,4.44032
2023-11-20,DKNG.OQ,-1.45136,0.06737,0.961,-1.43741
2023-11-20,DLR.N,2.848,0.78661,12.684,3.19772
2023-11-20,DLTR.OQ,5.94369,0.09557,0.152,5.95269
2023-11-20,DNLI.OQ,-1.08063,0.34146,2.922,-1.04905
2023-11-20,DOLE.N,1.09033,0.12807,5.42,1.14943
2023-11-20,DRS.OQ,0.716,0.0049,-0.031,0.71578
2023-11-20,EBAY.OQ,4.20608,0.06468,-0.064,4.20341
2023-11-21,DK.N,4.38009,0.41815,0.81,4.41559
2023-11-21,DKNG.OQ,-1.45056,0.06726,0.942,-1.4369
2023-11-21,DKS.N,12.04307,0.3629,0.229,12.07067
2023-11-21,DLB.N,3.7,0.05,-0.323,3.68806
2023-11-21,DOCU.OQ,2.65148,0.07451,0.214,2.65715
2023-11-21,DTE.N,5.83007,0.14512,-0.996,5.77203
2023-11-21,DY.N,6.67338,0.68381,1.346,6.7632
2023-11-21,EA.OQ,7.10232,0.16161,0.03,7.10441
2023-11-22,DINO.N,10.01379,0.57909,0.515,10.06538
2023-11-22,DKS.N,12.27836,0.32878,1.094,12.41272
2023-11-22,DLTR.OQ,5.93969,0.09535,0.178,5.95027
2023-11-22,DNLI.OQ,-1.085,0.34123,2.677,-1.05596
2023-11-22,DNTH.OQ,-6.16667,2.28328,0.846,-6.1145
2023-11-22,DOV.N,8.78987,0.04296,-0.024,8.78775
2023-11-22,DTE.N,5.85873,0.17651,-1.48,5.772
2023-11-22,DVN.N,5.94025,0.21415,-0.173,5.92999
2023-11-22,DY.N,7.51088,0.10552,0.114,7.51943
2023-11-23,DOLE.N,1.097,0.12787,4.033,1.14124
2023-11-24,DGX.N,,,0.051,8.71789
2023-11-24,DKS.N,12.31907,0.26597,1.006,12.44305
2023-11-24,DXCM.OQ,1.39555,0.14684,0.645,1.43716
2023-11-27,DHI.N,13.93287,0.73128,1.753,14.17708
2023-11-27,DHR.N,,,-0.019,8.26253
2023-11-27,DINO.N,10.01953,0.55986,0.505,10.07015
2023-11-27,DIS.N,4.40196,0.27873,-0.442,4.3825
2023-11-27,DKNG.OQ,-1.4485,0.06787,0.944,-1.43482
2023-11-27,DKS.N,12.34836,0.24417,0.746,12.44046
2023-11-27,DLB.N,3.68,0.03,0.046,3.6817
2023-11-27,DLTR.OQ,5.97085,0.23635,0.218,5.98388
2023-11-27,DOV.N,8.78738,0.0427,-0.032,8.78458
2023-11-27,DPZ.OQ,14.57013,0.18125,0.146,14.59134
2023-11-27,DVN.N,5.87719,0.1719,0.553,5.90968
2023-11-28,DGX.N,8.71224,0.02571,0.049,8.71652
2023-11-28,DINO.N,10.11087,0.41564,-0.449,10.06552
2023-11-28,DKS.N,12.37607,0.20079,0.521,12.44057
2023-11-28,DOW.N,2.22611,0.04271,0.107,2.22848
2023-11-28,DVN.N,5.86777,0.17097,0.294,5.88499
2023-11-29,DUK.N,,,-0.083,5.59092
2023-11-29,DINO.N,10.10353,0.42164,-0.524,10.05065
2023-11-29,DK.N,4.36827,0.41841,0.723,4.39984
2023-11-29,DLTR.OQ,5.94433,0.08501,0.231,5.95808
2023-11-29,DUK.N,5.59558,0.02539,-0.083,5.59092
2023-11-29,DVN.N,5.85844,0.17054,0.21,5.87076
2023-11-29,EA.OQ,7.11385,0.16534,-0.01,7.11313
2023-11-30,DIS.N,4.40709,0.27366,-0.445,4.38747
2023-11-30,DLR.N,2.87909,0.75642,11.244,3.19605
2023-11-30,DLTR.OQ,5.94729,0.0905,0.377,5.96973
2023-11-30,DRH.OQ,0.4,0.00817,0.208,0.40083
2023-11-30,DTE.N,5.82925,0.15139,-0.959,5.77334
2023-11-30,DUK.N,5.59558,0.02539,,
2023-11-30,DUOL.OQ,,,12.874,0.263
2023-11-30,DVN.N,5.85958,0.16606,0.198,5.87116
2023-12-01,DHI.N,13.97446,0.74315,1.493,14.1831
2023-12-01,DHT.N,1.026,0.02803,0.696,1.03314
2023-12-01,DIS.N,4.40535,0.27408,-0.479,4.38425
2023-12-01,DLTR.OQ,5.94967,0.08988,0.47,5.97764
2023-12-01,DPZ.OQ,14.57247,0.18066,0.14,14.59287
2023-12-01,DTM.N,3.59625,0.06475,-0.12,3.59192
2023-12-03,DK.N,4.39918,0.41516,0.245,4.40995
2023-12-03,DX.N,,,7.306,-1.0289
2023-12-04,DHR.N,8.27042,0.07715,,
2023-12-04,DHI.N,13.95988,0.7109,1.516,14.1715
2023-12-04,DHR.N,8.27042,0.07715,0.017,8.27183
2023-12-04,DINO.N,10.0862,0.37873,-0.356,10.05026
2023-12-04,DIS.N,4.39968,0.27926,-0.444,4.38015
2023-12-04,DOCS.N,0.861,0.02211,0.378,0.86426
2023-12-04,DRVN.OQ,0.93889,0.02132,0.161,0.9404
2023-12-04,DXCM.OQ,1.39805,0.14698,0.587,1.43897
2023-12-05,DHI.N,13.96317,0.71555,1.693,14.19962
2023-12-05,DLR.N,2.87909,0.75642,11.246,3.1961
2023-12-05,DOCU.OQ,2.65232,0.0729,0.232,2.65847
2023-12-05,DRI.N,8.79707,0.08485,0.352,8.82803
2023-12-05,DT.N,1.11296,0.00769,0.103,1.11411
2023-12-05,DUK.N,5.59725,0.02543,-0.071,5.59329
2023-12-05,DX.N,-0.91,0.07257,-0.402,-0.91366
2023-12-05,DUK.N,5.59725,0.02543,,
2023-12-05,DX.N,-0.91,0.07257,,
2023-12-06,DGX.N,8.70871,0.03298,,
2023-12-06,DUOL.OQ,0.233,0.10393,,
2023-12-06,DGX.N,8.70871,0.03298,0.05,8.71304
2023-12-06,DLTR.OQ,5.96235,0.07145,0.261,5.97788
2023-12-06,DOC.N,,,2.593,0.52323
2023-12-06,DUOL.OQ,0.233,0.10393,13.253,0.26388
2023-12-06,DVN.N,5.84905,0.16822,0.091,5.85439
2023-12-06,DX.N,,,6.582,-0.85011
2023-12-07,DHI.N,13.96442,0.71521,1.688,14.20013
2023-12-07,DIS.N,4.39622,0.27361,-0.402,4.37855
2023-12-07,DKS.N,12.39163,0.17831,0.374,12.43791
2023-12-07,DLR.N,2.9075,0.73032,10.222,3.20146
2023-12-07,DOCU.OQ,2.71327,0.12222,0.93,2.73849
2023-12-07,DPZ.OQ,14.55647,0.13319,-0.056,14.54826
2023-12-07,DUK.N,,,-0.079,5.59285
2023-12-07,EBC.OQ,,,-0.136,1.18788
2023-12-08,DHR.N,,,0.018,8.27186
2023-12-08,DINO.N,10.06081,0.37966,-0.347,10.02594
2023-12-08,DK.N,4.32675,0.46444,-0.336,4.31221
2023-12-08,DKNG.OQ,-1.45183,0.06835,1.072,-1.43627
2023-12-08,DOC.N,0.52167,0.02339,0.544,0.52451
2023-12-08,DOCU.OQ,2.84227,0.07791,0.891,2.8676
2023-12-08,DOLE.N,1.14483,0.05828,-0.537,1.13869
2023-12-08,DOW.N,2.22722,0.03841,0.191,2.23148
2023-12-08,DPZ.OQ,14.55993,0.13707,-0.102,14.54502
2023-12-08,DINO.N,10.06081,0.37966,,
2023-12-08,DOC.N,0.52167,0.02339,,
2023-12-09,DINO.N,,,-0.355,10.02512
2023-12-11,DIS.N,4.39796,0.27223,-0.443,4.37847
2023-12-11,DK.N,4.29008,0.46396,0.511,4.31198
2023-12-11,DLB.N,3.70333,0.0411,-0.581,3.68181
2023-12-11,DLTR.OQ,5.95195,0.0804,0.296,5.96958
2023-12-11,DOC.N,,,0.552,0.52454
2023-12-11,DOCU.OQ,2.85227,0.07018,0.828,2.87588
2023-12-11,DOV.N,8.78844,0.04242,-0.041,8.78483
2023-12-11,DPZ.OQ,14.56269,0.13852,-0.11,14.54667
2023-12-11,DRI.N,8.80564,0.08542,0.38,8.83908
2023-12-11,DVN.N,5.8486,0.16495,0.063,5.85229
2023-12-12,DHI.N,13.98233,0.72495,1.711,14.2215
2023-12-12,DHR.N,8.27125,0.07741,0.027,8.27346
2023-12-12,DIS.N,4.40596,0.26924,-0.461,4.38565
2023-12-12,DNLI.OQ,-1.07688,0.33263,2.653,-1.04831
2023-12-12,DRH.OQ,0.3875,0.02278,1.008,0.39141
2023-12-12,DRI.N,8.81335,0.08926,0.424,8.85069
2023-12-12,DTM.N,3.59444,0.06126,-0.127,3.58988
2023-12-12,DUK.N,5.59669,0.02451,-0.079,5.59228
2023-12-12,DV.N,0.34921,0.01575,0.082,0.3495
2023-12-12,DVN.N,5.8219,0.16638,-0.01,5.8213
2023-12-13,DHI.N,14.02563,0.74064,1.616,14.25227
2023-12-13,DINO.N,10.07219,0.37113,-0.736,9.99805
2023-12-13,DIS.N,4.39833,0.2653,-0.58,4.37284
2023-12-13,DK.N,4.25239,0.44625,0.888,4.29016
2023-12-13,DKS.N,12.39126,0.17814,0.379,12.43826
2023-12-13,DOCU.OQ,2.86136,0.0594,0.514,2.87607
2023-12-13,DOW.N,2.22611,0.03832,0.167,2.22983
2023-12-13,DPZ.OQ,14.56131,0.13884,-0.11,14.54532
2023-12-13,DRI.N,8.81403,0.08985,0.435,8.85238
2023-12-13,DTE.N,5.79738,0.10344,-0.431,5.77241
2023-12-13,DUK.N,5.59693,0.02363,-0.064,5.59333
2023-12-14,DINO.N,9.98406,0.34028,-0.159,9.96822
2023-12-14,DK.N,4.25239,0.44473,0.889,4.29019
2023-12-14,DLR.N,2.90333,0.72964,9.112,3.16425
2023-12-14,DOCU.OQ,2.87048,0.04324,0.196,2.8761
2023-12-14,DOW.N,2.22667,0.03801,0.139,2.22976
2023-12-14,DTE.N,5.77587,0.06333,-0.06,5.77239
2023-12-14,DVN.N,5.8224,0.16536,-0.051,5.81942
2023-12-15,DKNG.OQ,-1.45475,0.06885,1.167,-1.43778
2023-12-15,DNLI.OQ,-1.07688,0.33263,3.654,-1.03753
2023-12-15,DOCU.OQ,2.87136,0.04244,0.18,2.87654
2023-12-15,DRI.N,8.83652,0.11851,0.277,8.86097
2023-12-15,DVA.N,7.85,0.40218,0.249,7.86952
2023-12-15,DX.N,-0.9125,0.063,4.484,-0.87158
2023-12-16,DGX.N,,,-0.001,8.70866
2023-12-18,DKNG.OQ,-1.46376,0.07268,,
2023-12-18,DRI.N,8.85859,0.10703,,
2023-12-18,DHR.N,8.21642,0.19238,-0.29,8.19262
2023-12-18,DIS.N,4.3788,0.27699,-0.475,4.35798
2023-12-18,DKNG.OQ,-1.46376,0.07268,0.543,-1.45581
2023-12-18,DLR.N,2.92615,0.70538,8.307,3.16798
2023-12-18,DOCU.OQ,2.87136,0.04244,0.183,2.87663
2023-12-18,DRI.N,8.85859,0.10703,0.24,8.87989
2023-12-18,DXC.N,3.1718,0.04921,-0.074,3.16946
2023-12-18,EBAY.OQ,4.2065,0.06448,-0.082,4.20304
2023-12-19,DINO.N,9.97656,0.34336,-0.367,9.93996
2023-12-19,DK.N,4.11008,0.57207,-1.901,4.03193
2023-12-19,DNLI.OQ,-1.07571,0.33297,3.769,-1.03516
2023-12-19,DPZ.OQ,14.56677,0.13964,-0.116,14.54995
2023-12-19,DRI.N,,,0.242,8.88
2023-12-19,DUK.N,5.5978,0.02306,-0.08,5.5933
2023-12-19,DVN.N,5.80991,0.16966,-0.088,5.8048
2023-12-19,EAT.N,3.54595,0.08333,0.431,3.56123
2023-12-20,DGX.N,8.70812,0.03305,-0.005,8.7077
2023-12-20,DOW.N,2.22944,0.03778,0.097,2.2316
2023-12-20,DRI.N,8.87916,0.05203,0.154,8.89286
2023-12-20,EA.OQ,7.12462,0.16839,-0.03,7.12247
2023-12-21,DHI.N,14.04646,0.75247,1.82,14.30206
2023-12-21,DK.N,4.02162,0.59643,-1.107,3.97711
2023-12-21,DKS.N,12.39015,0.17824,0.375,12.43662
2023-12-21,DRI.N,8.8765,0.05273,0.16,8.89074
2023-12-21,DVN.N,5.79562,0.1682,0.007,5.79601
2023-12-22,DIS.N,4.3732,0.28821,-0.745,4.34061
2023-12-22,DKNG.OQ,,,0.558,-1.4556
2023-12-22,DNLI.OQ,-1.07512,0.33306,3.827,-1.03397
2023-12-23,DRI.N,8.87552,0.05198,0.161,8.88983
2023-12-23,DUOL.OQ,,,14.458,0.26669
2023-12-24,DHR.N,8.21642,0.19238,-0.301,8.19171
2023-12-24,DHR.N,8.21642,0.19238,,
2023-12-27,DKS.N,12.39311,0.17821,0.372,12.43924
2023-12-27,DRH.OQ,0.395,0.03202,1.903,0.40252
2023-12-28,DUK.N,5.59669,0.02274,-0.075,5.59247
2023-12-29,DHR.N,,,-0.311,8.19089
2023-12-31,EA.OQ,7.13259,0.16853,0.03,7.13471
2024-01-02,DGX.N,8.70863,0.034,-0.003,8.70839
2024-01-02,DHR.N,8.14558,0.28348,-0.732,8.08593
2024-01-02,DINO.N,9.92656,0.37954,-0.495,9.87741
2024-01-02,DOCS.N,0.85727,0.02416,0.562,0.86209
2024-01-02,DOLE.N,1.14317,0.05825,-0.574,1.1366
2024-01-03,DOV.N,8.78781,0.04305,-0.059,8.78259
2024-01-03,DOW.N,2.25658,0.12085,-1.088,2.23204
2024-01-03,DRVN.OQ,0.937,0.021,0.351,0.94029
2024-01-03,DYN.OQ,-3.7325,0.12245,0.11,-3.7284
2024-01-03,EBAY.OQ,4.20584,0.06326,-0.078,4.20255
2024-01-04,DHI.N,14.06313,0.72873,1.801,14.31641
2024-01-04,DHR.N,8.12791,0.28969,-0.851,8.05876
2024-01-04,DIS.N,4.3652,0.28632,-0.853,4.32799
2024-01-04,DOCN.N,1.50418,0.02286,-0.198,1.50121
2024-01-04,DOV.N,8.78031,0.05161,-0.044,8.77649
2024-01-04,DTM.N,3.59444,0.06126,-0.129,3.58979
2024-01-04,DVA.N,7.684,0.48951,0.877,7.75142
2024-01-04,DXC.N,3.1728,0.04906,-0.14,3.16835
2024-01-04,EBAY.OQ,4.20858,0.06306,-0.14,4.20269
2024-01-04,DHR.N,8.12791,0.28969,,
2024-01-05,DINO.N,9.88906,0.41157,-0.812,9.80878
2024-01-05,DK.N,3.93623,0.63712,-0.445,3.9187
2024-01-05,DKNG.OQ,-1.46976,0.08113,0.603,-1.4609
2024-01-05,DOV.N,8.78063,0.05151,-0.046,8.77655
2024-01-05,DPZ.OQ,14.5691,0.13637,-0.119,14.55178
2024-01-05,DRI.N,8.877,0.0518,0.168,8.89194
2024-01-05,DT.N,1.11356,0.00782,0.194,1.11572
2024-01-05,DVN.N,5.77067,0.15255,-0.329,5.7517
2024-01-05,EAT.N,3.54745,0.08275,0.437,3.56296
2024-01-06,DUOL.OQ,,,15.628,0.26941
2024-01-07,DVN.N,5.75733,0.13755,-0.289,5.74072
2024-01-08,DHI.N,14.12396,0.74382,2.022,14.40951
2024-01-08,DHR.N,,,-0.874,8.05689
2024-01-08,DINO.N,9.86388,0.43149,-1.208,9.74469
2024-01-08,DIS.N,4.3416,0.27492,-1.088,4.29439
2024-01-08,DK.N,3.766,0.68988,-0.269,3.75588
2024-01-08,DKNG.OQ,-1.47477,0.0859,0.526,-1.46702
2024-01-08,DOV.N,8.77688,0.05448,-0.046,8.77286
2024-01-08,DOW.N,2.25384,0.11988,-1.295,2.22466
2024-01-08,DTE.N,5.77863,0.06224,-0.027,5.77709
2024-01-08,DUK.N,5.59688,0.02207,-0.136,5.58929
2024-01-08,DV.N,0.3466,0.01655,-0.133,0.34614
2024-01-08,DXCM.OQ,1.3984,0.14697,0.681,1.44069
2024-01-08,EA.OQ,7.13259,0.16853,0.032,7.13486
2024-01-08,EBAY.OQ,4.20974,0.06096,-0.1,4.20553
2024-01-09,DIS.N,4.3404,0.27386,-0.996,4.29717
2024-01-09,DKNG.OQ,-1.47708,0.08547,0.585,-1.46844
2024-01-09,DPZ.OQ,14.56977,0.13638,-0.122,14.55207
2024-01-09,DUOL.OQ,0.20889,0.07866,14.006,0.23815
2024-01-09,DXCM.OQ,1.3989,0.14689,0.536,1.43915
2024-01-09,DY.N,7.52522,0.10745,0.228,7.54241
2024-01-10,DHI.N,14.13646,0.75582,2.212,14.44917
2024-01-10,DINO.N,9.83388,0.4328,-1.392,9.697
2024-01-10,DIS.N,4.3376,0.27349,-0.941,4.29677
2024-01-10,DKNG.OQ,-1.47785,0.08626,0.483,-1.47071
2024-01-10,DOV.N,8.77188,0.05755,-0.082,8.76471
2024-01-10,DTM.N,3.61,0.07453,0.054,3.61194
2024-01-10,DUK.N,5.59747,0.02228,-0.125,5.59045
2024-01-10,DUOL.OQ,0.21333,0.083,15.483,0.24636
2024-01-10,DVN.N,5.74171,0.13172,-0.51,5.71241
2024-01-10,DXCM.OQ,1.3994,0.14711,0.623,1.44092
2024-01-11,DKNG.OQ,-1.479,0.08741,,
2024-01-11,DNLI.OQ,-1.07512,0.33306,,
2024-01-11,DPZ.OQ,14.57077,0.13604,,
2024-01-11,DGX.N,8.708,0.03424,-0.008,8.70727
2024-01-11,DINO.N,9.7745,0.4627,-3.876,9.39564
2024-01-11,DIS.N,4.3356,0.27284,-0.871,4.29784
2024-01-11,DKNG.OQ,-1.479,0.08741,0.393,-1.47319
2024-01-11,DLR.N,2.935,0.68047,7.317,3.14933
2024-01-11,DNLI.OQ,-1.07512,0.33306,4.324,-1.02863
2024-01-11,DOV.N,8.76813,0.0569,-0.122,8.75741
2024-01-11,DPZ.OQ,14.57077,0.13604,-0.126,14.55245
2024-01-11,DT.N,1.11343,0.00771,0.137,1.11495
2024-01-11,DTM.N,3.6102,0.07458,0.065,3.61256
2024-01-11,DV.N,0.3466,0.01655,-0.129,0.34615
2024-01-11,DVN.N,5.73576,0.13467,-0.565,5.70334
2024-01-12,DHI.N,14.14104,0.77031,2.054,14.43147
2024-01-12,DINO.N,9.62875,0.45792,-2.744,9.36451
2024-01-12,DIS.N,4.32076,0.30391,0.002,4.32084
2024-01-12,DK.N,3.60139,0.70573,-0.437,3.58567
2024-01-12,DKNG.OQ,,,-6.113,-1.56942
2024-01-12,DTM.N,3.61473,0.07253,0.077,3.61752
2024-01-12,DUK.N,5.59606,0.02243,-0.151,5.5876
2024-01-12,DVN.N,5.73262,0.13558,-0.965,5.67729
2024-01-12,DXCM.OQ,1.3999,0.14733,0.666,1.44207
2024-01-14,DOC.N,,,2.107,0.53266
2024-01-16,DHR.N,8.13973,0.29865,,
2024-01-16,DVN.N,5.71219,0.12337,,
2024-01-16,DHR.N,8.13973,0.29865,-0.662,8.08588
2024-01-16,DINO.N,9.51469,0.24548,-1.204,9.40017
2024-01-16,DIS.N,4.29796,0.27759,0.754,4.33037
2024-01-16,DK.N,3.35962,0.3839,-5.637,3.17024
2024-01-16,DKNG.OQ,-1.48939,0.09501,-5.885,-1.57703
2024-01-16,DLR.N,2.93429,0.68027,7.295,3.14788
2024-01-16,DOW.N,2.25174,0.11945,-1.322,2.22196
2024-01-16,DOX.OQ,,,0.004,6.50103
2024-01-16,DPZ.OQ,,,-0.131,14.55163
2024-01-16,DTE.N,5.77244,0.0693,-0.13,5.76496
2024-01-16,DTM.N,3.61564,0.07253,0.086,3.61874
2024-01-16,DUK.N,5.59726,0.02149,-0.127,5.59019
2024-01-16,DVA.N,7.858,0.36008,0.224,7.87563
2024-01-16,DVN.N,5.71219,0.12337,-0.673,5.67377
2024-01-16,DXC.N,3.1678,0.04858,-0.063,3.16581
2024-01-16,DXCM.OQ,1.4009,0.14767,0.67,1.44318
2024-01-16,EAT.N,3.54895,0.08348,0.479,3.56594
2024-01-17,DIS.N,4.27223,0.27962,-0.212,4.26316
2024-01-17,DKNG.OQ,-1.49512,0.0968,-5.364,-1.57531
2024-01-17,DPZ.OQ,14.55677,0.09238,-0.079,14.54529
2024-01-17,DTM.N,3.62082,0.07501,0.193,3.62779
2024-01-17,DV.N,0.34779,0.01561,-0.393,0.34642
2024-01-17,DXC.N,3.1679,0.04856,-0.072,3.16561
2024-01-18,DIS.N,4.30031,0.26079,-0.387,4.28366
2024-01-18,DKNG.OQ,-1.49589,0.09692,-4.848,-1.56841
2024-01-18,DPZ.OQ,14.55777,0.09278,-0.059,14.54913
2024-01-18,DTE.N,5.77393,0.07132,-0.106,5.76779
2024-01-18,DTM.N,3.62264,0.07472,0.988,3.65842
2024-01-18,DVN.N,,,-0.672,5.67379
2024-01-18,EA.OQ,7.13214,0.16839,0.058,7.13629
2024-01-18,DTE.N,5.77393,0.07132,,
2024-01-19,DHI.N,14.18271,0.81438,2.127,14.48435
2024-01-19,DINO.N,9.49906,0.2424,-1.009,9.40322
2024-01-19,DIOD.OQ,4.79833,0.02853,0.053,4.80085
2024-01-19,DIS.N,4.30232,0.26575,-0.432,4.28376
2024-01-19,DK.N,3.30423,0.40659,-5.588,3.11959
2024-01-19,DKNG.OQ,-1.49781,0.09365,-3.409,-1.54887
2024-01-19,DOC.N,,,2.228,0.53329
2024-01-19,DOX.OQ,6.504,0.03141,0.016,6.50506
2024-01-19,DPZ.OQ,14.5611,0.09598,-0.006,14.56021
2024-01-19,DUOL.OQ,0.21111,0.08386,14.815,0.24239
2024-01-19,DXCM.OQ,1.4014,0.14795,0.808,1.44569
2024-01-19,DUOL.OQ,0.21111,0.08386,,
2024-01-22,DGX.N,8.7105,0.02875,-0.028,8.70808
2024-01-22,DHI.N,14.18646,0.8154,2.149,14.49138
2024-01-22,DHR.N,,,-0.69,8.08361
2024-01-22,DIS.N,4.30256,0.26594,-0.002,4.30247
2024-01-22,DOC.N,0.52,0.02204,1.574,0.52819
2024-01-22,DVN.N,5.70295,0.11692,-0.47,5.67614
2024-01-22,DXCM.OQ,1.4019,0.14813,0.828,1.44651
