Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®,Earnings Per Share - Standard Deviation
2014-10-23,ABCB.N,2.008,,,0.016
2014-10-23,ABG.N,4.30417,-0.014,4.30358,0.02722
2014-10-29,ADC.N,1.235,0.086,1.23606,0.015
2014-10-31,ADUS.OQ,1.0775,,,0.01479
2014-11-01,ADUS.OQ,,-0.201,1.07534,
2014-11-04,AEIS.OQ,1.65,-0.003,1.64995,0.01871
2014-11-05,ACHC.OQ,1.52857,-0.041,1.52794,0.00833
2014-11-06,ACLS.OQ,-0.45,,,0.0436
2014-11-07,AAON.OQ,0.53667,-0.006,0.53663,0.01667
2014-11-10,ABR.N,1.65069,0.005,1.65077,0.01398
2014-11-11,AAOI.OQ,0.7,0.047,0.70033,0.00633
2014-11-23,ABCB.N,,-0.398,2.0,
2014-12-01,ADSK.OQ,1.16661,0.11,1.1679,0.01104
2014-12-02,ADP.OQ,2.92608,-0.074,2.92393,0.0147
2014-12-02,AFG.N,4.78629,-0.459,4.76432,0.06644
2014-12-07,ADM.N,3.05786,0.007,3.06687,0.05124
2014-12-08,ADMA.OQ,-1.71667,-0.185,-1.71984,0.15965
2014-12-08,AEE.N,2.36167,0.309,2.36896,0.04259
2014-12-09,ACGL.OQ,1.44863,0.525,1.45624,0.02854
2014-12-11,AEO.N,0.58919,0.71,0.59337,0.01984
2014-12-16,AAP.N,7.70547,0.07,7.71085,0.06536
2014-12-16,ACIW.OQ,0.61333,1.741,0.62401,0.04346
2014-12-16,ACM.N,3.035,-0.789,3.01105,0.0944
2014-12-17,A.N,1.736,-0.328,1.7303,0.01744
2014-12-17,ABCB.N,1.6,0.166,1.60265,0.02345
2014-12-18,ADBE.OQ,2.07652,0.718,2.09144,0.05742
2014-12-18,ADI.OQ,2.82733,-0.444,2.81479,0.08115
2014-12-18,AEP.OQ,3.463,-0.154,3.45767,0.04183
2014-12-19,ADEA.OQ,2.185,0.286,2.19125,0.055
2014-12-21,AES.N,1.282,-0.206,1.27936,0.01249
2014-12-22,ABT.N,2.26167,0.011,2.26192,0.01302
2014-12-22,ACAD.OQ,-0.91429,-0.396,-0.91791,0.01294
2014-12-23,AAL.OQ,5.71722,0.261,5.73212,0.07302
2014-12-23,ABBV.N,3.30293,-0.019,3.30231,0.05077
2014-12-23,ABM.N,1.72875,-0.429,1.72134,0.03219
2014-12-25,ACLS.OQ,,-2.226,-0.46,
2014-12-25,ACN.N,4.78788,-0.093,4.78343,0.02822
2015-01-02,AAPL.OQ,1.94213,-0.005,1.94205,0.08747
2015-01-04,AEO.N,0.58993,0.715,0.59414,0.01986
2015-01-05,ABT.N,2.26111,,,0.01286
2015-01-05,AAL.OQ,5.71167,0.009,5.71216,0.07918
2015-01-05,AAPL.OQ,1.94235,-0.005,1.94224,0.08744
2015-01-05,ABM.N,1.74125,0.242,1.74546,0.0491
2015-01-05,ABT.N,2.26111,-0.048,2.26002,0.01286
2015-01-05,ACN.N,4.78719,-0.093,4.78273,0.02789
2015-01-05,ADUS.OQ,1.266,,,0.05713
2015-01-06,A.N,1.73688,-0.268,1.73222,0.01722
2015-01-06,AEO.N,0.58956,0.692,0.59364,0.02031
2015-01-07,A.N,1.7375,-0.275,1.73272,0.01714
2015-01-07,ACGL.OQ,1.45059,0.804,1.46225,0.03077
2015-01-07,ADP.OQ,2.92567,-0.096,2.92287,0.01444
2015-01-08,AAP.N,7.70495,0.04,7.70806,0.06512
2015-01-08,AAPL.OQ,1.94277,-0.018,1.94242,0.08737
2015-01-08,ACGL.OQ,1.45294,0.891,1.46589,0.03089
2015-01-08,ADC.N,1.23,0.234,1.23288,0.01
2015-01-08,ADM.N,3.06714,-0.159,3.07043,0.03705
2015-01-08,AEO.N,0.60215,0.764,0.60675,0.01695
2015-01-09,A.N,1.735,-0.239,1.73086,0.01803
2015-01-09,ABBV.N,3.3015,-0.072,3.29912,0.05139
2015-01-09,ABT.N,,-0.05,2.25999,
2015-01-09,ACGL.OQ,1.45922,0.638,1.46853,0.03159
2015-01-09,ACLS.OQ,-0.01,,,0.11792
2015-01-09,ACM.N,3.01833,-0.992,2.98839,0.11818
2015-01-09,AEO.N,0.60511,0.77,0.60977,0.01302
2015-01-09,AEP.OQ,3.46247,-0.107,3.45878,0.04154
2015-01-11,ACGL.OQ,1.46039,2.089,1.49089,0.03282
2015-01-11,ACLS.OQ,,-6.482,-0.47916,
2015-01-12,AAL.OQ,5.69611,-0.139,5.68821,0.06865
2015-01-12,AAPL.OQ,1.94389,0.049,1.94485,0.08883
2015-01-12,ABT.N,2.26056,0.028,2.2612,0.01224
2015-01-12,ACM.N,3.02333,-1.555,2.97633,0.13683
2015-01-12,ACN.N,4.78604,-0.093,4.78157,0.02877
2015-01-12,ADBE.OQ,2.07557,0.851,2.09323,0.05719
2015-01-12,AEE.N,2.36917,-0.346,2.36097,0.02139
2015-01-12,AES.N,1.279,-0.193,1.27653,0.01578
2015-01-13,AAL.OQ,5.68778,-0.178,5.67766,0.06468
2015-01-13,AAOI.OQ,0.686,-0.37,0.68346,0.02871
2015-01-13,AAPL.OQ,1.94796,0.275,1.95331,0.09842
2015-01-13,ABM.N,1.75375,0.584,1.764,0.04973
2015-01-13,ABT.N,2.26,0.076,2.26172,0.01155
2015-01-13,ACGL.OQ,1.46608,1.722,1.49133,0.03359
2015-01-13,ADUS.OQ,1.08,0.0,1.08,0.01633
2015-01-14,AAOI.OQ,0.666,,,0.03262
2015-01-14,AAL.OQ,5.68722,-0.191,5.67636,0.06496
2015-01-14,AAOI.OQ,0.666,-0.562,0.66226,0.03262
2015-01-14,AAPL.OQ,1.94956,0.372,1.95681,0.09784
2015-01-14,ABBV.N,3.30436,-0.051,3.30268,0.05122
2015-01-14,ACIW.OQ,0.61571,1.77,0.62661,0.04066
2015-01-14,ACN.N,4.78412,-0.137,4.77755,0.03071
2015-01-14,ADP.OQ,2.92358,-0.217,2.91724,0.01439
2015-01-14,AFG.N,4.77843,-0.45,4.75694,0.061
2015-01-15,AAOI.OQ,,-3.864,0.64026,
2015-01-15,AAPL.OQ,1.95155,0.387,1.9591,0.09777
2015-01-15,ABBV.N,3.29864,0.015,3.29915,0.04549
2015-01-15,ACGL.OQ,1.46706,1.748,1.4927,0.03441
2015-01-15,ACM.N,2.93343,-1.999,2.87479,0.25406
2015-01-15,ACN.N,4.78258,-0.175,4.7742,0.03137
2015-01-15,ADBE.OQ,2.07605,0.872,2.09415,0.05718
2015-01-15,AEO.N,0.60585,0.656,0.60983,0.01271
2015-01-15,ACN.N,4.78258,,,0.03137
2015-01-16,A.N,1.73188,-0.229,1.72792,0.02098
2015-01-16,AAL.OQ,5.68944,-0.107,5.68335,0.06151
2015-01-16,AAPL.OQ,1.95431,0.715,1.96828,0.10154
2015-01-16,ABBV.N,3.29793,0.021,3.29862,0.04553
2015-01-16,ADEA.OQ,2.225,-0.042,2.22407,0.015
2015-01-16,ADEA.OQ,1.81667,0.0,1.81667,0.34121
2015-01-19,AFG.N,4.77986,-0.417,4.75991,0.06113
2015-01-20,A.N,1.72875,-0.178,1.72567,0.02176
2015-01-20,AAL.OQ,5.67833,0.097,5.68385,0.03775
2015-01-20,AAPL.OQ,1.95988,1.012,1.97972,0.09937
2015-01-20,ABT.N,2.25889,0.057,2.26017,0.01149
2015-01-20,ACGL.OQ,1.47137,1.243,1.48966,0.02964
2015-01-20,ADBE.OQ,2.08214,0.84,2.09962,0.06245
2015-01-20,ADM.N,3.07857,-0.328,3.07589,0.03284
2015-01-20,ADP.OQ,2.92287,-0.213,2.91665,0.01428
2015-01-20,AEP.OQ,3.46142,-0.085,3.45849,0.04134
2015-01-21,AAPL.OQ,1.95967,1.101,1.98125,0.10035
2015-01-21,ABT.N,2.25826,0.019,2.2587,0.0115
2015-01-21,ACGL.OQ,1.47529,1.007,1.49015,0.02874
2015-01-22,A.N,1.72563,-0.358,1.71946,0.02423
2015-01-22,AAPL.OQ,1.95983,1.128,1.98193,0.10047
2015-01-22,ABG.N,4.30333,-0.027,4.30217,0.02718
2015-01-22,ACGL.OQ,1.4802,0.663,1.49,0.02248
2015-01-22,ACM.N,2.90914,-0.179,2.90394,0.22958
2015-01-22,ADM.N,3.08357,-0.219,3.08391,0.0363
2015-01-22,AEE.N,2.36667,-0.249,2.36077,0.02055
2015-01-22,AEP.OQ,3.46353,0.013,3.46397,0.0407
2015-01-22,ACGL.OQ,1.4802,,,0.02248
2015-01-23,ABT.N,2.25721,,,0.01175
2015-01-23,ADM.N,3.08,,,0.03287
2015-01-23,ABT.N,2.25721,-0.023,2.25669,0.01175
2015-01-23,ACN.N,,-0.184,4.77377,
2015-01-23,ADM.N,3.08,-0.226,3.08036,0.03287
2015-01-25,ABG.N,4.30417,0.064,4.30694,0.02871
2015-01-25,ABR.N,1.66057,0.0,1.66057,0.0
2015-01-25,ABT.N,,-0.27,2.25112,
2015-01-25,ACGL.OQ,,0.194,1.48307,
2015-01-26,A.N,1.7225,-0.328,1.71686,0.02488
2015-01-26,AAP.N,7.7062,0.044,7.7096,0.06371
2015-01-26,AAPL.OQ,1.96493,1.002,1.98462,0.09676
2015-01-26,ABBV.N,3.2965,0.079,3.2991,0.04449
2015-01-26,ADM.N,,-0.23,3.08025,
2015-01-26,AEE.N,2.36333,-0.433,2.35309,0.02427
2015-01-26,AEP.OQ,3.46074,-0.361,3.44825,0.03469
2015-01-26,AES.N,1.277,-0.22,1.2742,0.01676
2015-01-27,ADC.N,1.55,0.44,1.55681,0.07
2015-01-27,ADUS.OQ,1.07333,,,0.00943
2015-01-27,AAL.OQ,10.15794,-0.08,10.14987,1.33926
2015-01-27,AAP.N,7.7057,0.045,7.70917,0.06356
2015-01-27,AAPL.OQ,2.0015,1.279,2.0271,0.11235
2015-01-27,ADC.N,1.22,0.108,1.22132,0.02
2015-01-27,ADM.N,3.08357,-0.172,3.08535,0.03168
2015-01-27,ADUS.OQ,1.07333,0.621,1.08,0.00943
2015-01-27,AEP.OQ,3.45705,-0.357,3.4447,0.03614
2015-01-28,AAL.OQ,10.3905,-1.051,10.28126,1.25882
2015-01-28,AAPL.OQ,2.10683,1.779,2.14431,0.09914
2015-01-28,ABT.N,2.25668,-0.111,2.25419,0.01091
2015-01-28,ACN.N,4.78026,-0.214,4.77005,0.03365
2015-01-28,ADP.OQ,2.92244,-0.257,2.91494,0.01509
2015-01-28,AEP.OQ,3.52605,-0.041,3.52462,0.05657
2015-01-29,AAPL.OQ,2.11581,1.295,2.14321,0.08631
2015-01-29,ABT.N,2.15348,0.201,2.1578,0.03749
2015-01-29,ADP.OQ,2.92275,-0.268,2.91493,0.01485
2015-01-29,AEIS.OQ,1.65667,0.313,1.66185,0.017
2015-01-29,AEP.OQ,3.52155,-0.038,3.5202,0.04254
2015-01-29,AEIS.OQ,1.81125,-2.715,1.76208,0.24937
2015-01-29,AEP.OQ,3.52155,,,0.04254
2015-01-30,AAL.OQ,10.60439,-2.446,10.34501,1.12942
2015-01-30,AAP.N,7.7077,0.024,7.70952,0.06271
2015-01-30,AAPL.OQ,2.12183,1.061,2.14433,0.08192
2015-01-30,ABBV.N,4.44933,-0.611,4.42213,0.19216
2015-01-30,ABCB.N,2.01,-0.345,2.00307,0.09695
2015-01-30,ABT.N,2.15115,0.026,2.15172,0.0302
2015-01-31,AEP.OQ,,0.142,3.52655,
2015-02-01,ACLS.OQ,-0.43,-2.326,-0.44,0.01732
2015-02-02,A.N,1.72938,0.067,1.73054,0.02968
2015-02-02,AAL.OQ,10.57661,-2.286,10.33484,1.13409
2015-02-02,AAON.OQ,0.53667,-0.01,0.53661,0.01667
2015-02-02,AAPL.OQ,2.13036,0.717,2.14562,0.07659
2015-02-02,ABBV.N,4.43153,0.135,4.43752,0.17949
2015-02-02,ABCB.N,2.0,-0.603,1.98795,0.1
2015-02-02,ABG.N,4.305,0.011,4.30547,0.02754
2015-02-02,ABT.N,2.14615,0.202,2.15048,0.02233
2015-02-02,ACLS.OQ,,-7.894,-0.04156,
2015-02-02,AFG.N,5.22271,1.022,5.27609,0.10204
2015-02-02,AAON.OQ,0.64667,0.809,0.65189,0.02881
2015-02-03,AAL.OQ,10.66994,-2.561,10.39674,1.16228
2015-02-03,AAPL.OQ,2.13825,0.395,2.14669,0.06179
2015-02-03,ABBV.N,4.37879,0.162,4.38587,0.07835
2015-02-03,ABCB.N,1.976,-0.46,1.96691,0.11092
2015-02-03,ABT.N,2.14805,0.113,2.15049,0.02127
2015-02-03,ADM.N,3.41192,-1.362,3.36545,0.1465
2015-02-03,AEE.N,2.36167,-0.487,2.35016,0.02764
2015-02-03,AEIS.OQ,1.91,-2.918,1.85428,0.22194
2015-02-03,AFG.N,5.237,0.498,5.26306,0.09017
2015-02-03,AEIS.OQ,1.91,,,0.22194
2015-02-04,AAL.OQ,10.68161,-2.609,10.40289,1.16026
2015-02-04,AAPL.OQ,2.1382,0.394,2.14663,0.0618
2015-02-04,ABBV.N,4.39287,-0.029,4.39161,0.10366
2015-02-04,ABG.N,4.97917,1.273,5.04255,0.2577
2015-02-04,ADM.N,3.40814,0.053,3.40994,0.14276
2015-02-04,ADP.OQ,2.92744,-0.076,2.92522,0.01215
2015-02-04,AFG.N,5.29414,0.65,5.32858,0.09961
2015-02-05,AAON.OQ,0.53555,-0.074,0.53516,0.0137
2015-02-05,AAPL.OQ,2.14341,0.189,2.14747,0.05241
2015-02-05,ABBV.N,4.3942,-0.039,4.39249,0.10375
2015-02-05,ABG.N,5.035,1.669,5.11905,0.23447
2015-02-05,AEIS.OQ,,-1.492,1.8815,
2015-02-06,ACAD.OQ,-0.91375,-0.396,-0.91737,0.01218
2015-02-06,ACHC.OQ,1.52786,-0.127,1.52591,0.0086
2015-02-06,ACLS.OQ,0.29,0.18,0.29072,0.05196
2015-02-06,AEP.OQ,3.52413,0.072,3.52666,0.03745
2015-02-06,AFG.N,5.30843,0.798,5.35079,0.09197
2015-02-08,AAP.N,7.7052,0.05,7.70905,0.06197
2015-02-08,ADM.N,3.39743,0.355,3.40948,0.13724
2015-02-09,AAL.OQ,10.61661,-2.795,10.31986,1.11375
2015-02-09,ABBV.N,4.39706,0.016,4.39778,0.09856
2015-02-09,AEP.OQ,3.52565,0.03,3.5267,0.03684
2015-02-10,AAP.N,7.70495,0.052,7.70896,0.06048
2015-02-10,ABG.N,5.06833,1.21,5.12966,0.227
2015-02-10,ABR.N,1.65728,-0.068,1.65614,0.00466
2015-02-10,ABT.N,2.14805,0.118,2.1506,0.02127
2015-02-10,ACGL.OQ,1.27169,-0.875,1.26056,0.07366
2015-02-10,ACM.N,2.94925,-0.299,2.94042,0.24664
2015-02-10,ADM.N,3.41018,0.511,3.42762,0.1154
2015-02-10,ADP.OQ,2.92784,-0.018,2.92732,0.01239
2015-02-10,AES.N,1.274,-0.311,1.27003,0.01855
2015-02-11,AAPL.OQ,2.14456,0.189,2.1486,0.05284
2015-02-11,ABG.N,5.127,0.054,5.12977,0.20264
2015-02-11,ACGL.OQ,1.28094,-0.211,1.27824,0.07798
2015-02-11,ACHC.OQ,2.05625,-0.351,2.04904,0.05936
2015-02-11,ACM.N,2.88013,-1.207,2.84537,0.22824
2015-02-11,ADEA.OQ,1.99,0.719,2.0043,0.10654
2015-02-11,ADP.OQ,2.92896,-0.041,2.92775,0.01148
2015-02-11,AEIS.OQ,1.83167,2.93,1.88533,0.12047
2015-02-12,A.N,1.72688,-0.012,1.72667,0.03423
2015-02-12,AAP.N,8.64689,0.253,8.66873,0.30924
2015-02-12,ACGL.OQ,1.28761,1.492,1.30682,0.0852
2015-02-12,ACHC.OQ,2.14429,-0.223,2.13951,0.08398
2015-02-12,ACM.N,2.89344,-2.072,2.8335,0.21846
2015-02-12,ADP.OQ,2.92809,-0.061,2.92631,0.01281
2015-02-12,AEP.OQ,3.51867,-0.173,3.51258,0.04594
2015-02-12,AES.N,1.27,-0.204,1.26741,0.02174
2015-02-13,ADP.OQ,2.928,,,0.01309
2015-02-13,AAP.N,8.55889,0.232,8.57872,0.17288
2015-02-13,ABR.N,0.47692,-1.891,0.46791,0.05106
2015-02-13,ACGL.OQ,1.29594,-0.175,1.29368,0.0776
2015-02-13,ACHC.OQ,2.08636,-0.186,2.08247,0.03724
2015-02-13,ADP.OQ,2.928,-0.058,2.9263,0.01309
2015-02-17,A.N,1.71813,0.051,1.71901,0.03779
2015-02-17,AAL.OQ,10.597,-2.674,10.31363,1.14302
2015-02-17,AAP.N,8.55273,-0.039,8.54939,0.15624
2015-02-17,ABR.N,0.47198,-1.131,0.46664,0.04273
2015-02-17,ACM.N,2.87388,-1.404,2.83353,0.22415
2015-02-17,ADI.OQ,2.854,0.329,2.86339,0.08599
2015-02-17,AEO.N,0.60608,0.869,0.61134,0.01319
2015-02-18,A.N,1.70125,0.01,1.70142,0.01166
2015-02-18,AAL.OQ,10.55644,-2.832,10.25746,1.12203
2015-02-18,AAP.N,8.55235,-0.038,8.5491,0.15638
2015-02-18,ABBV.N,4.39724,0.084,4.40093,0.09562
2015-02-18,ABR.N,0.46704,-1.434,0.46034,0.04441
2015-02-18,ADI.OQ,2.91179,0.661,2.93104,0.06011
2015-02-18,A.N,1.70125,,,0.01166
2015-02-19,AAP.N,8.54764,0.017,8.5491,0.15767
2015-02-19,AAPL.OQ,2.14597,0.195,2.15016,0.05323
2015-02-19,ABG.N,5.12636,0.073,5.13009,0.19322
2015-02-19,ACHC.OQ,2.0875,0.056,2.08868,0.03585
2015-02-19,ADI.OQ,2.91036,0.22,2.91677,0.06382
2015-02-19,ADM.N,3.411,0.511,3.42842,0.11052
2015-02-20,A.N,,0.243,1.70538,
2015-02-20,AAPL.OQ,2.14657,0.186,2.15055,0.05298
2015-02-20,ABBV.N,4.39371,0.141,4.39992,0.08693
2015-02-23,ADMA.OQ,-1.8725,,,0.26281
2015-02-23,ABR.N,0.47445,-1.462,0.46751,0.04075
2015-02-23,ADM.N,3.39477,0.405,3.40851,0.12015
2015-02-23,ADMA.OQ,-1.7225,-1.566,-1.74947,0.14429
2015-02-23,AEE.N,2.365,-0.313,2.35761,0.02466
2015-02-23,AEO.N,0.60659,0.856,0.61179,0.01321
2015-02-23,ADMA.OQ,-1.7225,,,0.14429
2015-02-23,AEE.N,2.55583,-0.316,2.54776,0.02499
2015-02-24,AAL.OQ,10.45644,-2.186,10.22787,1.10011
2015-02-24,ACAD.OQ,-0.91222,-0.361,-0.91552,0.01227
2015-02-24,ADMA.OQ,,-6.161,-1.82862,
2015-02-24,AEO.N,0.60844,0.478,0.61136,0.01132
2015-02-24,AEP.OQ,3.51589,-0.092,3.51264,0.04547
2015-02-24,AES.N,1.26636,-0.316,1.26236,0.0246
2015-02-24,ADMA.OQ,,-11.155,-2.08138,
2015-02-24,AES.N,1.26618,-0.572,1.25894,0.05831
2015-02-25,A.N,1.70438,0.102,1.70612,0.00933
2015-02-25,AAOI.OQ,1.108,-0.115,1.10673,0.19528
2015-02-25,ADBE.OQ,2.08204,1.011,2.10309,0.06108
2015-02-25,ADC.N,1.535,1.047,1.55107,0.055
2015-02-25,ADSK.OQ,1.16606,0.203,1.16842,0.01111
2015-02-25,AEP.OQ,3.51242,-0.057,3.51041,0.04664
2015-02-25,ADC.N,1.535,,,0.055
2015-02-26,ACGL.OQ,1.29687,,,0.07854
2015-02-26,AAOI.OQ,0.96,-0.138,0.95868,0.09695
2015-02-26,AAP.N,8.54389,0.03,8.54646,0.15574
2015-02-26,ACAD.OQ,-0.79778,-21.512,-0.9694,0.51583
2015-02-26,ACGL.OQ,1.29687,0.065,1.29771,0.07854
2015-02-26,ACIW.OQ,0.75,1.697,0.76273,0.13363
2015-02-26,ADP.OQ,,-0.06,2.92624,
2015-02-26,ADSK.OQ,1.29044,-3.702,1.24268,0.21886
2015-02-26,AEE.N,2.55167,-0.347,2.54281,0.02115
2015-02-27,ACAD.OQ,-0.93111,-4.99,-0.97758,0.39173
2015-02-27,ACIW.OQ,0.72,-7.726,0.66437,0.12433
2015-02-27,ADC.N,,3.583,1.59,
2015-02-27,ADP.OQ,2.92743,0.01,2.92772,0.01312
2015-02-27,ADSK.OQ,1.18489,-0.41,1.18003,0.07844
2015-02-27,AES.N,1.26436,-0.26,1.26108,0.05154
2015-03-01,ADUS.OQ,,0.621,1.08,
2015-03-01,ADUS.OQ,,-0.474,1.26,
2015-03-02,AAON.OQ,0.62889,,,0.02266
2015-03-02,AAON.OQ,0.62889,0.524,0.63218,0.02266
2015-03-02,ABT.N,2.14858,0.116,2.15106,0.02094
2015-03-02,ACHC.OQ,2.0925,0.072,2.094,0.03443
2015-03-02,ACIW.OQ,0.64,0.327,0.64209,0.08177
2015-03-02,ADM.N,3.36607,0.573,3.38537,0.12822
2015-03-02,AES.N,1.25971,0.084,1.26077,0.02859
2015-03-03,AAL.OQ,10.45411,-1.902,10.2553,1.12232
2015-03-03,AAPL.OQ,2.14689,0.21,2.15139,0.05316
2015-03-03,ABR.N,0.4868,-1.106,0.48142,0.03723
2015-03-03,ADSK.OQ,1.17047,0.834,1.18023,0.05266
2015-03-03,AEE.N,2.555,-0.027,2.55431,0.0263
2015-03-03,AEO.N,0.6085,0.476,0.6114,0.01112
2015-03-04,ABM.N,1.7725,0.107,1.77439,0.03491
2015-03-04,ACGL.OQ,,1.116,1.31134,
2015-03-04,ADP.OQ,2.92618,-0.022,2.92555,0.01404
2015-03-04,ADSK.OQ,1.17322,0.72,1.18167,0.05242
2015-03-04,AEE.N,2.55083,-0.201,2.54572,0.03303
2015-03-04,AEO.N,0.82586,0.009,0.82594,0.07887
2015-03-04,AES.N,1.25475,0.281,1.25828,0.0298
2015-03-04,AEE.N,2.55083,,,0.03303
2015-03-05,AAP.N,8.54427,0.035,8.54726,0.15559
2015-03-05,AAPL.OQ,2.14803,0.333,2.15518,0.05499
2015-03-05,ABBV.N,4.39331,0.162,4.40043,0.08959
2015-03-05,ABM.N,1.78,0.269,1.78478,0.02872
2015-03-05,ACHC.OQ,2.08308,0.095,2.08506,0.04647
2015-03-05,AEE.N,,-0.169,2.54652,
2015-03-05,AEO.N,0.85514,2.474,0.87629,0.07069
2015-03-06,ABBV.N,4.38879,0.081,4.39232,0.09445
2015-03-06,ABG.N,5.15636,0.071,5.16003,0.18097
2015-03-06,ABT.N,2.15115,0.085,2.15298,0.02328
2015-03-06,ACHC.OQ,2.08429,0.071,2.08577,0.04499
2015-03-06,ADUS.OQ,1.272,2.146,1.29929,0.06177
2015-03-06,AEO.N,0.86169,1.632,0.87575,0.06352
2015-03-06,AES.N,1.27089,-0.058,1.27015,0.0536
2015-03-06,ABT.N,2.15115,,,0.02328
2015-03-08,AAON.OQ,,1.497,0.6383,
2015-03-09,A.N,1.70471,0.094,1.70631,0.00915
2015-03-09,AAPL.OQ,2.1505,0.314,2.15725,0.05589
2015-03-09,ABBV.N,4.37807,-0.098,4.3738,0.10086
2015-03-09,ACAD.OQ,-0.93111,-5.241,-0.97991,0.39173
2015-03-09,ACGL.OQ,1.29743,1.197,1.31296,0.07866
2015-03-09,ACHC.OQ,2.08714,0.023,2.08761,0.04527
2015-03-09,ACN.N,4.77878,-0.279,4.76545,0.03362
2015-03-09,AEIS.OQ,1.82143,2.423,1.86556,0.11432
2015-03-09,AEO.N,0.86583,1.488,0.87871,0.06195
2015-03-10,AES.N,1.27533,,,0.05078
2015-03-10,AAL.OQ,10.41244,-1.845,10.22036,1.13738
2015-03-10,AAPL.OQ,2.15277,0.33,2.15987,0.05564
2015-03-10,ABBV.N,4.36869,-0.32,4.35471,0.09861
2015-03-10,ABM.N,1.78857,-0.214,1.78474,0.01884
2015-03-10,ACAD.OQ,-0.9275,-5.651,-0.97991,0.41535
2015-03-10,ACM.N,2.87388,-1.569,2.82877,0.22415
2015-03-10,ADI.OQ,2.91036,0.222,2.91683,0.06382
2015-03-10,ADMA.OQ,-1.85,-6.332,-1.96714,0.28045
2015-03-10,AEP.OQ,3.51505,-0.065,3.51276,0.04133
2015-03-10,AES.N,1.27533,-0.27,1.27189,0.05078
2015-03-11,ACHC.OQ,2.09615,0.007,2.09631,0.03271
2015-03-11,ADBE.OQ,2.08248,1.12,2.10581,0.06109
2015-03-11,AEE.N,2.55167,-0.168,2.54739,0.03287
2015-03-11,AEO.N,0.87552,0.549,0.88033,0.04717
2015-03-12,AAL.OQ,10.39633,-1.299,10.26124,1.1234
2015-03-12,AAPL.OQ,2.15038,0.355,2.15801,0.05549
2015-03-12,ABM.N,1.79,-0.201,1.7864,0.01803
2015-03-12,ACAD.OQ,-1.065,-2.798,-1.0948,0.28452
2015-03-12,ADSK.OQ,1.17305,0.73,1.18162,0.05103
2015-03-12,ADUS.OQ,1.282,-0.081,1.28096,0.04874
2015-03-12,ACAD.OQ,-1.065,,,0.28452
2015-03-13,AAP.N,8.54427,0.04,8.54768,0.15559
2015-03-13,AAPL.OQ,2.15335,0.347,2.16082,0.05848
2015-03-13,ABBV.N,4.35942,-0.461,4.33931,0.09703
2015-03-13,ACAD.OQ,,19.062,-0.86199,
2015-03-13,ACN.N,4.77582,-0.289,4.76201,0.03676
2015-03-13,ADBE.OQ,2.08117,0.894,2.09979,0.06209
2015-03-14,AEP.OQ,3.5148,-0.054,3.51291,0.0403
2015-03-16,AAL.OQ,10.39078,-1.415,10.24378,1.11755
2015-03-16,ABBV.N,4.36608,-0.432,4.34724,0.1022
2015-03-16,AEE.N,2.56083,-0.008,2.56063,0.02629
2015-03-17,AAL.OQ,10.33967,-1.081,10.22792,1.07156
2015-03-17,AAON.OQ,0.62222,1.34,0.63056,0.0137
2015-03-17,ADBE.OQ,2.08813,0.806,2.10497,0.06107
2015-03-17,AEP.OQ,3.51167,-0.133,3.50699,0.04175
2015-03-18,AAL.OQ,10.35356,-0.974,10.2527,1.07516
2015-03-18,ABBV.N,4.34573,-0.26,4.33443,0.08014
2015-03-18,ABT.N,,0.092,2.15313,
2015-03-18,ACN.N,4.77248,-0.262,4.75996,0.03482
2015-03-18,ADBE.OQ,2.07878,0.671,2.09274,0.04409
2015-03-19,A.N,1.70294,-0.13,1.70073,0.01362
2015-03-19,ABBV.N,4.3323,-0.378,4.31592,0.07129
2015-03-19,ACN.N,4.76359,-0.485,4.74047,0.0469
2015-03-19,ADBE.OQ,2.08052,0.618,2.09339,0.04209
2015-03-19,AES.N,,-1.141,1.26079,
2015-03-20,AAL.OQ,10.36522,-0.852,10.27696,1.07804
2015-03-20,AAP.N,8.53273,0.15,8.54552,0.14943
2015-03-20,ACM.N,2.88729,-1.58,2.84168,0.23661
2015-03-20,ACN.N,4.76137,-0.591,4.73323,0.05196
2015-03-23,ADP.OQ,2.92573,,,0.01439
2015-03-23,AAPL.OQ,2.15665,0.405,2.16539,0.06251
2015-03-23,ABBV.N,4.32256,-0.336,4.30803,0.06853
2015-03-23,ACN.N,4.74989,-0.765,4.71358,0.05978
2015-03-23,ADC.N,1.54667,2.078,1.57881,0.04784
2015-03-23,ADM.N,3.35967,0.509,3.37675,0.12457
2015-03-23,ADP.OQ,2.92573,0.0,2.92573,0.01439
2015-03-24,AAPL.OQ,2.15766,0.402,2.16633,0.06224
2015-03-24,ACGL.OQ,1.30024,1.132,1.31495,0.07903
2015-03-24,ADBE.OQ,2.08055,0.624,2.09354,0.04303
2015-03-24,AES.N,1.26422,0.153,1.26616,0.02821
2015-03-25,ACGL.OQ,1.30209,1.235,1.31818,0.07861
2015-03-26,AAPL.OQ,2.15897,0.431,2.16828,0.06387
2015-03-26,ACN.N,4.74552,-0.251,4.73362,0.03596
2015-03-26,ADBE.OQ,2.08226,0.618,2.09513,0.04285
2015-03-26,ADM.N,3.35367,0.667,3.37603,0.12271
2015-03-27,AAL.OQ,10.35911,-0.813,10.27486,1.07604
