Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®,Earnings Per Share - Standard Deviation
2022-02-14,APP.OQ,0.1535,10.585,0.16975,0.08206
2022-02-14,APPF.OQ,,-42.681,-0.00468,
2022-02-14,APTV.N,4.38508,-0.494,4.36343,0.24022
2022-02-14,ARCB.OQ,10.4999,-0.002,10.49969,0.65328
2022-02-14,ARES.N,3.33433,0.473,3.35011,0.10995
2022-02-15,AMN.N,7.63411,2.016,7.78804,0.33564
2022-02-15,ANET.N,0.89718,2.035,0.91544,0.03998
2022-02-15,APA.OQ,4.1088,-0.469,4.08952,0.27468
2022-02-15,APPF.OQ,,-42.969,-0.00497,
2022-02-15,ARES.N,,1.698,3.39095,
2022-02-15,ARMK.N,1.29575,-0.225,1.29283,0.04252
2022-02-16,AMPL.OQ,-0.44243,0.084,-0.44206,0.01683
2022-02-16,AMZN.OQ,2.41221,1.938,2.45895,0.35316
2022-02-16,ANDE.OQ,,5.279,2.80042,
2022-02-16,ANET.N,0.90185,1.264,0.91324,0.02953
2022-02-16,ANGI.OQ,-2.0818,-2.733,-2.1387,0.3186
2022-02-16,APP.OQ,0.75382,-3.038,0.73092,0.23246
2022-02-16,APPF.OQ,,-43.261,-0.00526,
2022-02-16,ARES.N,3.36933,0.682,3.39231,0.09606
2022-02-17,AMN.N,6.6697,7.417,7.16436,1.17292
2022-02-17,AMPL.OQ,-0.43229,-0.237,-0.43331,0.01029
2022-02-17,AN.N,18.38508,0.205,18.42269,1.76551
2022-02-17,ANDE.OQ,2.74667,5.479,2.89716,0.33807
2022-02-17,ANF.N,4.495,0.445,4.51501,0.09339
2022-02-17,ANGI.OQ,-2.1942,1.632,-2.1584,0.5081
2022-02-17,APD.N,10.30617,0.011,10.3073,0.06638
2022-02-17,APP.OQ,0.6001,-21.945,0.46841,0.28909
2022-02-17,APPF.OQ,,-43.557,-0.00556,
2022-02-17,APPN.OQ,-0.81888,-1.439,-0.83066,0.1143
2022-02-17,AR.N,3.51271,2.929,3.61559,0.86399
2022-02-17,ARVN.OQ,-3.56281,0.752,-3.53602,0.25288
2022-02-18,AMN.N,8.6709,,,1.08713
2022-02-18,ANDE.OQ,2.82,,,0.2642
2022-02-18,AMN.N,8.6709,3.08,8.93799,1.08713
2022-02-18,AMPL.OQ,-0.42743,-0.003,-0.42744,0.01551
2022-02-18,AN.N,19.50842,3.719,20.23397,2.65278
2022-02-18,ANDE.OQ,2.82,2.089,2.87892,0.2642
2022-02-18,ANF.N,4.49833,0.419,4.51717,0.09226
2022-02-18,AON.N,13.17188,0.082,13.1827,0.21087
2022-02-18,AORT.N,-0.44333,-1.854,-0.45155,0.28241
2022-02-18,AOS.N,3.54923,0.137,3.55408,0.03129
2022-02-18,APO.N,5.54282,-0.089,5.53791,0.24597
2022-02-18,APP.OQ,0.507,-13.359,0.43927,0.24482
2022-02-18,APPF.OQ,,-43.856,-0.00586,
2022-02-18,APPN.OQ,-0.79175,-1.091,-0.80039,0.04734
2022-02-18,AR.N,3.49986,1.503,3.55247,0.99182
2022-02-18,ARES.N,3.4032,-0.322,3.39226,0.04682
2022-02-18,ARMK.N,1.293,-0.295,1.28918,0.04195
2022-02-19,AMN.N,,4.676,9.07637,
2022-02-19,ANAB.OQ,,35.06,1.1255,
2022-02-19,APLE.N,,9.831,0.69193,
2022-02-20,ANGI.OQ,-2.2192,-0.389,-2.2278,0.5248
2022-02-20,APPN.OQ,-0.7955,-2.204,-0.81303,0.04745
2022-02-20,ARMK.N,1.30186,-0.138,1.30006,0.05152
2022-02-21,AMZN.OQ,2.44242,1.776,2.4858,0.40265
2022-02-22,AMP.N,25.68062,0.008,25.68278,0.41827
2022-02-22,AN.N,20.67638,0.79,20.83961,1.83314
2022-02-22,ANET.N,0.90453,0.879,0.91249,0.02675
2022-02-22,ANF.N,4.505,0.383,4.52227,0.08994
2022-02-22,APA.OQ,6.10496,2.282,6.24428,1.54356
2022-02-22,APPF.OQ,,-45.098,-0.0071,
2022-02-22,AR.N,3.46557,2.287,3.54483,0.9578
2022-02-22,ARQT.OQ,-5.38286,0.427,-5.35986,0.55579
2022-02-22,ARR.N,5.4575,-0.803,5.4137,0.2514
2022-02-22,ARR.N,5.4575,,,0.2514
2022-02-23,ANAB.OQ,,-132.368,-0.26974,
2022-02-23,AON.N,13.19688,0.182,13.22087,0.22967
2022-02-23,APA.OQ,6.00919,2.672,6.16975,1.54819
2022-02-23,APD.N,10.30617,0.011,10.30734,0.06638
2022-02-23,APO.N,5.52918,-0.095,5.52392,0.24933
2022-02-23,APP.OQ,0.44556,-1.44,0.43914,0.16983
2022-02-23,APPF.OQ,,-45.419,-0.00742,
2022-02-23,AR.N,3.336,4.761,3.49482,0.86771
2022-02-23,ARMK.N,1.31507,-1.141,1.30006,0.07014
2022-02-23,ARQT.OQ,-5.48,0.49,-5.45313,0.58283
2022-02-23,ARR.N,,-1.984,5.34925,
2022-02-23,APP.OQ,0.44556,,,0.16983
2022-02-24,ARQT.OQ,-5.66714,,,0.68646
2022-02-24,AMN.N,8.93989,1.558,9.07915,0.76787
2022-02-24,AMT.N,5.01672,0.173,5.02538,0.50637
2022-02-24,ANAB.OQ,,-132.899,-0.27416,
2022-02-24,AON.N,13.20313,0.157,13.22387,0.22276
2022-02-24,AOS.N,3.54923,0.141,3.55424,0.03129
2022-02-24,APA.OQ,5.89993,5.291,6.21209,1.51199
2022-02-24,APLE.N,0.645,0.239,0.64654,0.08382
2022-02-24,APPF.OQ,,-45.746,-0.00775,
2022-02-24,APPN.OQ,-0.812,-0.129,-0.81305,0.01989
2022-02-24,AROC.N,0.299,-1.062,0.29582,0.009
2022-02-24,ARQT.OQ,-5.66714,-1.034,-5.72573,0.68646
2022-02-25,AMT.N,4.89394,-7.284,4.53746,0.52105
2022-02-25,ANAB.OQ,,-133.439,-0.27866,
2022-02-25,APA.OQ,5.94164,4.648,6.21783,1.47074
2022-02-25,APD.N,10.31105,0.055,10.31674,0.06785
2022-02-25,APPF.OQ,,-46.076,-0.00808,
2022-02-25,APTV.N,4.36304,-0.401,4.34554,0.26115
2022-02-25,AQST.OQ,-1.5975,,,0.3063
2022-02-25,ARE.N,4.08,0.258,4.09053,1.28665
2022-02-25,ARQT.OQ,,-5.657,-5.98772,
2022-02-25,APD.N,10.31105,,,0.06785
2022-02-27,APTV.N,4.36878,-0.47,4.34825,0.25534
2022-02-28,AMP.N,25.65817,0.052,25.6716,0.42776
2022-02-28,AMRC.N,1.89077,1.2,1.91345,0.27717
2022-02-28,AMT.N,4.80506,-5.132,4.55847,0.47586
2022-02-28,ANAB.OQ,,-135.115,-0.29263,
2022-02-28,APA.OQ,5.87018,4.453,6.13159,1.35002
2022-02-28,APLS.OQ,-5.408,0.106,-5.40224,0.89824
2022-02-28,APPF.OQ,0.2825,2.722,0.29019,0.13663
2022-02-28,AR.N,3.439,2.496,3.52483,0.75726
2022-02-28,ARDX.OQ,-0.937,3.809,-0.90131,0.1957
2022-02-28,AROC.N,0.3025,0.112,0.30284,0.0125
2022-02-28,ARVN.OQ,-3.63294,-4.015,-3.77881,1.01698
2022-03-01,AMRC.N,1.92214,-0.048,1.92122,0.11478
2022-03-01,AMT.N,4.76728,-4.534,4.55113,0.47998
2022-03-01,AMZN.OQ,2.44242,1.885,2.48845,0.40265
2022-03-01,ANAB.OQ,,-135.694,-0.29745,
2022-03-01,APA.OQ,5.93281,3.255,6.12592,1.3674
2022-03-01,APG.N,0.85267,5.687,0.90116,0.09453
2022-03-01,APLS.OQ,-5.40293,-0.164,-5.41179,1.03176
2022-03-01,APP.OQ,,-1.475,0.43898,
2022-03-01,APPF.OQ,0.4025,17.121,0.47141,0.13989
2022-03-01,ARDX.OQ,-0.89557,3.675,-0.86266,0.20446
2022-03-01,ARLO.N,-0.10575,-22.821,-0.12988,0.14615
2022-03-01,ARQT.OQ,-5.90667,-1.344,-5.98603,0.38491
2022-03-01,ARVN.OQ,-3.93941,-11.892,-4.40787,0.97312
2022-03-02,AMRC.N,1.9,-0.082,1.89845,0.08246
2022-03-02,AMRX.OQ,0.86429,0.259,0.86653,0.02441
2022-03-02,AMZN.OQ,2.44095,1.867,2.48651,0.39837
2022-03-02,AN.N,20.71233,0.709,20.85908,1.73129
2022-03-02,ANAB.OQ,,-136.282,-0.30235,
2022-03-02,ANF.N,3.6684,1.372,3.71872,0.40254
2022-03-02,ANIP.OQ,,2.023,3.53,
2022-03-02,AORT.N,-0.435,-1.373,-0.44097,0.245
2022-03-02,APA.OQ,5.94031,3.319,6.13749,1.36374
2022-03-02,APG.N,0.84,6.648,0.89585,0.09866
2022-03-02,APLS.OQ,-5.3516,0.923,-5.30219,1.01127
2022-03-02,APPF.OQ,0.3125,3.484,0.32339,0.28656
2022-03-02,APTV.N,4.36811,-0.453,4.34833,0.25076
2022-03-02,AR.N,3.439,2.519,3.52561,0.75726
2022-03-02,ARDX.OQ,-0.82986,11.025,-0.73837,0.1921
2022-03-02,ARLO.N,-0.2142,0.222,-0.21373,0.01013
2022-03-02,ARQT.OQ,-5.72857,0.307,-5.71101,0.56329
2022-03-02,ARVN.OQ,-4.02235,-9.941,-4.42222,0.97942
2022-03-02,APLS.OQ,-5.3516,,,1.01127
2022-03-02,APPF.OQ,0.3125,,,0.28656
2022-03-03,ARRY.OQ,0.136,,,0.02892
2022-03-03,AMRX.OQ,0.85429,-0.683,0.84845,0.02611
2022-03-03,AMT.N,4.55646,-0.118,4.55108,0.19083
2022-03-03,AMZN.OQ,2.44786,1.824,2.4925,0.40004
2022-03-03,ANAB.OQ,,-136.881,-0.30734,
2022-03-03,ANF.N,3.4624,-2.583,3.37296,0.31922
2022-03-03,APG.N,0.87778,-0.182,0.87618,0.06214
2022-03-03,APLE.N,0.6325,3.063,0.65188,0.07661
2022-03-03,APLS.OQ,,3.563,-5.16092,
2022-03-03,ARE.N,3.3675,-5.765,3.17335,1.6627
2022-03-03,ARRY.OQ,0.136,-5.339,0.12874,0.02892
2022-03-04,AQST.OQ,,11.361,-1.41601,
2022-03-04,AMRX.OQ,0.84857,-0.026,0.84835,0.01884
2022-03-04,ANAB.OQ,,-137.49,-0.31242,
2022-03-04,APA.OQ,6.03132,3.225,6.22584,1.27411
2022-03-04,APD.N,,0.058,10.31698,
2022-03-04,AQST.OQ,,3.145,-1.54,
2022-03-04,AR.N,3.54817,4.52,3.70853,0.87888
2022-03-04,ARCB.OQ,10.4749,-0.075,10.467,0.64799
2022-03-04,ARMK.N,1.3112,-0.962,1.29859,0.07103
2022-03-05,APD.N,,0.052,10.31639,
2022-03-06,AMR.N,,6.398,39.7025,
2022-03-06,APLS.OQ,,5.992,-5.03095,
2022-03-07,AMRC.N,1.90615,-0.39,1.89873,0.08242
2022-03-07,AMT.N,4.52873,0.218,4.53863,0.19875
2022-03-07,AN.N,20.6211,0.702,20.76593,1.6651
2022-03-07,ANAB.OQ,-3.70571,-6.424,-3.94376,1.10347
2022-03-07,APA.OQ,6.1051,5.731,6.45501,1.31307
2022-03-07,APAM.N,4.49683,-0.487,4.47493,0.28149
2022-03-07,APP.OQ,0.462,-3.038,0.44796,0.1685
2022-03-07,AR.N,3.53733,5.102,3.71779,0.92248
2022-03-07,ARCB.OQ,10.5249,-0.146,10.50956,0.60819
2022-03-07,ARDX.OQ,-0.75667,2.468,-0.738,0.07454
2022-03-07,ARE.N,3.206,-5.302,3.03601,1.52184
2022-03-07,ARVN.OQ,-4.10933,-7.735,-4.4272,0.92172
2022-03-07,ARWR.OQ,,-10.078,-1.8306,
2022-03-07,ANAB.OQ,-3.70571,,,1.10347
2022-03-07,ARE.N,3.206,,,1.52184
2022-03-08,AMR.N,63.395,-0.721,62.93789,6.575
2022-03-08,AMZN.OQ,2.44868,1.855,2.4941,0.3957
2022-03-08,ANAB.OQ,,-9.466,-4.05648,
2022-03-08,APA.OQ,6.4396,3.807,6.68475,1.54838
2022-03-08,APG.N,0.876,-0.221,0.87407,0.06793
2022-03-08,APTV.N,4.35418,-0.893,4.31528,0.25659
2022-03-08,AR.N,3.654,3.48,3.78116,0.95654
2022-03-08,ARVN.OQ,-4.08933,-3.01,-4.2124,0.95244
2022-03-09,AMP.N,25.70817,0.019,25.71302,0.29097
2022-03-09,AMRC.N,1.89769,-0.02,1.89732,0.0803
2022-03-09,AMZN.OQ,2.44849,2.022,2.49799,0.39569
2022-03-09,ANAB.OQ,,-6.454,-3.94487,
2022-03-09,ANF.N,3.363,0.304,3.37323,0.25214
2022-03-09,AON.N,13.21188,0.063,13.2202,0.2181
2022-03-09,APAM.N,4.44017,-0.499,4.41803,0.26671
2022-03-09,APD.N,10.3185,0.035,10.32208,0.07367
2022-03-09,APLS.OQ,-5.36093,3.694,-5.1629,1.01857
2022-03-09,AQST.OQ,-1.572,10.58,-1.40569,0.28252
2022-03-09,AR.N,3.7115,3.593,3.84485,0.92614
2022-03-09,ARCB.OQ,10.5199,-0.313,10.48694,0.61675
2022-03-09,ARR.N,5.38915,-3.48,5.2016,0.34
2022-03-10,APAM.N,4.3635,,,0.34266
2022-03-10,AMT.N,4.5254,0.237,4.5361,0.20095
2022-03-10,AMZN.OQ,2.45212,1.988,2.50088,0.39223
2022-03-10,APA.OQ,6.51295,3.332,6.72998,1.54626
2022-03-10,APAM.N,4.3635,-1.243,4.30925,0.34266
2022-03-10,APLS.OQ,-5.33693,3.412,-5.15483,1.02277
2022-03-10,AQST.OQ,-1.648,4.591,-1.57234,0.23878
2022-03-10,ARMK.N,1.31488,-0.991,1.30185,0.07023
2022-03-11,ANAB.OQ,-3.71429,-6.804,-3.967,1.10921
2022-03-11,APAM.N,,-6.62,4.07462,
2022-03-11,APD.N,10.31947,0.032,10.32281,0.07546
2022-03-11,APO.N,5.44736,-0.573,5.41615,0.3614
2022-03-11,ARES.N,3.3862,-0.498,3.36935,0.08533
2022-03-13,AMRC.N,1.89143,0.017,1.89175,0.08061
2022-03-13,APLE.N,0.6325,3.711,0.65597,0.07661
2022-03-13,ARRY.OQ,,-13.035,0.11827,
2022-03-13,ARWR.OQ,-1.663,-10.375,-1.83554,0.75863
2022-03-14,AMZN.OQ,2.45254,2.518,2.51429,0.38813
2022-03-14,ANAB.OQ,-3.97833,7.498,-3.68005,0.54514
2022-03-14,ANGI.OQ,-2.1936,-1.623,-2.2292,0.5409
2022-03-14,APA.OQ,7.11464,8.096,7.6906,2.04778
2022-03-14,APO.N,5.46425,-0.134,5.45693,0.35052
2022-03-14,APTV.N,4.31864,-0.82,4.28323,0.30341
2022-03-14,AR.N,3.98831,0.512,4.00874,1.22876
2022-03-14,ARDX.OQ,-0.76543,2.182,-0.74873,0.07227
2022-03-14,ARES.N,3.3762,-0.362,3.36396,0.0831
2022-03-14,ARMK.N,1.313,-0.938,1.30069,0.07047
2022-03-14,ARVN.OQ,-4.06963,-2.115,-4.15571,0.92535
2022-03-15,ANIP.OQ,2.35667,-0.116,2.35393,1.10882
2022-03-15,APA.OQ,7.36827,6.841,7.8723,2.2719
2022-03-15,ARWR.OQ,-1.51909,-6.371,-1.61588,0.85458
2022-03-16,ANIP.OQ,1.45667,,,0.48321
2022-03-16,ANIP.OQ,1.45667,10.284,1.60647,0.48321
2022-03-16,APLS.OQ,-5.34627,4.331,-5.11473,1.01249
2022-03-16,APTV.N,4.2765,-0.563,4.25241,0.27994
2022-03-16,ARMK.N,1.31113,-0.968,1.29844,0.06985
2022-03-17,AMP.N,25.75817,0.138,25.79374,0.3411
2022-03-17,AN.N,20.64918,0.531,20.75873,1.59009
2022-03-17,ANAB.OQ,-3.70143,6.224,-3.47105,0.84545
2022-03-17,APLS.OQ,-5.34993,4.276,-5.12116,1.01192
2022-03-17,APPN.OQ,-0.812,-0.141,-0.81314,0.01989
2022-03-17,APTV.N,4.27579,-0.517,4.25368,0.27937
2022-03-17,ARQT.OQ,-5.7175,0.287,-5.70108,0.52773
2022-03-18,AMT.N,4.54631,0.084,4.55015,0.21076
2022-03-18,APD.N,10.31947,0.033,10.32285,0.07546
2022-03-21,APA.OQ,7.29418,6.874,7.79557,2.31155
2022-03-21,AR.N,4.15985,-1.168,4.11126,1.39248
2022-03-21,ARR.N,5.36165,-3.993,5.14755,0.3871
2022-03-22,APD.N,10.31737,0.01,10.31843,0.07555
2022-03-22,APG.N,0.87778,-0.18,0.8762,0.06214
2022-03-22,APTV.N,4.2615,-0.638,4.23431,0.28286
2022-03-22,ARVN.OQ,-4.1015,-2.692,-4.21191,0.95816
2022-03-22,ARVN.OQ,-4.1015,,,0.95816
2022-03-23,AMN.N,8.94011,1.757,9.09721,0.76793
2022-03-23,AMZN.OQ,2.44318,1.913,2.48992,0.38309
2022-03-23,ANGI.OQ,-2.2573,-4.39,-2.3564,0.6305
2022-03-23,APA.OQ,7.44146,6.168,7.90044,2.36148
2022-03-23,AR.N,4.23908,-0.359,4.22386,1.40074
2022-03-23,ARWR.OQ,-1.46455,-7.832,-1.57924,0.74854
2022-03-23,ARWR.OQ,-1.46455,,,0.74854
2022-03-24,AORT.N,-0.3825,,,0.16694
2022-03-24,AMN.N,8.96678,1.795,9.12768,0.76919
2022-03-24,AMRC.N,1.89214,-0.035,1.89147,0.08046
2022-03-24,ANDE.OQ,,2.433,2.8886,
2022-03-24,ANET.N,0.90736,0.931,0.91581,0.02718
2022-03-24,AORT.N,-0.3825,-1.597,-0.38861,0.16694
2022-03-24,APG.N,0.87238,-0.193,0.8707,0.05903
2022-03-24,APTV.N,4.24114,-1.112,4.19399,0.29596
2022-03-24,AR.N,4.23831,-0.179,4.23074,1.40003
2022-03-24,ARWR.OQ,,0.803,-1.45279,
2022-03-25,APP.OQ,0.4627,-4.133,0.44358,0.16748
2022-03-26,AORT.N,,-0.272,-0.38354,
2022-03-27,AOS.N,3.41154,-1.732,3.35245,0.47778
2022-03-28,APA.OQ,7.542,8.423,8.17729,2.37059
2022-03-28,APD.N,10.3165,0.011,10.31761,0.07374
2022-03-28,ARMK.N,1.30988,-0.908,1.29798,0.06896
2022-03-28,ARQT.OQ,-5.75125,0.069,-5.74726,0.53032
2022-03-28,ARWR.OQ,-1.456,0.577,-1.4476,0.78457
2022-03-29,ARWR.OQ,-1.456,,,0.78457
2022-03-29,APG.N,0.87333,-0.217,0.87144,0.05877
2022-03-29,AR.N,4.31317,-1.454,4.25044,1.43198
2022-03-29,ARCB.OQ,10.5429,-0.288,10.51251,0.61688
2022-03-29,ARMK.N,1.30929,-0.892,1.29762,0.06694
2022-03-29,ARWR.OQ,-1.456,0.531,-1.44826,0.78457
2022-03-30,ARRY.OQ,0.13418,,,0.02924
2022-03-30,AMP.N,25.73825,0.19,25.78703,0.38077
2022-03-30,AMZN.OQ,2.43983,1.976,2.48804,0.37988
2022-03-30,AN.N,20.65464,0.57,20.77244,1.59115
2022-03-30,APAM.N,4.39017,-5.709,4.13952,0.30765
2022-03-30,APO.N,5.44758,-0.311,5.43064,0.34602
2022-03-30,ARES.N,3.3702,-0.502,3.35328,0.08686
2022-03-30,ARRY.OQ,0.13418,-12.121,0.11792,0.02924
2022-03-31,AMP.N,25.80075,,,0.43714
2022-03-31,AMP.N,25.80075,0.32,25.88336,0.43714
2022-03-31,APA.OQ,7.72633,10.571,8.54307,2.4674
2022-03-31,APLS.OQ,-5.37564,4.768,-5.11932,1.04269
2022-03-31,APTV.N,4.22507,-1.073,4.17974,0.30178
2022-03-31,ARVN.OQ,,-6.664,-4.3748,
2022-03-31,ARWR.OQ,,-3.057,-1.50051,
2022-04-01,AON.N,13.22,0.037,13.22484,0.20697
2022-04-01,APA.OQ,7.83315,13.915,8.9231,2.50144
2022-04-01,APD.N,10.31405,-0.007,10.31336,0.07266
2022-04-01,APP.OQ,0.4807,-2.151,0.47036,0.1673
2022-04-01,AR.N,4.51436,-4.344,4.31828,1.32334
2022-04-03,AON.N,13.21313,-0.005,13.21245,0.20401
2022-04-03,ARRY.OQ,,-21.125,0.10584,
2022-04-04,AMP.N,,0.326,25.88475,
2022-04-04,APA.OQ,7.8308,14.259,8.9474,2.49858
2022-04-04,APLS.OQ,-5.35064,4.793,-5.09421,1.0722
2022-04-04,APTV.N,4.20536,-1.769,4.13097,0.30787
2022-04-04,ARCB.OQ,10.5959,0.051,10.60131,0.68385
2022-04-05,APA.OQ,7.85555,13.634,8.92656,2.47838
2022-04-05,APH.N,1.37612,0.656,1.38515,0.03983
2022-04-05,APP.OQ,0.4691,-0.311,0.46764,0.15861
2022-04-05,APTV.N,4.15,-1.636,4.08211,0.35442
2022-04-05,ARCB.OQ,10.6159,0.346,10.65262,0.70101
2022-04-05,ARRY.OQ,0.65442,-3.197,0.6335,0.11195
2022-04-06,AMP.N,25.73408,0.154,25.77361,0.47618
2022-04-06,AN.N,20.72282,0.453,20.8166,1.62029
2022-04-06,APA.OQ,7.76814,13.607,8.82517,2.45004
2022-04-06,APD.N,10.31321,-0.015,10.31164,0.07302
2022-04-06,APO.N,5.42508,-0.38,5.40444,0.33554
2022-04-06,APTV.N,4.09536,-1.514,4.03336,0.39591
2022-04-06,AR.N,4.79982,-3.483,4.63265,1.11825
2022-04-06,ARES.N,3.3652,-0.52,3.34771,0.08701
2022-04-06,ARRY.OQ,0.61725,-6.315,0.57827,0.10936
2022-04-06,ARVN.OQ,-3.93082,-1.469,-3.98857,1.15332
2022-04-07,AMT.N,4.55535,0.13,4.56129,0.20764
2022-04-07,AON.N,13.22125,-0.141,13.20255,0.19371
2022-04-07,APA.OQ,8.101,9.322,8.85614,2.56804
2022-04-07,APH.N,1.37583,0.623,1.3844,0.03993
2022-04-07,APO.N,5.37675,-0.699,5.3392,0.39738
2022-04-07,APTV.N,4.06536,-1.775,3.9932,0.39191
2022-04-07,ARCB.OQ,10.7412,0.443,10.78883,0.60444
2022-04-07,ARMK.N,1.30088,-0.716,1.29156,0.07221
2022-04-07,ARRY.OQ,0.61175,-6.738,0.57053,0.10216
2022-04-07,ARVN.OQ,-3.92435,-2.733,-4.03161,1.14867
2022-04-07,APA.OQ,8.101,,,2.56804
2022-04-07,APTV.N,4.06536,,,0.39191
2022-04-08,AMP.N,25.71325,0.12,25.74415,0.46951
2022-04-08,AMT.N,4.55947,0.145,4.5661,0.21132
2022-04-08,AMZN.OQ,2.43543,1.966,2.48332,0.38378
2022-04-08,ANIP.OQ,,11.427,1.62313,
2022-04-08,AON.N,13.22813,-0.089,13.21638,0.19966
2022-04-08,APA.OQ,,10.419,8.94502,
2022-04-08,APO.N,5.30931,0.56,5.33906,0.4476
2022-04-08,APTV.N,,-8.933,3.70222,
2022-04-08,AR.N,4.76817,-3.084,4.62111,1.07578
2022-04-08,ARCB.OQ,10.7562,3.407,11.12266,0.59384
2022-04-09,ARE.N,,-6.277,3.00475,
2022-04-10,ANGI.OQ,-2.2692,-4.787,-2.3778,0.6049
2022-04-10,ARMK.N,1.30265,-0.889,1.29107,0.07031
2022-04-11,AMP.N,25.66892,0.128,25.70168,0.55622
2022-04-11,AMT.N,4.54894,0.197,4.55789,0.20991
2022-04-11,ANET.N,0.90856,0.946,0.91715,0.0262
2022-04-11,APA.OQ,8.10386,10.449,8.95063,2.56881
2022-04-11,APAM.N,4.324,-4.07,4.148,0.30263
2022-04-11,APH.N,1.37436,0.633,1.38306,0.0404
2022-04-11,APO.N,5.29162,0.833,5.3357,0.43621
2022-04-11,AR.N,5.03983,-0.971,4.99092,1.21205
2022-04-11,ARES.N,3.3582,-0.389,3.34513,0.08322
2022-04-11,ARWR.OQ,-1.51778,-1.196,-1.53593,0.8036
2022-04-11,AR.N,5.03983,,,1.21205
2022-04-11,ARWR.OQ,-1.51778,,,0.8036
2022-04-12,AMP.N,25.59308,,,0.60532
2022-04-12,AMP.N,25.59308,-0.062,25.57729,0.60532
2022-04-12,AMRC.N,1.88643,0.121,1.88871,0.08252
2022-04-12,AMT.N,4.54728,0.163,4.55469,0.21025
2022-04-12,AON.N,13.21375,-0.12,13.19785,0.19548
2022-04-12,APA.OQ,8.15896,11.803,9.12197,2.52242
2022-04-12,APAM.N,4.28567,-2.952,4.15916,0.29815
2022-04-12,APH.N,1.37403,0.596,1.38222,0.04044
2022-04-12,APO.N,5.33415,1.061,5.39074,0.42281
2022-04-12,APTV.N,4.08071,-8.573,3.73086,0.37639
2022-04-12,AQST.OQ,-1.634,5.988,-1.53615,0.2539
2022-04-12,AR.N,,15.288,5.81031,
2022-04-12,ARES.N,3.3638,-0.299,3.35376,0.08645
2022-04-12,ARRY.OQ,0.59736,-4.531,0.5703,0.09435
2022-04-13,AMP.N,,-0.987,25.34048,
2022-04-13,AMZN.OQ,2.43488,1.722,2.4768,0.38454
2022-04-13,ANF.N,3.37267,0.409,3.38645,0.23928
2022-04-13,APA.OQ,8.17077,13.368,9.26303,2.53211
2022-04-13,APG.N,0.8725,-0.213,0.87064,0.05502
2022-04-13,APLS.OQ,-5.34064,4.214,-5.11557,1.07495
2022-04-13,APO.N,5.36492,1.051,5.4213,0.38233
2022-04-13,APTV.N,4.06759,-8.011,3.74172,0.37632
2022-04-13,AR.N,5.0165,5.162,5.27544,1.24244
2022-04-13,ARES.N,3.3718,-0.361,3.35962,0.0692
2022-04-14,AMT.N,4.53712,0.295,4.55051,0.21201
2022-04-14,ANDE.OQ,2.95667,6.023,3.13474,0.45639
2022-04-14,AON.N,13.24375,0.133,13.26138,0.22558
2022-04-14,APA.OQ,8.12577,19.135,9.68065,2.44772
2022-04-14,APH.N,1.3705,0.815,1.38167,0.03554
2022-04-14,APO.N,5.43262,-0.468,5.40717,0.28994
2022-04-14,APP.OQ,0.4591,-0.711,0.45584,0.15112
2022-04-14,AR.N,4.83982,9.008,5.27579,1.14428
2022-04-14,ARCB.OQ,10.7312,2.869,11.03902,0.59881
2022-04-14,AROC.N,0.29,0.0,0.29,0.0
2022-04-14,ARRY.OQ,0.5763,-2.419,0.56236,0.09178
2022-04-14,APO.N,5.43262,,,0.28994
2022-04-14,ARCB.OQ,10.7312,,,0.59881
2022-04-15,APO.N,,-2.483,5.29774,
2022-04-17,AMT.N,4.54182,0.219,4.55177,0.20911
2022-04-17,AOS.N,3.40692,-1.822,3.34484,0.47671
2022-04-18,AN.N,20.75736,0.622,20.88643,1.6362
2022-04-18,ANGI.OQ,-2.2608,-5.229,-2.3791,0.5898
2022-04-18,APA.OQ,8.26396,18.282,9.77478,2.52809
2022-04-18,APD.N,10.3076,-0.076,10.2998,0.07532
2022-04-18,APTV.N,3.98621,-7.268,3.69649,0.35766
2022-04-18,AR.N,4.98346,8.26,5.3951,1.19924
2022-04-18,ARCB.OQ,,2.872,11.03936,
2022-04-19,AMT.N,4.55138,0.106,4.55621,0.21213
2022-04-19,AMZN.OQ,2.4282,1.786,2.47155,0.38024
2022-04-19,AN.N,20.86191,0.164,20.89615,1.54857
2022-04-19,ANAB.OQ,-3.81286,3.927,-3.66313,0.89573
2022-04-19,APA.OQ,8.25618,18.032,9.74492,2.5298
2022-04-19,APLS.OQ,-5.29279,3.092,-5.12912,0.98489
2022-04-19,APO.N,5.38569,-1.837,5.28674,0.28939
2022-04-19,APP.OQ,0.43582,0.34,0.4373,0.16255
2022-04-19,ARES.N,3.34164,-0.047,3.34007,0.11598
2022-04-19,ARRY.OQ,0.5713,-2.905,0.5547,0.09171
2022-04-19,ARVN.OQ,-3.93356,-2.024,-4.01318,1.11695
2022-04-20,AMRC.N,1.88786,0.112,1.88997,0.08134
2022-04-20,AMZN.OQ,2.42001,1.223,2.4496,0.37921
2022-04-20,ANDE.OQ,3.15,4.356,3.28722,0.4196
2022-04-20,ANF.N,3.37267,0.425,3.387,0.23928
2022-04-20,APA.OQ,8.54357,22.238,10.44345,2.72342
2022-04-20,APD.N,10.3041,-0.076,10.29626,0.0781
