Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®,Earnings Per Share - Standard Deviation
2023-01-27,PLXS.OQ,5.55667,0.052,5.55955,0.10209
2023-02-03,THR.N,1.695,0.001,1.69501,0.005
2023-02-03,THR.N,1.565,-0.001,1.56499,0.005
2023-03-02,SNPS.OQ,10.55785,0.241,10.58333,0.07842
2023-03-10,AOUT.OQ,0.30333,-4.485,0.28973,0.06799
2023-03-10,AOUT.OQ,0.30333,,,0.06799
2023-03-10,AOUT.OQ,0.59,,,0.1314
2023-03-13,SLAB.OQ,4.62944,-0.022,4.62843,0.52836
2023-03-15,CAL.N,4.1925,0.303,4.20518,0.05629
2023-03-15,EXAS.OQ,-2.64718,,,0.31513
2023-03-16,CUBE.N,1.435,0.279,1.439,0.06371
2023-03-20,AURA.OQ,-2.109,-1.2,-2.13431,0.36425
2023-03-27,QLYS.OQ,4.14593,0.072,4.14892,0.01707
2023-03-27,QLYS.OQ,4.14593,,,0.01707
2023-03-29,PRGS.OQ,4.13617,,,0.02015
2023-03-29,SWX.N,3.294,-1.01,3.26072,0.16717
2023-03-31,IAC.OQ,-1.79385,,,1.12689
2023-04-03,CPNG.N,0.24655,,,0.07236
2023-04-03,RIGL.OQ,-3.02,2.658,-2.9397,0.581
2023-04-04,FRT.N,2.575,1.08,2.60281,0.13913
2023-04-04,SAMG.OQ,1.5325,0.873,1.54588,0.08584
2023-04-04,SEVN.OQ,1.44,-0.259,1.43627,0.04
2023-04-05,PRGS.OQ,,0.05,4.13823,
2023-04-06,STEL.N,2.872,-1.884,2.8179,0.11089
2023-04-10,CPNG.N,,3.905,0.25617,
2023-04-11,ASIX.N,4.73667,-0.74,4.70163,0.57535
2023-04-11,CRMT.OQ,3.84667,-0.461,3.82895,0.30901
2023-04-11,SWK.N,0.94441,3.717,0.97952,0.34516
2023-04-11,UTHR.OQ,19.05262,-1.689,18.73088,1.83155
2023-04-14,REYN.OQ,1.34033,-0.302,1.33629,0.02714
2023-04-15,RXO.N,0.731,,,0.08484
2023-04-16,EHAB.N,0.734,-1.601,0.72225,0.07726
2023-04-16,RXO.N,,-6.247,0.68534,
2023-04-17,CMC.N,6.735,,,1.37679
2023-04-17,CHRS.OQ,-0.96,4.903,-0.91293,0.70807
2023-04-17,CMC.N,6.735,2.084,6.87536,1.37679
2023-04-17,EXAS.OQ,,3.564,-2.55283,
2023-04-17,HPE.N,2.06858,-0.022,2.06813,0.02518
2023-04-17,IAC.OQ,,-11.922,-2.00771,
2023-04-17,NRIX.OQ,-3.065,3.287,-2.96425,0.2931
2023-04-17,PRA.N,1.0165,5.836,1.07582,0.21314
2023-04-17,ROOT.OQ,-13.44744,2.911,-13.05605,1.64629
2023-04-17,UNP.N,11.4444,0.123,11.45852,0.31625
2023-04-18,AON.N,14.61683,0.311,14.66228,0.23268
2023-04-18,BCBP.OQ,2.16,0.54,2.17167,0.06
2023-04-18,NOV.N,1.188,-0.055,1.18734,0.13725
2023-04-18,OKE.N,5.4335,-0.194,5.42295,0.32226
2023-04-18,ZGN.N,0.42,-5.166,0.3983,0.06976
2023-04-19,AWI.N,4.8306,0.073,4.83414,0.06962
2023-04-19,GOOG.OQ,5.03428,-0.816,4.99322,0.36992
2023-04-19,LRCX.OQ,3.35436,-0.415,3.34043,0.08045
2023-04-19,MET.N,8.263,-0.318,8.2367,0.22154
2023-04-19,NIC.N,4.636,-8.283,4.25198,0.80985
2023-04-19,OWL.N,0.68073,-0.628,0.67645,0.0323
2023-04-19,PII.N,10.00313,0.386,10.04178,0.4999
2023-04-19,USB.N,4.77,-0.852,4.72939,0.24983
2023-04-20,AON.N,14.6185,0.324,14.66588,0.23309
2023-04-20,GOOG.OQ,5.03146,-0.698,4.99634,0.36753
2023-04-20,LRCX.OQ,3.34452,-0.3,3.33448,0.08333
2023-04-20,NIC.N,4.198,0.197,4.20627,0.24887
2023-04-20,NRIX.OQ,-3.00636,1.418,-2.96375,0.22904
2023-04-20,OKE.N,5.43913,-0.266,5.42468,0.32083
2023-04-20,UNP.N,11.38237,-0.002,11.38216,0.25443
2023-04-20,USB.N,4.66331,-0.742,4.62873,0.20768
2023-04-21,AOUT.OQ,,-5.446,0.28681,
2023-04-21,CHRS.OQ,-0.98333,3.475,-0.94916,0.64848
2023-04-21,HPE.N,2.06961,-0.074,2.06809,0.02548
2023-04-21,LRCX.OQ,3.33056,-0.097,3.32735,0.05808
2023-04-21,RXO.N,0.7235,-5.452,0.68405,0.0837
2023-04-21,UNP.N,11.34369,-0.204,11.32055,0.24418
2023-04-21,USB.N,4.661,0.326,4.67618,0.20765
2023-04-21,UTHR.OQ,19.04886,-1.692,18.72665,1.76498
2023-04-21,ZGN.N,0.42333,-5.305,0.40088,0.066
2023-04-21,RXO.N,0.7235,,,0.0837
2023-04-24,CHRS.OQ,-0.97817,-29.851,-1.27016,0.64869
2023-04-24,CPNG.N,,4.256,0.25704,
2023-04-24,GOOG.OQ,5.03513,-0.495,5.01023,0.37167
2023-04-24,MET.N,8.24119,-0.495,8.20043,0.22405
2023-04-24,OKE.N,5.35212,0.164,5.3609,0.46691
2023-04-24,ROOT.OQ,-13.48189,2.743,-13.11215,1.65673
2023-04-24,SWK.N,0.93853,5.468,0.98985,0.33899
2023-04-24,SWX.N,3.318,-1.218,3.2776,0.14469
2023-04-24,UNP.N,11.33562,-0.13,11.32094,0.24067
2023-04-24,USB.N,4.64664,0.629,4.67587,0.20749
2023-04-24,UTHR.OQ,19.01743,-1.446,18.74241,1.7439
2023-04-24,USB.N,4.64664,,,0.20749
2023-04-25,AWI.N,4.8245,-0.052,4.822,0.07637
2023-04-25,GOOG.OQ,5.15397,-0.177,5.14486,0.38744
2023-04-25,OKE.N,5.34422,-2.089,5.23256,0.45492
2023-04-25,PII.N,10.01313,0.433,10.0565,0.50323
2023-04-25,UNP.N,11.31817,0.005,11.31874,0.24393
2023-04-26,LRCX.OQ,3.31792,,,0.0361
2023-04-26,AWI.N,4.8285,-0.06,4.8256,0.07294
2023-04-26,EHAB.N,0.71325,0.354,0.71577,0.05329
2023-04-26,GOOG.OQ,5.25032,1.057,5.30579,0.3747
2023-04-26,LRCX.OQ,3.31792,0.282,3.32729,0.0361
2023-04-26,MET.N,8.21181,-0.236,8.19242,0.20715
2023-04-26,OKE.N,5.34589,-1.785,5.25047,0.45518
2023-04-26,PII.N,10.0134,0.72,10.08554,0.49371
2023-04-26,PLXS.OQ,5.54857,0.058,5.55179,0.09657
2023-04-26,SLAB.OQ,4.47433,-1.012,4.42907,0.26666
2023-04-27,NOV.N,1.24026,1.483,1.25866,0.16098
2023-04-27,NRIX.OQ,-3.0425,1.963,-2.98276,0.2499
2023-04-27,PII.N,10.07073,-0.063,10.06438,0.28288
2023-04-27,PLXS.OQ,5.43857,-0.194,5.42803,0.12065
2023-04-27,SLAB.OQ,4.371,-0.198,4.36234,0.1658
2023-04-27,USB.N,,0.622,4.67555,
2023-04-28,AON.N,14.52547,0.105,14.54066,0.28499
2023-04-28,GOOG.OQ,5.28703,0.345,5.30527,0.34607
2023-04-28,NOV.N,1.27526,1.574,1.29533,0.16063
2023-04-28,OKE.N,5.39212,-2.626,5.25052,0.42533
2023-04-28,PII.N,10.07273,-0.034,10.06933,0.283
2023-04-28,PLXS.OQ,5.39914,-0.048,5.39656,0.12174
2023-04-28,STEL.N,2.825,-0.385,2.81412,0.1021
2023-04-29,EXAS.OQ,-2.64844,4.521,-2.5287,0.30629
2023-04-30,MET.N,8.19631,-0.283,8.17315,0.20572
2023-04-30,SEVN.OQ,1.455,0.216,1.45815,0.055
2023-05-01,AON.N,14.44988,-0.668,14.35343,0.2652
2023-05-01,CHRS.OQ,-0.98129,-22.323,-1.20034,0.60062
2023-05-01,IAC.OQ,,-13.051,-2.02796,
2023-05-01,NOV.N,1.33261,3.008,1.3727,0.1618
2023-05-01,QLYS.OQ,,0.095,4.14986,
2023-05-01,RXO.N,,-5.552,0.68333,
2023-05-01,SLAB.OQ,4.3725,-0.191,4.36416,0.1758
2023-05-01,STEL.N,2.835,-0.416,2.82321,0.08617
2023-05-01,NOV.N,1.33261,,,0.1618
2023-05-02,AON.N,14.42929,-0.255,14.39251,0.23774
2023-05-02,GOOG.OQ,5.28888,0.331,5.30639,0.34111
2023-05-02,NOV.N,,3.011,1.37274,
2023-05-02,OKE.N,5.42663,0.043,5.42894,0.12988
2023-05-02,PII.N,10.08407,0.023,10.08637,0.28723
2023-05-02,RIGL.OQ,-2.9,1.665,-2.8517,0.4899
2023-05-02,USB.N,4.63775,0.664,4.66853,0.20083
2023-05-03,CPNG.N,0.24782,2.995,0.25524,0.07061
2023-05-03,IAC.OQ,,-13.23,-2.03118,
2023-05-03,MET.N,8.17131,-0.213,8.15391,0.24293
2023-05-03,NOV.N,1.35368,1.08,1.36831,0.13874
2023-05-03,OKE.N,5.44153,0.273,5.45636,0.12832
2023-05-03,RIGL.OQ,-2.98,0.012,-2.9797,0.2713
2023-05-03,ROOT.OQ,-13.33967,3.041,-12.93401,1.66787
2023-05-03,RXO.N,0.6885,-9.533,0.62286,0.10369
2023-05-03,UTHR.OQ,18.61439,-1.458,18.34296,0.95361
2023-05-04,USB.N,4.61192,,,0.16864
2023-05-04,EXAS.OQ,-2.656,4.964,-2.52417,0.31354
2023-05-04,HPE.N,2.07068,-0.08,2.06904,0.02522
2023-05-04,MET.N,8.04381,-1.041,7.96008,0.28023
2023-05-04,NOV.N,1.3545,1.222,1.37105,0.13527
2023-05-04,OKE.N,5.44038,0.295,5.45641,0.13218
2023-05-04,OWL.N,0.67564,-0.494,0.6723,0.03141
2023-05-04,QLYS.OQ,4.17733,0.433,4.19542,0.05
2023-05-04,ROOT.OQ,-12.83522,0.684,-12.7474,1.35681
2023-05-04,RXO.N,0.65319,-9.008,0.59435,0.11857
2023-05-04,SWK.N,0.97971,3.534,1.01433,0.305
2023-05-04,USB.N,4.61192,0.942,4.65535,0.16864
2023-05-04,UTHR.OQ,18.51208,-0.776,18.36837,0.86701
2023-05-05,OKE.N,5.4735,,,0.2078
2023-05-05,AON.N,14.37064,0.147,14.39179,0.19483
2023-05-05,ASIX.N,5.13,0.577,5.1596,0.18
2023-05-05,CUBE.N,1.426,0.148,1.42811,0.06621
2023-05-05,FRT.N,2.58333,1.328,2.61764,0.14302
2023-05-05,MET.N,8.00313,-2.848,7.77518,0.26901
2023-05-05,OKE.N,5.4735,0.299,5.48987,0.2078
2023-05-05,OWL.N,0.67018,-0.668,0.6657,0.03134
2023-05-05,QLYS.OQ,4.21594,0.302,4.22868,0.04254
2023-05-05,ROOT.OQ,-12.79633,4.496,-12.22099,1.38632
2023-05-05,SWK.N,0.96194,0.354,0.96535,0.30532
2023-05-05,UTHR.OQ,18.38336,-0.32,18.3246,0.95572
2023-05-06,OKE.N,,1.764,5.57004,
2023-05-07,QLYS.OQ,4.22418,0.158,4.23085,0.04054
2023-05-07,USB.N,,0.941,4.65531,
2023-05-08,ASIX.N,4.745,0.458,4.76672,0.565
2023-05-08,CHRS.OQ,-1.03483,-33.478,-1.38127,0.74265
2023-05-08,CUBE.N,1.5525,1.996,1.58349,0.14498
2023-05-08,GOOG.OQ,5.30149,0.276,5.31609,0.34414
2023-05-08,LRCX.OQ,,0.301,3.32791,
2023-05-08,MET.N,7.87182,-1.018,7.79166,0.21956
2023-05-08,NOV.N,1.36143,1.068,1.37597,0.1356
2023-05-08,OWL.N,0.65955,-0.683,0.65504,0.02848
2023-05-08,ROOT.OQ,-12.46056,4.689,-11.87629,1.16967
2023-05-08,SWK.N,0.97083,2.742,0.99745,0.31147
2023-05-08,UNP.N,11.32504,-0.005,11.32446,0.24137
2023-05-09,CHRS.OQ,-1.455,,,0.54653
2023-05-09,CHRS.OQ,-1.455,-13.411,-1.65013,0.54653
2023-05-09,EHAB.N,0.71075,-0.239,0.70905,0.05613
2023-05-09,EXAS.OQ,-2.56071,5.246,-2.42638,0.375
2023-05-09,OKE.N,5.47663,1.772,5.57367,0.20915
2023-05-09,SWK.N,0.9942,4.471,1.03865,0.31653
2023-05-09,SWX.N,3.286,-1.003,3.25304,0.14066
2023-05-10,EXAS.OQ,-2.35067,,,0.40056
2023-05-10,PRA.N,0.93317,,,0.32848
2023-05-10,CHRS.OQ,,-27.728,-1.85844,
2023-05-10,CPNG.N,0.2505,2.052,0.25564,0.06795
2023-05-10,CUBE.N,1.6275,0.527,1.63607,0.15006
2023-05-10,EHAB.N,0.72363,-1.012,0.71631,0.04942
2023-05-10,EXAS.OQ,-2.35067,3.749,-2.26254,0.40056
2023-05-10,IAC.OQ,0.67154,113.65,1.43474,2.79728
2023-05-10,MET.N,7.8491,-0.735,7.79143,0.2176
2023-05-10,NOV.N,1.35955,1.059,1.37394,0.13276
2023-05-10,PRA.N,0.93317,1.17,0.94408,0.32848
2023-05-10,REYN.OQ,1.34256,-0.03,1.34215,0.02302
2023-05-10,ROOT.OQ,-11.93443,0.491,-11.87583,0.71614
2023-05-10,RXO.N,0.62239,-4.486,0.59447,0.10965
2023-05-10,USB.N,,0.94,4.65526,
2023-05-10,UTHR.OQ,18.33592,-0.063,18.32432,0.97579
2023-05-11,EHAB.N,0.682,,,0.05346
2023-05-11,AURA.OQ,-2.01,-0.198,-2.01398,0.34538
2023-05-11,CHRS.OQ,-1.52333,-19.854,-1.82577,0.55099
2023-05-11,CPNG.N,0.25292,2.63,0.25957,0.06861
2023-05-11,EHAB.N,0.682,-0.611,0.67784,0.05346
2023-05-11,EXAS.OQ,,13.935,-2.02311,
2023-05-11,IAC.OQ,2.06692,52.949,3.16135,2.48205
2023-05-11,OKE.N,5.47425,2.094,5.58889,0.20673
2023-05-11,OWL.N,0.6545,0.081,0.65503,0.02474
2023-05-11,QLYS.OQ,4.22881,0.049,4.23089,0.03716
2023-05-11,REYN.OQ,1.34522,0.222,1.34821,0.02056
2023-05-11,SWK.N,0.98071,5.948,1.03905,0.32345
2023-05-12,AURA.OQ,-1.91325,,,0.21755
2023-05-12,ASIX.N,4.18,0.0,4.18,0.0
2023-05-12,AURA.OQ,-1.91325,-2.592,-1.96285,0.21755
2023-05-12,EHAB.N,,-2.467,0.66517,
2023-05-12,EXAS.OQ,-2.29533,11.911,-2.02193,0.38621
2023-05-12,PII.N,10.0934,0.083,10.10178,0.2863
2023-05-12,PRA.N,,-0.575,0.92781,
2023-05-12,SAMG.OQ,1.475,0.382,1.48063,0.075
2023-05-13,AURA.OQ,,-5.909,-2.02631,
2023-05-14,OKE.N,5.47425,,,0.20673
2023-05-14,SNPS.OQ,10.57862,0.044,10.58328,0.0248
2023-05-14,UNP.N,11.31944,0.002,11.31969,0.24487
2023-05-15,PII.N,10.11131,,,0.28576
2023-05-15,ASIX.N,4.155,-0.063,4.15239,0.025
2023-05-15,CHRS.OQ,-1.694,-7.761,-1.82548,0.43537
2023-05-15,CPNG.N,0.26075,-2.345,0.25464,0.05717
2023-05-15,EXAS.OQ,-2.10194,7.555,-1.94314,0.36093
2023-05-15,FRT.N,2.675,0.7,2.69373,0.06185
2023-05-15,GOOG.OQ,5.31478,0.227,5.32683,0.34832
2023-05-15,MET.N,7.84258,-0.711,7.78686,0.19922
2023-05-15,OKE.N,,2.09,5.58868,
2023-05-15,PII.N,10.11131,0.162,10.12771,0.28576
2023-05-15,PRA.N,0.641,-10.617,0.57295,0.36282
2023-05-15,SAMG.OQ,1.55,0.0,1.55,0.0
2023-05-15,SWK.N,0.95,2.702,0.97567,0.33295
2023-05-16,CPNG.N,0.26078,,,0.04924
2023-05-16,IAC.OQ,2.87182,,,1.74904
2023-05-16,AON.N,14.3756,0.129,14.39419,0.18914
2023-05-16,CHRS.OQ,-1.836,0.753,-1.82218,0.3186
2023-05-16,CPNG.N,0.26078,-2.349,0.25465,0.04924
2023-05-16,EHAB.N,0.6668,-0.248,0.66515,0.04187
2023-05-16,EXAS.OQ,-2.0154,1.937,-1.97637,0.23484
2023-05-16,GOOG.OQ,5.31303,0.227,5.32508,0.34374
2023-05-16,IAC.OQ,2.87182,9.799,3.15324,1.74904
2023-05-16,OKE.N,5.48363,1.768,5.58058,0.20595
2023-05-16,PRA.N,0.4115,-9.262,0.37339,0.19861
2023-05-16,ROOT.OQ,-12.23575,2.953,-11.87443,1.0413
2023-05-16,SWK.N,0.96456,1.161,0.97576,0.32727
2023-05-16,SWX.N,3.644,-8.189,3.34559,0.49169
2023-05-17,AON.N,14.36073,0.147,14.38189,0.19184
2023-05-17,LRCX.OQ,,0.317,3.32844,
2023-05-17,OKE.N,5.47175,1.56,5.55709,0.21677
2023-05-17,PRA.N,0.2615,-0.058,0.26135,0.07346
2023-05-17,ROOT.OQ,-11.75188,0.597,-11.68168,0.82585
2023-05-17,SAMG.OQ,1.505,-1.319,1.48515,0.045
2023-05-17,SNPS.OQ,10.69462,0.06,10.70108,0.12059
2023-05-18,AURA.OQ,-2.02767,0.068,-2.02628,0.10362
2023-05-18,IAC.OQ,,9.886,3.15573,
2023-05-18,OWL.N,0.65944,0.328,0.66161,0.02088
2023-05-18,PLXS.OQ,5.434,0.013,5.43468,0.09374
2023-05-18,PRA.N,0.2692,-7.445,0.24916,0.06749
2023-05-18,SNPS.OQ,10.82192,0.286,10.85283,0.08909
2023-05-18,OWL.N,0.65944,,,0.02088
2023-05-19,AON.N,14.36694,0.113,14.38319,0.1873
2023-05-19,EHAB.N,0.66067,-0.232,0.65913,0.04061
2023-05-19,OKE.N,5.4705,1.752,5.56635,0.21707
2023-05-19,SAMG.OQ,1.51667,-1.289,1.49712,0.04028
2023-05-19,AON.N,14.36694,,,0.1873
2023-05-19,SAMG.OQ,1.51667,,,0.04028
2023-05-20,AOUT.OQ,,-6.395,0.28393,
2023-05-22,CHRS.OQ,-1.8016,,,0.31258
2023-05-22,AOUT.OQ,,-3.221,0.571,
2023-05-22,AURA.OQ,-2.00325,-0.304,-2.00935,0.09921
2023-05-22,CHRS.OQ,-1.8016,1.143,-1.78101,0.31258
2023-05-22,MET.N,7.84669,-0.529,7.80518,0.19193
2023-05-22,OKE.N,5.467,1.252,5.53542,0.22875
2023-05-22,ZGN.N,0.4175,-4.598,0.3983,0.05804
2023-05-23,SNPS.OQ,10.84042,,,0.06443
2023-05-23,CHRS.OQ,,1.148,-1.78091,
2023-05-23,FRT.N,2.664,0.554,2.67876,0.05953
2023-05-23,MET.N,7.83621,-0.528,7.79485,0.18877
2023-05-23,PRA.N,0.291,-3.815,0.2799,0.07856
2023-05-23,SNPS.OQ,10.84042,0.114,10.85276,0.06443
2023-05-23,SWK.N,0.97194,-0.784,0.96432,0.31887
2023-05-24,CRMT.OQ,5.364,5.382,5.65268,1.09577
2023-05-24,OWL.N,,0.326,0.66159,
2023-05-24,PLXS.OQ,5.35733,-0.194,5.34696,0.25467
2023-05-24,RXO.N,0.62079,-3.601,0.59843,0.10582
2023-05-24,SWX.N,3.6165,-8.008,3.3269,0.5003
2023-05-25,CRMT.OQ,4.7675,,,0.69708
2023-05-25,FRT.N,2.64833,,,0.06466
2023-05-25,CAL.N,4.1675,0.245,4.17771,0.06833
2023-05-25,CHRS.OQ,,1.159,-1.78073,
2023-05-25,CRMT.OQ,4.7675,5.301,5.02024,0.69708
2023-05-25,EXAS.OQ,-2.00381,2.539,-1.95294,0.23177
2023-05-25,FRT.N,2.64833,0.667,2.666,0.06466
2023-05-25,LRCX.OQ,3.31639,0.283,3.32579,0.03299
2023-05-25,MET.N,7.83054,-0.639,7.78053,0.21075
2023-05-26,CRMT.OQ,,6.884,5.0957,
2023-05-26,FRT.N,,-1.802,2.6006,
2023-05-26,HPE.N,2.06705,-0.021,2.06663,0.02425
2023-05-26,MET.N,7.79208,-1.544,7.67177,0.19813
2023-05-26,OWL.N,0.66125,0.502,0.66457,0.02147
2023-05-26,THR.N,1.725,0.314,1.73042,0.025
2023-05-26,THR.N,1.725,,,0.025
2023-05-29,CPNG.N,,-2.262,0.25488,
2023-05-29,IAC.OQ,,10.393,3.17028,
2023-05-30,AON.N,,0.128,14.3853,
2023-05-30,HPE.N,2.09363,0.421,2.10244,0.03132
2023-05-30,QLYS.OQ,4.22771,0.047,4.22968,0.03633
2023-05-31,CRMT.OQ,5.07333,0.449,5.09611,0.52322
2023-05-31,EHAB.N,0.66771,-0.042,0.66744,0.04137
2023-05-31,HPE.N,2.09995,0.597,2.11248,0.02754
2023-05-31,LRCX.OQ,3.31742,0.271,3.32642,0.03247
2023-05-31,PII.N,,0.171,10.12859,
2023-05-31,SLAB.OQ,4.38,-0.274,4.368,0.1671
2023-06-01,AON.N,14.36694,0.131,14.38571,0.1873
2023-06-01,CAL.N,4.12,0.124,4.12509,0.08277
2023-06-01,CMC.N,,2.55,6.90672,
2023-06-01,HPE.N,2.10732,0.257,2.11273,0.02449
2023-06-01,MET.N,7.76675,-2.465,7.57533,0.22148
2023-06-01,NOV.N,1.35891,1.184,1.375,0.13264
2023-06-01,QLYS.OQ,4.22771,0.047,4.2297,0.03633
2023-06-01,ROOT.OQ,-11.75188,0.635,-11.67725,0.82585
2023-06-01,SWX.N,3.33,-0.097,3.32678,0.07349
2023-06-01,CAL.N,4.12,,,0.08277
2023-06-01,ROOT.OQ,-11.75188,,,0.82585
2023-06-02,CAL.N,,-1.267,4.06781,
2023-06-02,FRT.N,2.64833,-1.794,2.60082,0.06466
2023-06-02,MET.N,7.76258,-1.774,7.6249,0.21844
2023-06-04,EXAS.OQ,-2.0154,,,0.23484
2023-06-04,EXAS.OQ,-2.0154,2.134,-1.97238,0.23484
2023-06-04,ROOT.OQ,,0.643,-11.67629,
2023-06-04,THR.N,,1.449,1.75,
2023-06-05,GOOG.OQ,5.31681,0.217,5.32833,0.34434
2023-06-05,HPE.N,2.11047,0.069,2.11192,0.01706
2023-06-05,OKE.N,5.46033,1.383,5.53585,0.21034
2023-06-06,CRMT.OQ,4.7675,6.903,5.09662,0.69708
2023-06-06,FRT.N,2.64,-1.254,2.60689,0.06455
2023-06-06,HPE.N,2.11161,0.015,2.11192,0.01681
2023-06-06,PLXS.OQ,5.36067,-0.131,5.35366,0.25599
2023-06-07,CMC.N,6.76333,2.652,6.94268,1.38225
2023-06-07,EXAS.OQ,,2.169,-1.97168,
2023-06-07,GOOG.OQ,5.31953,0.209,5.33065,0.34018
2023-06-07,OWL.N,0.66125,0.646,0.66552,0.02147
2023-06-07,UNP.N,11.31624,0.002,11.31644,0.24654
2023-06-08,MET.N,7.77669,-1.252,7.6793,0.21549
2023-06-08,OKE.N,5.47108,1.409,5.54819,0.20548
2023-06-09,NIC.N,4.098,-0.852,4.06309,0.19374
2023-06-09,RXO.N,0.61273,-4.437,0.58555,0.10658
2023-06-09,SWX.N,3.28333,-0.56,3.26495,0.13474
2023-06-11,AOUT.OQ,,-7.368,0.28098,
2023-06-11,CMC.N,6.72667,3.101,6.93528,1.36235
2023-06-12,CUBE.N,1.658,0.828,1.67172,0.14743
2023-06-12,FRT.N,2.64,-1.25,2.60701,0.06455
2023-06-12,NOV.N,1.35664,1.336,1.37476,0.13166
2023-06-12,PRA.N,0.29117,-3.63,0.2806,0.07857
2023-06-12,SNPS.OQ,,0.125,10.85398,
2023-06-12,UNP.N,11.30562,0.025,11.30847,0.23956
2023-06-12,USB.N,4.56639,1.169,4.61976,0.22612
2023-06-13,ASIX.N,3.98,,,0.15
2023-06-13,USB.N,4.55115,,,0.22688
2023-06-13,ASIX.N,3.98,0.13,3.98517,0.15
2023-06-13,MET.N,7.77623,-0.943,7.70292,0.21533
2023-06-13,USB.N,4.55115,1.004,4.59684,0.22688
2023-06-13,UTHR.OQ,18.275,-0.165,18.24488,0.99159
2023-06-14,LRCX.OQ,3.31737,0.291,3.32702,0.03248
2023-06-14,MET.N,7.77636,-0.885,7.70752,0.2075
2023-06-14,NOV.N,1.35591,1.299,1.37353,0.12881
2023-06-14,ROOT.OQ,-11.75188,0.672,-11.67294,0.82585
2023-06-14,UTHR.OQ,18.17727,-0.237,18.13424,0.97879
2023-06-15,CUBE.N,1.68667,-0.143,1.68426,0.12579
2023-06-15,UNP.N,11.29831,0.041,11.30296,0.24008
2023-06-15,USB.N,,1.006,4.59692,
2023-06-15,CUBE.N,1.68667,,,0.12579
2023-06-16,CHRS.OQ,-1.6456,3.104,-1.59453,0.46625
2023-06-16,ROOT.OQ,-11.75188,0.678,-11.67223,0.82585
2023-06-16,UNP.N,11.28908,0.052,11.29494,0.24289
2023-06-16,USB.N,,1.007,4.59696,
2023-06-16,CHRS.OQ,-1.6456,,,0.46625
2023-06-18,UNP.N,11.28139,0.017,11.28334,0.23762
2023-06-19,IAC.OQ,,11.52,3.20266,
2023-06-20,AON.N,14.35006,0.181,14.37603,0.19384
2023-06-20,CMC.N,6.75167,3.093,6.96052,1.36392
2023-06-20,EHAB.N,0.65675,-0.204,0.65541,0.04836
2023-06-20,EXAS.OQ,-2.0074,2.237,-1.96249,0.23894
2023-06-20,SWX.N,3.235,-0.32,3.22464,0.126
2023-06-21,IAC.OQ,2.87546,11.98,3.21995,1.75078
2023-06-22,EXAS.OQ,-1.9594,,,0.25093
2023-06-22,CMC.N,7.40667,-0.072,7.40134,0.38964
2023-06-22,CPNG.N,0.25856,-2.833,0.25123,0.05056
2023-06-22,EXAS.OQ,-1.9594,1.953,-1.92114,0.25093
2023-06-23,CMC.N,7.485,0.053,7.48893,0.36669
2023-06-23,EXAS.OQ,,2.489,-1.91062,
2023-06-23,RXO.N,0.5894,-3.738,0.56737,0.13308
2023-06-23,USB.N,,1.013,4.59727,
2023-06-24,CUBE.N,,1.869,1.71819,
2023-06-26,EXAS.OQ,-1.95381,,,0.24393
2023-06-26,BCBP.OQ,2.11,0.121,2.11255,0.01
2023-06-26,CMC.N,7.45667,1.444,7.56432,0.32541
2023-06-26,EXAS.OQ,-1.95381,2.532,-1.90434,0.24393
2023-06-26,GOOG.OQ,5.29826,0.395,5.3192,0.33006
2023-06-26,USB.N,4.53039,1.084,4.5795,0.22462
2023-06-27,CPNG.N,0.2618,-4.01,0.2513,0.04895
2023-06-27,GOOG.OQ,5.30005,0.409,5.3217,0.33091
2023-06-27,NIC.N,4.112,-0.671,4.0844,0.20566
2023-06-27,OWL.N,0.6625,0.605,0.66651,0.02165
2023-06-27,SWK.N,0.97312,-0.055,0.97259,0.31985
2023-06-27,USB.N,4.51777,1.174,4.57081,0.21761
2023-06-27,USB.N,4.51777,,,0.21761
2023-06-28,CHRS.OQ,,3.292,-1.59143,
2023-06-28,CPNG.N,0.2538,-5.185,0.24064,0.0395
2023-06-28,FRT.N,2.64,-0.922,2.61567,0.05976
2023-06-28,LRCX.OQ,3.31807,0.308,3.32828,0.03185
2023-06-28,STEL.N,2.83,0.081,2.83229,0.08573
2023-06-28,SWK.N,0.97253,-1.038,0.96244,0.32062
2023-06-28,USB.N,,1.418,4.58182,
2023-06-29,PRGS.OQ,4.1795,,,0.02818
2023-06-29,AOUT.OQ,0.52333,-1.512,0.51542,0.06799
2023-06-29,CMC.N,7.625,1.883,7.76857,0.24005
2023-06-29,HPE.N,2.11158,0.038,2.11238,0.01636
2023-06-29,NOV.N,1.35548,0.901,1.36769,0.12908
2023-06-29,PRGS.OQ,4.1795,0.084,4.18301,0.02818
2023-06-29,RXO.N,0.5794,-5.103,0.54983,0.14456
2023-06-30,ASIX.N,,0.14,3.98556,
2023-06-30,AWI.N,4.815,0.16,4.82272,0.06394
2023-06-30,PRGS.OQ,,0.656,4.20691,
2023-06-30,RXO.N,0.57194,-4.897,0.54393,0.14292
2023-07-02,CPNG.N,0.25291,-4.347,0.24192,0.03777
2023-07-02,ZGN.N,0.415,-2.506,0.4046,0.05408
2023-07-03,USB.N,4.50931,,,0.21442
