Date,RIC,Currency,Daily Total Return,Price Close,Volume
2018-02-27,ASTE.OQ,USD,-1.328150308,60.92,63644
2018-02-27,CARS.N,USD,-4.334365325,27.81,338426
2018-02-27,DAKT.OQ,USD,-1.651982379,8.93,80685
2018-02-27,NAT.N,USD,-6.722689076,2.22,228142
2018-02-27,USLM.OQ,USD,-2.59032038173141,13.54782027,13839
2018-02-28,ASTE.OQ,USD,-3.315824032,58.9,72831
2018-02-28,CARS.N,USD,-1.510248112,27.39,288509
2018-02-28,DAKT.OQ,USD,-0.223964166,8.91,67504
2018-02-28,NAT.N,USD,-5.855855856,2.09,216745
2018-02-28,USLM.OQ,USD,-0.33589923023095,13.502313246,28599
2018-03-01,ASTE.OQ,USD,-1.901528014,57.78,54181
2018-03-01,CARS.N,USD,-1.825483753,26.89,391325
2018-03-01,DAKT.OQ,USD,-0.897867565,8.83,85405
2018-03-01,NAT.N,USD,-1.435406699,2.06,200345
2018-03-01,USLM.OQ,USD,-0.210644572391504,13.473871356,20949
2018-03-02,ASTE.OQ,USD,-0.674974039,57.39,71808
2018-03-02,CARS.N,USD,4.053551506,27.98,273820
2018-03-02,DAKT.OQ,USD,1.359003398,8.95,53145
2018-03-02,NAT.N,USD,5.825242718,2.18,230994
2018-03-02,USLM.OQ,USD,1.32282578103011,13.6521072,37624
2018-03-05,ASTE.OQ,USD,1.167450775,58.06,63348
2018-03-05,CARS.N,USD,1.107934239,28.29,245643
2018-03-05,DAKT.OQ,USD,0.782122905,9.02,47270
2018-03-05,NAT.N,USD,4.587155963,2.28,138769
2018-03-05,USLM.OQ,USD,0.694444444444445,13.7469135,25509
2018-03-06,ASTE.OQ,USD,1.085084395,58.69,44858
2018-03-06,CARS.N,USD,4.10038883,29.45,515567
2018-03-06,DAKT.OQ,USD,1.99556541,9.2,112289
2018-03-06,NAT.N,USD,-1.754385965,2.24,165905
2018-03-06,USLM.OQ,USD,0.137931034482754,13.76587476,34744
2018-03-07,ASTE.OQ,USD,0.085193389,58.74,43655
2018-03-07,CARS.N,USD,-1.697792869,28.95,317161
2018-03-07,DAKT.OQ,USD,0.543478261,9.25,60112
2018-03-07,NAT.N,USD,-2.678571429,2.18,191930
2018-03-07,USLM.OQ,USD,-0.110192837465571,13.750705752,22709
2018-03-08,ASTE.OQ,USD,0.595846101,59.09,45182
2018-03-08,CARS.N,USD,1.865284974,29.49,255249
2018-03-08,DAKT.OQ,USD,-0.972972973,9.16,38475
2018-03-08,NAT.N,USD,3.669724771,2.26,289175
2018-03-08,USLM.OQ,USD,-0.151682294539433,13.729848366,29424
2018-03-09,ASTE.OQ,USD,2.149263835,60.26,52790
2018-03-09,CARS.N,USD,0.983384198,29.78,1075233
2018-03-09,DAKT.OQ,USD,1.855895197,9.26,42270
2018-03-09,NAT.N,USD,-1.327433628,2.23,204728
2018-03-09,USLM.OQ,USD,0.34525618008563,13.777251516,28789
2018-03-12,ASTE.OQ,USD,0.066379024,60.3,44154
2018-03-12,CARS.N,USD,0.067159167,29.8,554126
2018-03-12,DAKT.OQ,USD,0.323974082,9.29,32514
2018-03-12,NAT.N,USD,1.34529148,2.26,122810
2018-03-12,USLM.OQ,USD,1.43132397467658,13.97444862,24149
2018-03-13,ASTE.OQ,USD,-1.75787728,59.24,94094
2018-03-13,CARS.N,USD,0.536912752,29.96,495790
2018-03-13,DAKT.OQ,USD,-1.076426265,9.19,36732
2018-03-13,NAT.N,USD,0.0,2.26,145504
2018-03-13,USLM.OQ,USD,3.3921302578019,14.44848012,23699
2018-03-14,ASTE.OQ,USD,-0.557056043,58.91,74018
2018-03-14,CARS.N,USD,-0.801068091,29.72,311369
2018-03-14,DAKT.OQ,USD,-1.305767138,9.07,52957
2018-03-14,NAT.N,USD,-3.539823009,2.18,138150
2018-03-14,USLM.OQ,USD,0.170603674540668,14.473129758,12564
2018-03-15,ASTE.OQ,USD,-0.2546257,58.76,36623
2018-03-15,CARS.N,USD,0.0,29.72,175567
2018-03-15,DAKT.OQ,USD,1.543550165,9.21,31776
2018-03-15,NAT.N,USD,2.752293578,2.24,319040
2018-03-15,USLM.OQ,USD,-1.74243416743088,14.220945,38589
2018-03-16,ASTE.OQ,USD,0.782845473,59.22,158720
2018-03-16,CARS.N,USD,0.100942127,29.75,677405
2018-03-16,DAKT.OQ,USD,0.868621064,9.29,222617
2018-03-16,NAT.N,USD,1.785714286,2.28,4418807
2018-03-16,USLM.OQ,USD,0.319999999999993,14.266452024,71419
2018-03-19,ASTE.OQ,USD,-1.857480581,58.12,55473
2018-03-19,CARS.N,USD,0.100840336,29.78,339735
2018-03-19,DAKT.OQ,USD,-1.291711518,9.17,44818
2018-03-19,NAT.N,USD,0.0,2.28,275683
2018-03-19,USLM.OQ,USD,0.850611376927165,14.387804088,29314
