Date,RIC,Price to Earning
2015-01-02,AGM.N,7.303858096
2015-01-02,GLDD.OQ,87.757880406
2015-01-02,INVX.N,15.7773893830845
2015-01-05,AGM.N,7.158032358
2015-01-05,GLDD.OQ,85.139805215
2015-01-05,INVX.N,15.1384617921301
2015-01-06,AGM.N,6.946836461
2015-01-06,GLDD.OQ,83.778406116
2015-01-06,INVX.N,14.9385392878637
2015-01-07,AGM.N,6.93175104
2015-01-07,GLDD.OQ,84.825636192
2015-01-07,INVX.N,14.9055623799434
2015-01-08,AGM.N,6.861352408
2015-01-08,GLDD.OQ,86.291758299
2015-01-08,INVX.N,15.1528891893452
2015-01-09,AGM.N,6.770839881
2015-01-09,GLDD.OQ,84.406744162
2015-01-09,INVX.N,14.6685408542668
2015-01-12,AGM.N,6.695412775
2015-01-12,GLDD.OQ,82.626453032
2015-01-12,INVX.N,14.1079334196229
2015-01-13,AGM.N,6.720555144
2015-01-13,GLDD.OQ,83.778406116
2015-01-13,INVX.N,14.3490770587896
2015-01-14,AGM.N,6.858838171
2015-01-14,GLDD.OQ,83.045345062
2015-01-14,INVX.N,14.9467835148437
2015-01-15,AGM.N,7.054948647
2015-01-15,GLDD.OQ,80.846161902
2015-01-15,INVX.N,14.9467835148437
2015-01-16,AGM.N,7.223402517
2015-01-16,GLDD.OQ,81.579222955
2015-01-16,INVX.N,15.2600641400859
2015-01-20,AGM.N,7.150489648
2015-01-20,GLDD.OQ,79.903654833
2015-01-20,INVX.N,15.1817439837754
2015-01-21,AGM.N,6.946836461
2015-01-21,GLDD.OQ,81.160330925
2015-01-21,INVX.N,15.6990692267739
2015-01-22,AGM.N,7.110261858
2015-01-22,GLDD.OQ,82.102837994
2015-01-22,INVX.N,15.7938778370446
2015-01-23,AGM.N,7.034834752
2015-01-23,GLDD.OQ,82.102837994
2015-01-23,INVX.N,15.560978424858
2015-01-26,AGM.N,7.082605252
2015-01-26,GLDD.OQ,83.778406116
2015-01-26,INVX.N,15.9257854687255
2015-01-27,AGM.N,6.894037487
2015-01-27,GLDD.OQ,81.579222955
2015-01-27,INVX.N,16.0638762706415
2015-01-28,AGM.N,6.645128038
2015-01-28,GLDD.OQ,80.950884909
2015-01-28,INVX.N,15.0498363520944
2015-01-29,AGM.N,6.896551724
2015-01-29,GLDD.OQ,83.568960101
2015-01-29,INVX.N,14.9653330255489
2015-01-30,AGM.N,6.926722567
2015-01-30,GLDD.OQ,81.36977694
2015-01-30,INVX.N,15.2992242182412
2015-02-02,AGM.N,7.049920173
2015-02-02,GLDD.OQ,83.568960101
2015-02-02,INVX.N,15.8103662910047
2015-02-03,AGM.N,7.419512992
2015-02-03,GLDD.OQ,85.558697246
2015-02-03,INVX.N,16.0803647246016
2015-02-04,AGM.N,7.391856387
2015-02-04,GLDD.OQ,83.987852131
2015-02-04,INVX.N,15.1899882107554
2015-02-05,AGM.N,7.650822784
2015-02-05,GLDD.OQ,83.987852131
2015-02-05,INVX.N,15.3095295019662
2015-02-06,AGM.N,7.577909915
2015-02-06,GLDD.OQ,83.254791078
2015-02-06,INVX.N,15.0889964302497
2015-02-09,AGM.N,7.701107521
2015-02-09,GLDD.OQ,83.359514085
2015-02-09,INVX.N,15.2044156079705
2015-02-10,AGM.N,7.691050574
2015-02-10,GLDD.OQ,82.521730024
2015-02-10,INVX.N,15.1673165865603
2015-02-11,AGM.N,7.791620049
2015-02-11,GLDD.OQ,81.788668971
