Date,RIC,Price to Earning
2020-04-20,A.N,31.936893985
2020-04-20,AAL.OQ,2.906984385
2020-04-20,AAON.OQ,46.550864864
2020-04-20,AAP.N,16.883069383
2020-04-20,AAPL.OQ,21.871643394
2020-04-20,ABBV.N,15.905630506
2020-04-20,ABCB.N,7.779190402
2020-04-20,ABG.N,5.726355021
2020-04-20,ABM.N,14.423415845
2020-04-20,ABR.N,4.774665813
2020-04-20,ABT.N,48.480051448
2020-04-20,ACA.N,17.221901222
2020-04-20,ACGL.OQ,6.55178104992607
2020-04-20,ACHC.OQ,38.927554305
2020-04-20,ACIW.OQ,46.044526968
2020-04-20,ACLS.OQ,42.984170023
2020-04-20,ACM.N,24.751795763
2020-04-20,ACMR.OQ,36.755892854
2020-04-20,ACN.N,22.696630965
2020-04-20,ADBE.OQ,52.213012377
2020-04-20,ADC.N,32.030182586
2020-04-20,ADI.OQ,31.332962799
2020-04-20,ADM.N,14.473416945
2020-04-20,ADP.OQ,24.712611173
2020-04-20,ADSK.OQ,177.293795166
2020-04-20,ADUS.OQ,58.383640816
2020-04-20,AEE.N,21.863143409
2020-04-20,AEHR.OQ,200.729927007
2020-04-20,AEIS.OQ,35.244963058
2020-04-20,AEO.N,7.593150085
2020-04-20,AEP.OQ,21.364592138
2020-04-20,AES.N,28.049561588
2020-04-20,AFG.N,4.39413299503559
2020-04-20,AFL.N,8.173887876
2020-04-20,AGCO.N,33.1279525050203
2020-04-20,AGNC.OQ,10.428363757
2020-04-20,AGO.N,7.284210526
2020-04-20,AIG.N,6.446411995
2020-04-20,AIN.N,11.656604962
2020-04-20,AIR.N,8.893418663
2020-04-20,AIT.N,12.218384962
2020-04-20,AIZ.N,23.910984848
2020-04-20,AJG.N,22.876723967
2020-04-20,AKAM.OQ,36.572687528
2020-04-20,AKR.N,17.132811251
2020-04-20,AL.N,4.350066274
2020-04-20,ALB.N,11.963415874
2020-04-20,ALG.N,16.738748745
2020-04-20,ALGN.OQ,35.561589651
2020-04-20,ALGT.OQ,5.048351695
2020-04-20,ALK.N,4.727165108
2020-04-20,ALL.N,8.234748039
2020-04-20,ALLE.N,22.047831709
2020-04-20,ALLY.N,3.462954441
2020-04-20,ALRM.OQ,41.458996236
2020-04-20,ALSN.N,6.846056626
2020-04-20,AMAT.OQ,16.738850134
2020-04-20,AMCR.N,26.9350192660207
2020-04-20,AMD.OQ,197.073474471
2020-04-20,AME.N,20.708869256
2020-04-20,AMG.N,148.864103743
2020-04-20,AMGN.OQ,18.37535745
2020-04-20,AMH.N,81.489778773
2020-04-20,AMKR.OQ,18.1144727026381
2020-04-20,AMN.N,23.022249691
2020-04-20,AMP.N,7.897316949
2020-04-20,AMRC.N,18.369677642
2020-04-20,AMT.N,58.688454177
2020-04-20,AMZN.OQ,103.990424718
2020-04-20,AN.N,6.072549185
2020-04-20,ANDE.OQ,69.352800786
2020-04-20,ANET.N,19.9334642233857
2020-04-20,ANF.N,18.622310613
2020-04-20,ANGI.OQ,87.8455580121975
2020-04-20,ANIP.OQ,90.477473929
2020-04-20,AON.N,29.207011319
2020-04-20,AORT.N,503.954522986
2020-04-20,AOS.N,18.183374943
2020-04-20,APAM.N,7.94655845481367
2020-04-20,APD.N,25.1562511
2020-04-20,APH.N,21.6636626387808
2020-04-20,APLE.N,10.5032666100043
2020-04-20,APO.N,9.598273495
2020-04-20,APPF.OQ,103.664440163
2020-04-20,APTV.N,15.486633576
2020-04-20,ARCB.OQ,11.998378059
2020-04-20,ARE.N,48.748123396
2020-04-20,ARES.N,32.3483001
2020-04-20,ARMK.N,10.8714590051937
2020-04-20,AROC.N,5.955611624
2020-04-20,ARWR.OQ,72.333302334
2020-04-20,ASB.N,6.495547407
2020-04-20,ASGN.N,11.419832228
2020-04-20,ASH.N,25.820313412
2020-04-20,ASTH.OQ,35.899161404
2020-04-20,ATGE.N,17.391979502
2020-04-20,ATI.N,3.913095536
2020-04-20,ATKR.N,7.112033721
2020-04-20,ATO.N,23.016036923
2020-04-20,ATR.N,29.178478757
2020-04-20,ATRO.OQ,5.43759536
2020-04-20,AU.N,25.3764299901246
2020-04-20,AUB.N,9.063519438
2020-04-20,AVA.N,14.633900187
2020-04-20,AVAV.OQ,45.284452311
2020-04-20,AVB.N,28.584454231
2020-04-20,AVGO.OQ,42.7078510483498
2020-04-20,AVNT.N,20.069296649
2020-04-20,AVT.OQ,27.052332723
2020-04-20,AVY.N,29.414898688
2020-04-20,AWI.N,16.414658519
2020-04-20,AWK.N,36.858596016
2020-04-20,AWR.N,36.625472732
2020-04-20,AX.N,6.673980269
2020-04-20,AXON.OQ,5961.180124224
2020-04-20,AXP.N,10.513919273
2020-04-20,AXS.N,11.297946672
2020-04-20,AXTA.N,16.442479719
2020-04-20,AYI.N,11.015409309
2020-04-20,AZO.N,15.085821938
2020-04-20,AZTA.OQ,95.742577055
2020-04-20,AZZ.N,10.727670698
2020-04-20,BAC.N,8.17358515241012
2020-04-20,BAH.N,24.857435776
2020-04-20,BALL.N,41.159479471
2020-04-20,BANC.N,169.941980161
2020-04-20,BANF.OQ,8.270671118
2020-04-20,BANR.OQ,7.887708838
2020-04-20,BAX.N,61.135030879
2020-04-20,BBT.N,9.096578855
2020-04-20,BBW.N,180.819427998
2020-04-20,BBWI.N,6.08075673
2020-04-20,BBY.N,12.085706518
2020-04-20,BC.N,112.25366721
2020-04-20,BCC.N,10.1137690600734
2020-04-20,BCO.N,91.812443643
2020-04-20,BCPC.OQ,38.457458527
2020-04-20,BDC.N,16.132820078
2020-04-20,BDX.N,84.2218322670852
2020-04-20,BEN.N,6.476920996
2020-04-20,BFAM.N,39.213507746
2020-04-20,BFH.N,3.172395026
2020-04-20,BFb.N,34.964715372
2020-04-20,BGC.OQ,15.823729623
2020-04-20,BHE.N,34.550686903
2020-04-20,BIIB.OQ,10.785171684
2020-04-20,BIO.N,7.302046996
2020-04-20,BIPC.N,9.051045148
2020-04-20,BJ.N,19.503020969
2020-04-20,BJRI.OQ,7.567597049
2020-04-20,BK.N,8.0431027246259
2020-04-20,BKE.N,4.37868826635057
2020-04-20,BKH.N,19.319820615
