Date,RIC,Price Target - Mean,Recommendation - Mean (1-5),Revenue - Mean
2020-04-07,MBGn.DE,,3.07143,
2020-04-07,OREP.PA,,2.96296,
2020-04-07,REP.MC,,2.12903,
2020-04-07,SSE.L,,2.57895,
2020-04-07,SUBC.OL,,1.91667,
2020-04-07,ULVR.L,5070.22118,2.30769,
2020-04-07,VOWG_p.DE,,1.96429,
2020-04-07,AAK.ST,179.33333,,30097750000
2020-04-07,DANSKE.CO,103.25,,41351210470
2020-04-07,DRX.L,347.33333,,4422696880
2020-04-07,EDP.LS,4.35175,,
2020-04-07,EQNR.OL,143.32556,2.41936,49112357260
2020-04-07,GALP.LS,13.74429,,14846243270
2020-04-07,INWT.MI,10.62058,,
2020-04-07,KYGa.I,114.61539,,7455494150
2020-04-07,LGEN.L,,2.70588,
2020-04-07,LHAG.DE,7.30419,3.70833,28901486800
2020-04-07,MBGn.DE,35.94583,3.07143,156748772440
2020-04-07,NG.L,929.33914,2.10526,15305038070
2020-04-07,NSISb.CO,308.64706,,1977693110
2020-04-07,OREP.PA,245.86957,2.96296,29543195950
2020-04-07,PLUSP.L,875.25,,444525000
2020-04-07,RAND.AS,40.61765,,21201079500
2020-04-07,REP.MC,11.52296,2.12903,37712412960
2020-04-07,RR.L,212.55826,,
2020-04-07,SAMPO.HE,8.055,,
2020-04-07,SDR.L,417.76935,,2022819390
2020-04-07,SSE.L,1417.23529,2.57895,8285299090
2020-04-07,SUBC.OL,87.95662,1.91667,
2020-04-07,TKAG.DE,9.99,,38109097870
2020-04-07,ULVR.L,5070.22118,2.30769,52099139340
2020-04-07,VOWG_p.DE,167.41304,1.96429,231382834890
2020-04-07,WALLb.ST,,,2181000000
2020-04-07,EQNR.OL,,2.41936,
2020-04-07,ULVR.L,,2.30769,
2020-04-08,RR.L,,3.0,
2020-04-08,BKGH.L,4968.3995,2.88235,1984042930
2020-04-08,BYG.L,1081.78125,,
2020-04-08,DANSKE.CO,102.875,,41354092820
2020-04-08,EQNR.OL,,,48111988840
2020-04-08,HLMA.L,,,1335700870
2020-04-08,ICAG.L,352.77163,,20470327180
2020-04-08,INDUc.ST,249.33333,,
2020-04-08,INWT.MI,10.61005,,585061000
2020-04-08,LGEN.L,274.57143,,
2020-04-08,LHAG.DE,7.18092,,28604987800
2020-04-08,NSISb.CO,309.23529,,1965094220
2020-04-08,OREP.PA,244.34783,,29382398520
2020-04-08,PLUSP.L,918.5,3.25,484025000
2020-04-08,RAND.AS,40.55882,,20742777280
2020-04-08,REP.MC,11.39358,,38301697100
2020-04-08,RR.L,205.99232,3.0,13816925640
2020-04-08,SDR.L,414.59602,,2003164770
2020-04-08,SSE.L,1400.76471,,7636416700
2020-04-08,SUBC.OL,,,3895474410
2020-04-08,TKAG.DE,9.81667,,37331702800
2020-04-08,ULVR.L,,,52099139340
2020-04-08,DANSKE.CO,102.875,,
2020-04-08,PLUSP.L,,3.25,
2020-04-08,RR.L,,3.0,13816925640
2020-04-09,ANTO.L,795.33442,,4270814710
2020-04-09,ASRNL.AS,34.74375,2.23529,
2020-04-09,BAWG.VI,44.8125,,1198397570
2020-04-09,DANSKE.CO,,2.26316,
2020-04-09,EDP.LS,4.33117,,
2020-04-09,EXHO.PA,78.465,,
2020-04-09,GALP.LS,13.57762,,14005970550
2020-04-09,GBLB.BR,86.625,,
2020-04-09,ICAG.L,339.28783,,19665621290
2020-04-09,LGEN.L,267.85714,,
2020-04-09,NSISb.CO,308.35294,,1960175740
2020-04-09,REP.MC,11.34506,,37433506620
2020-04-09,RR.L,204.84842,,
2020-04-09,SAMPO.HE,7.835,2.22727,
2020-04-09,SASY.PA,,,37680056580
2020-04-09,SDR.L,412.83935,,1999690920
2020-04-09,SUBC.OL,85.78103,,
2020-04-09,TUI1n.DE,19.68206,,19609671170
2020-04-09,ULVR.L,,,52082049120
2020-04-09,VOWG_p.DE,165.67391,,229802796420
2020-04-09,ANTO.L,795.33442,,
2020-04-09,ASRNL.AS,,2.23529,
2020-04-09,ICAG.L,339.28783,,
2020-04-09,NSISb.CO,308.35294,,
2020-04-09,SDR.L,412.83935,,
2020-04-09,TUI1n.DE,19.68206,,
2020-04-10,EDP.LS,,2.26316,
2020-04-10,EXHO.PA,,2.77273,
2020-04-10,GBLB.BR,,2.66667,
2020-04-10,SASY.PA,,,37698308790
2020-04-12,SUBC.OL,,,3832639860
2020-04-13,GALP.LS,,2.375,
2020-04-13,OREP.PA,244.56522,,
2020-04-13,ULVR.L,,,52087529570
2020-04-14,HLMA.L,,2.8,
2020-04-14,SSE.L,,2.52632,
2020-04-14,ANTO.L,,,4252464860
2020-04-14,DANSKE.CO,,,41105092820
2020-04-14,DRX.L,321.33333,,4256337430
2020-04-14,EDP.LS,4.30545,,15345758580
2020-04-14,EQNR.OL,143.14038,,48030800580
2020-04-14,EXHO.PA,78.715,,21042724740
2020-04-14,HLMA.L,1977.30769,2.8,1334700870
2020-04-14,ICAG.L,,,19189347630
2020-04-14,NG.L,927.90303,2.05263,15292638070
2020-04-14,OREP.PA,,,29185982760
2020-04-14,RR.L,199.33772,,13385601090
2020-04-14,SAMPO.HE,7.722,2.13636,
2020-04-14,SDR.L,,,1997207770
2020-04-14,SSE.L,1366.35294,2.52632,6947930580
2020-04-14,EDP.LS,4.30545,,
2020-04-14,EQNR.OL,143.14038,,
2020-04-14,EXHO.PA,78.715,,
2020-04-14,HLMA.L,,2.8,1334700870
2020-04-14,NG.L,,2.05263,
2020-04-14,SAMPO.HE,,2.13636,
2020-04-14,SSE.L,1366.35294,2.52632,
2020-04-15,ANTO.L,,2.88235,
2020-04-15,BAWG.VI,,,1188254710
2020-04-15,DANSKE.CO,,2.36842,
2020-04-15,SDR.L,,3.3125,
2020-04-15,ULVR.L,5052.32345,,
2020-04-15,WALLb.ST,50.0,3.33333,
2020-04-15,ANTO.L,780.00108,2.88235,4066999860
2020-04-15,BAWG.VI,43.5625,,1188254710
2020-04-15,DANSKE.CO,103.1875,2.36842,41152798710
2020-04-15,EXHO.PA,,,20999093160
2020-04-15,GFCP.PA,149.41539,2.21429,654012640
2020-04-15,HLMA.L,1965.76923,,
2020-04-15,KYGa.I,,,7444999690
2020-04-15,NSISb.CO,,,1960069780
2020-04-15,OREP.PA,243.82609,,29090041430
2020-04-15,SASY.PA,,,37697225460
2020-04-15,SDR.L,408.87268,3.3125,1985147770
2020-04-15,SSE.L,,,6949742460
2020-04-15,SUBC.OL,83.17233,,3827565320
2020-04-15,TKAG.DE,,2.1875,
2020-04-15,ULVR.L,5052.32345,,52197602660
2020-04-15,WALLb.ST,50.0,3.33333,2174400000
2020-04-16,SASY.PA,,1.91667,
2020-04-16,ANTO.L,776.43508,,4003604860
2020-04-16,ASRNL.AS,33.86,,
2020-04-16,BKGH.L,4982.98846,2.82353,1972256130
2020-04-16,EDP.LS,,,15345758580
2020-04-16,EQNR.OL,,,47453169000
2020-04-16,EXHO.PA,76.365,2.72727,20672295260
2020-04-16,LHAG.DE,6.78191,3.75,27747687800
2020-04-16,OREP.PA,243.21739,,29096290640
2020-04-16,RAND.AS,40.32353,,20443760610
2020-04-16,SAMPO.HE,7.572,,
2020-04-16,SASY.PA,100.36364,1.91667,37736278740
2020-04-16,SDR.L,408.32868,,1973586230
2020-04-16,SUBC.OL,83.38972,,3809050180
2020-04-16,TKAG.DE,9.57667,2.125,36977436130
2020-04-16,TUI1n.DE,,,19264087830
2020-04-16,VOWG_p.DE,165.15217,,228980383730
2020-04-16,BKGH.L,,2.82353,
2020-04-16,EXHO.PA,,2.72727,
2020-04-16,RAND.AS,40.32353,,
2020-04-16,SASY.PA,,1.91667,37736278740
2020-04-16,SUBC.OL,83.38972,,
2020-04-16,TKAG.DE,,,36977436130
2020-04-17,GALP.LS,,2.29167,
2020-04-17,REP.MC,,2.16129,
2020-04-17,ASRNL.AS,33.72667,,4722651600
2020-04-17,BKWB.S,103.33333,,3025455000
2020-04-17,DANSKE.CO,101.625,,41053328120
2020-04-17,EQNR.OL,144.43667,2.3871,47398942370
2020-04-17,EXHO.PA,76.115,,20401166790
2020-04-17,GALP.LS,13.3681,2.29167,13729817910
2020-04-17,GFCP.PA,146.74286,2.33333,653984920
2020-04-17,ICAG.L,332.1911,,18576347630
2020-04-17,LGEN.L,264.64286,,
2020-04-17,LHAG.DE,6.68458,3.79167,27205287800
2020-04-17,MBGn.DE,35.19583,,155083848720
2020-04-17,OREP.PA,245.91304,,29240654270
2020-04-17,REP.MC,11.09276,2.16129,36975001620
2020-04-17,SAMPO.HE,7.462,,
2020-04-17,SASY.PA,100.22727,,
2020-04-17,SDR.L,409.46202,,1972740080
2020-04-17,TKAG.DE,9.50938,2.05882,
2020-04-17,TUI1n.DE,18.34856,3.45455,
2020-04-17,VOWG_p.DE,160.58696,,225350452690
2020-04-17,ASRNL.AS,33.72667,,
2020-04-17,BKWB.S,103.33333,,
2020-04-17,EQNR.OL,,2.3871,
2020-04-17,GALP.LS,13.3681,2.29167,
2020-04-17,GFCP.PA,146.74286,2.33333,
2020-04-17,LHAG.DE,,3.79167,
2020-04-17,REP.MC,11.09276,2.16129,
2020-04-17,SDR.L,409.46202,,
2020-04-17,TKAG.DE,,2.05882,
2020-04-19,DANSKE.CO,100.0625,,
2020-04-19,DANSKE.CO,100.0625,,40958445770
2020-04-19,EDP.LS,,,15363100270
2020-04-19,RAND.AS,,,19781800930
2020-04-20,ICAG.L,,1.86667,
2020-04-20,INWT.MI,10.67368,,
2020-04-20,SSE.L,1363.41177,,
2020-04-20,EDP.LS,,2.31579,
2020-04-20,EQNR.OL,146.10334,,47443763260
2020-04-20,ICAG.L,325.41431,1.86667,18240680120
2020-04-20,INWT.MI,10.67368,,595091570
2020-04-20,KYGa.I,,2.41177,
2020-04-20,MBGn.DE,34.52917,,154272786280
2020-04-20,NG.L,927.32859,,15308504730
2020-04-20,OREP.PA,244.3913,,29196509180
2020-04-20,SASY.PA,100.27273,,37722746220
2020-04-20,SDR.L,,,1965355460
2020-04-20,SSE.L,1363.41177,,6950651550
2020-04-20,SUBC.OL,,,3798595640
2020-04-20,ULVR.L,,,52197660860
2020-04-21,BYG.L,1075.53125,,129405890
2020-04-21,OREP.PA,243.95652,,
2020-04-21,SASY.PA,100.09091,,
2020-04-21,SUBC.OL,81.47668,,
2020-04-21,AAK.ST,,,30080000000
2020-04-21,BKGH.L,4979.09807,,1965856130
2020-04-21,BYG.L,1075.53125,2.8,129405890
2020-04-21,EQNR.OL,146.47371,,47397972840
2020-04-21,GALP.LS,,,13530627000
2020-04-21,HLMA.L,1981.15385,,1334559930
2020-04-21,ICAG.L,309.9592,,17371568350
2020-04-21,LGEN.L,260.0,,
2020-04-21,OREP.PA,243.95652,,29155772360
2020-04-21,RAND.AS,39.5,,
2020-04-21,REP.MC,,,36958239710
2020-04-21,SAMPO.HE,,2.04546,
2020-04-21,SASY.PA,100.09091,,37570050090
2020-04-21,SUBC.OL,81.47668,,3777777460
2020-04-21,TKAG.DE,9.49063,,36965013330
2020-04-22,AM.PA,,,5234599270
2020-04-22,EDP.LS,,,15132397180
2020-04-22,GALP.LS,13.34429,,
2020-04-22,HLMA.L,1988.84615,,
2020-04-22,NSISb.CO,,,1961181760
2020-04-22,AAK.ST,177.66667,,29730500000
2020-04-22,AM.PA,120.14546,,5234599270
2020-04-22,ANTO.L,788.48842,,3891486290
2020-04-22,DRX.L,318.0,,4257337430
2020-04-22,EDP.LS,4.29517,,15132397180
