Date,RIC,Currency,Price to Earning
2026-04-21,TE.PA,EUR,19.3440113060888
2026-04-21,TSCO.L,GBp,18.0233632767735
2026-04-21,VATN.S,CHF,18.7212010967316
2026-04-21,VLLP.PA,EUR,16.7582747960923
2026-04-21,ZAB.WA,PLN,22.3501766847836
2026-04-22,ABBN.S,CHF,39.811926962525
2026-04-22,ABVX.PA,EUR,
2026-04-22,ACKB.BR,EUR,15.2720091808866
2026-04-22,AD.AS,EUR,16.6402250666368
2026-04-22,ADML.L,GBp,14.0867695577496
2026-04-22,AIXGn.DE,EUR,61.4828686730145
2026-04-22,AV.L,GBp,22.9973694641635
2026-04-22,AZMT.MI,EUR,10.1008739533856
2026-04-22,BAB.L,GBp,21.6767439761754
2026-04-22,BNRGn.DE,EUR,32.9626448884926
2026-04-22,BZU.MI,EUR,9.41959645458493
2026-04-22,CARLb.CO,DKK,18.2223023006991
2026-04-22,CBKG.DE,EUR,16.9320093753343
2026-04-22,DBKGn.DE,EUR,9.01372054389959
2026-04-22,DIOR.PA,EUR,17.8778050037149
2026-04-22,DKSH.S,CHF,18.9241462483682
2026-04-22,DNP.WA,PLN,21.3965310064108
2026-04-22,DTEGn.DE,EUR,13.9080506411297
2026-04-22,ENGIE.PA,EUR,19.4407456724368
2026-04-22,ERICb.ST,SEK,14.2230320157662
2026-04-22,EVDG.DE,EUR,19.749710072179
2026-04-22,FBK.MI,EUR,20.6223653673092
2026-04-22,ISS.CO,DKK,14.9251125365125
2026-04-22,ITX.MC,EUR,26.5839654498632
2026-04-22,KBCA.BR,EUR,18.9970530212621
2026-04-22,KNIN.S,CHF,25.8871750620214
2026-04-22,LISP.S,CHF,32.0995939001713
2026-04-22,MOBN.S,CHF,14.5218225456034
2026-04-22,MRL.MC,EUR,10.7344350691497
2026-04-22,NDAFI.HE,EUR,11.490694409446
2026-04-22,NESTE.HE,EUR,142.712550607287
2026-04-22,NEXII.MI,EUR,
2026-04-22,PGHN.S,CHF,19.4821078575564
2026-04-22,RBIV.VI,EUR,11.4983116105222
2026-04-22,ROCKb.CO,DKK,
2026-04-22,RS1R.L,GBp,18.2527393997142
2026-04-22,RUBF.PA,EUR,11.2510439285118
2026-04-22,SB1NO.OL,NOK,12.692186501521
2026-04-22,SDZ.S,CHF,38.4029018714187
2026-04-22,SFSN.S,CHF,22.1446999996451
2026-04-22,SGRO.L,GBp,17.5629445497281
2026-04-22,SIGNC.S,CHF,
2026-04-22,SKFb.ST,SEK,27.9293393772181
2026-04-22,SRG.MI,EUR,17.6761140019546
2026-04-22,SUNB.L,GBp,20.0039475829636
2026-04-22,TE.PA,EUR,19.7856553998351
2026-04-22,TSCO.L,GBp,18.2950722708957
2026-04-22,VATN.S,CHF,18.5374597555424
2026-04-22,VLLP.PA,EUR,17.3949336106336
2026-04-22,ZAB.WA,PLN,22.332239143303
2026-04-23,ABBN.S,CHF,37.8086838191062
2026-04-23,ABVX.PA,EUR,
2026-04-23,ACKB.BR,EUR,15.3162118123797
2026-04-23,AD.AS,EUR,16.5283311420773
2026-04-23,ADML.L,GBp,14.0950074346839
2026-04-23,AIXGn.DE,EUR,61.2586711682009
2026-04-23,AV.L,GBp,22.9685416741739
2026-04-23,AZMT.MI,EUR,10.0631338318624
2026-04-23,BAB.L,GBp,21.4060102878802
2026-04-23,BNRGn.DE,EUR,32.7876026321979
2026-04-23,BZU.MI,EUR,9.38422875825983
2026-04-23,CARLb.CO,DKK,17.9954132827949
2026-04-23,CBKG.DE,EUR,16.7618139910331
2026-04-23,DBKGn.DE,EUR,8.81618616158313
2026-04-23,DIOR.PA,EUR,17.8379880660674
2026-04-23,DKSH.S,CHF,18.8279217759189
2026-04-23,DNP.WA,PLN,20.9246874823059
2026-04-23,DTEGn.DE,EUR,13.9638451550073
2026-04-23,ENGIE.PA,EUR,19.5841442179658
2026-04-23,ERICb.ST,SEK,14.0304699576629
2026-04-23,EVDG.DE,EUR,20.0612742976823
2026-04-23,FBK.MI,EUR,20.3855444512859
2026-04-23,ISS.CO,DKK,14.7828454326116
2026-04-23,ITX.MC,EUR,26.8144332995982
2026-04-23,KBCA.BR,EUR,18.8265666479944
2026-04-23,KNIN.S,CHF,26.2040232984576
2026-04-23,LISP.S,CHF,32.8291301251752
2026-04-23,MOBN.S,CHF,14.4459905740859
2026-04-23,MRL.MC,EUR,10.8271577640992
2026-04-23,NDAFI.HE,EUR,11.5893918408923
2026-04-23,NESTE.HE,EUR,145.748987854251
2026-04-23,NEXII.MI,EUR,
2026-04-23,PGHN.S,CHF,19.2467867836254
2026-04-23,RBIV.VI,EUR,11.5140053934301
2026-04-23,ROCKb.CO,DKK,
2026-04-23,RS1R.L,GBp,18.3271796093378
2026-04-23,RUBF.PA,EUR,11.4782027726741
2026-04-23,SB1NO.OL,NOK,12.3093595304774
2026-04-23,SDZ.S,CHF,39.2444859824499
2026-04-23,SFSN.S,CHF,22.1801883009266
2026-04-23,SGRO.L,GBp,17.5284881002191
2026-04-23,SIGNC.S,CHF,
2026-04-23,SKFb.ST,SEK,28.2322606285979
2026-04-23,SRG.MI,EUR,17.961383026493
2026-04-23,SUNB.L,GBp,21.8404318312494
2026-04-23,TE.PA,EUR,19.6089977623366
2026-04-23,TSCO.L,GBp,17.9826993456804
2026-04-23,VATN.S,CHF,18.4966283463892
2026-04-23,VLLP.PA,EUR,17.5930052418242
2026-04-23,ZAB.WA,PLN,22.2335826651599
2026-04-24,ABBN.S,CHF,37.7887863438455
2026-04-24,ABVX.PA,EUR,
2026-04-24,ACKB.BR,EUR,15.2057052336468
2026-04-24,AD.AS,EUR,16.476380391389
2026-04-24,ADML.L,GBp,13.9590824652671
2026-04-24,AIXGn.DE,EUR,61.4169282304223
2026-04-24,AV.L,GBp,22.6586429317863
2026-04-24,AZMT.MI,EUR,10.0119150955095
2026-04-24,BAB.L,GBp,20.4223445537406
2026-04-24,BNRGn.DE,EUR,32.7329019271058
2026-04-24,BZU.MI,EUR,9.18774155645372
2026-04-24,CARLb.CO,DKK,17.8797443717065
2026-04-24,CBKG.DE,EUR,16.5040895519485
2026-04-24,DBKGn.DE,EUR,8.7627547303008
2026-04-24,DIOR.PA,EUR,17.6707569279481
2026-04-24,DKSH.S,CHF,18.7316973034695
2026-04-24,DNP.WA,PLN,21.0630949160433
2026-04-24,DTEGn.DE,EUR,14.0044229832819
2026-04-24,ENGIE.PA,EUR,19.3110041312438
2026-04-24,ERICb.ST,SEK,13.8777483253741
2026-04-24,EVDG.DE,EUR,20.0612742976823
2026-04-24,FBK.MI,EUR,19.8361199261119
2026-04-24,ISS.CO,DKK,14.7569786864478
2026-04-24,ITX.MC,EUR,26.3334569175426
2026-04-24,KBCA.BR,EUR,18.6804354709077
2026-04-24,KNIN.S,CHF,25.0782008413332
2026-04-24,LISP.S,CHF,32.3533456306074
2026-04-24,MOBN.S,CHF,14.5786965242416
2026-04-24,MRL.MC,EUR,10.7130375241614
2026-04-24,NDAFI.HE,EUR,11.4904624764585
2026-04-24,NESTE.HE,EUR,149.57264957265
2026-04-24,NEXII.MI,EUR,
2026-04-24,PGHN.S,CHF,18.8876125128885
2026-04-24,RBIV.VI,EUR,11.477386566645
2026-04-24,ROCKb.CO,DKK,
2026-04-24,RS1R.L,GBp,18.1634111481658
2026-04-24,RUBF.PA,EUR,11.3779856355437
2026-04-24,SB1NO.OL,NOK,11.6968363768078
2026-04-24,SDZ.S,CHF,38.5931434436416
2026-04-24,SFSN.S,CHF,21.9317701919562
2026-04-24,SGRO.L,GBp,17.4497305013413
2026-04-24,SIGNC.S,CHF,
2026-04-24,SKFb.ST,SEK,27.9535730773285
2026-04-24,SRG.MI,EUR,17.6549829630999
2026-04-24,SUNB.L,GBp,21.9920419015908
2026-04-24,TE.PA,EUR,19.756212460252
2026-04-24,TSCO.L,GBp,18.1435067095486
2026-04-24,VATN.S,CHF,18.4762126418126
2026-04-24,VLLP.PA,EUR,17.8052248466713
2026-04-24,ZAB.WA,PLN,21.7941128988861
2026-04-27,ABBN.S,CHF,37.6193885427657
2026-04-27,ABVX.PA,EUR,
2026-04-27,ACKB.BR,EUR,15.0951986549139
2026-04-27,AD.AS,EUR,16.3125357161411
2026-04-27,ADML.L,GBp,13.9796771576029
2026-04-27,AIXGn.DE,EUR,58.2517869859943
2026-04-27,AV.L,GBp,22.5865734568124
2026-04-27,AZMT.MI,EUR,9.94182629839497
2026-04-27,BAB.L,GBp,19.9530728273622
2026-04-27,BNRGn.DE,EUR,32.8751237603453
2026-04-27,BZU.MI,EUR,9.24472284497749
2026-04-27,CARLb.CO,DKK,17.9197836101602
2026-04-27,CBKG.DE,EUR,16.8979702984741
2026-04-27,DBKGn.DE,EUR,8.78056520739491
2026-04-27,DIOR.PA,EUR,17.5990864401826
2026-04-27,DKSH.S,CHF,18.8279217759189
2026-04-27,DNP.WA,PLN,21.0756774100194
2026-04-27,DTEGn.DE,EUR,13.6290780717416
2026-04-27,ENGIE.PA,EUR,19.3110041312438
2026-04-27,ERICb.ST,SEK,13.8113476156833
2026-04-27,EVDG.DE,EUR,20.6324753777716
2026-04-27,FBK.MI,EUR,20.1203050253398
2026-04-27,ISS.CO,DKK,14.9639126557582
2026-04-27,ITX.MC,EUR,26.1130094091005
2026-04-27,KBCA.BR,EUR,18.753501059451
2026-04-27,KNIN.S,CHF,26.5198952581545
2026-04-27,LISP.S,CHF,32.0044370012577
2026-04-27,MOBN.S,CHF,14.199536666654
2026-04-27,MRL.MC,EUR,10.6845074641769
2026-04-27,NDAFI.HE,EUR,11.5783996892885
2026-04-27,NESTE.HE,EUR,150.641025641026
2026-04-27,NEXII.MI,EUR,
2026-04-27,PGHN.S,CHF,18.6233923597027
2026-04-27,RBIV.VI,EUR,11.5401616982766
2026-04-27,ROCKb.CO,DKK,
2026-04-27,RS1R.L,GBp,17.9698666031444
2026-04-27,RUBF.PA,EUR,11.3579422081176
2026-04-27,SB1NO.OL,NOK,11.7203949596412
2026-04-27,SDZ.S,CHF,38.2664374107594
2026-04-27,SFSN.S,CHF,21.6478637817044
2026-04-27,SGRO.L,GBp,17.3611282026039
2026-04-27,SIGNC.S,CHF,
2026-04-27,SKFb.ST,SEK,27.8808719769974
2026-04-27,SRG.MI,EUR,17.6444174436726
2026-04-27,SUNB.L,GBp,21.3455536771163
2026-04-27,TE.PA,EUR,19.6776979546971
2026-04-27,TSCO.L,GBp,17.7498059221471
2026-04-27,VATN.S,CHF,18.5170440509658
2026-04-27,VLLP.PA,EUR,17.8052248466713
2026-04-27,ZAB.WA,PLN,21.7403002744444
2026-04-28,ABBN.S,CHF,37.0377953161319
2026-04-28,ABVX.PA,EUR,
2026-04-28,ACKB.BR,EUR,15.2609585230133
2026-04-28,AD.AS,EUR,16.2685773886356
2026-04-28,ADML.L,GBp,14.0826506192824
2026-04-28,AIXGn.DE,EUR,56.7087806293356
2026-04-28,AV.L,GBp,22.8135923029801
2026-04-28,AZMT.MI,EUR,9.83669310272322
2026-04-28,BAB.L,GBp,19.790632614385
2026-04-28,BNRGn.DE,EUR,32.7438420681242
2026-04-28,BZU.MI,EUR,9.14647924407443
2026-04-28,CARLb.CO,DKK,18.1377750195191
2026-04-28,CBKG.DE,EUR,17.2529492428737
2026-04-28,DBKGn.DE,EUR,8.83885404152108
2026-04-28,DIOR.PA,EUR,17.1770269011194
2026-04-28,DKSH.S,CHF,18.8920714242184
2026-04-28,DNP.WA,PLN,20.2892715365113
2026-04-28,DTEGn.DE,EUR,13.573283557864
2026-04-28,ENGIE.PA,EUR,19.474888183277
2026-04-28,ERICb.ST,SEK,13.8976685382813
2026-04-28,EVDG.DE,EUR,20.1132016685995
2026-04-28,FBK.MI,EUR,20.1297778619808
2026-04-28,ISS.CO,DKK,15.0544462673315
2026-04-28,ITX.MC,EUR,25.9827449722938
2026-04-28,KBCA.BR,EUR,18.9970530212621
2026-04-28,KNIN.S,CHF,26.9254852849092
2026-04-28,LISP.S,CHF,31.7506852708216
2026-04-28,MOBN.S,CHF,14.199536666654
2026-04-28,MRL.MC,EUR,10.5561221942469
2026-04-28,NDAFI.HE,EUR,11.6113761440998
2026-04-28,NESTE.HE,EUR,155.701754385965
2026-04-28,NEXII.MI,EUR,
2026-04-28,PGHN.S,CHF,18.2724749687529
2026-04-28,RBIV.VI,EUR,11.7755684418951
2026-04-28,ROCKb.CO,DKK,
2026-04-28,RS1R.L,GBp,17.9549785612196
2026-04-28,RUBF.PA,EUR,11.5049273425756
2026-04-28,SB1NO.OL,NOK,11.7792914167248
2026-04-28,SDZ.S,CHF,37.963406883076
2026-04-28,SFSN.S,CHF,20.8316328522303
2026-04-28,SGRO.L,GBp,17.1494671556201
2026-04-28,SIGNC.S,CHF,
2026-04-28,SKFb.ST,SEK,27.8202877267214
2026-04-28,SRG.MI,EUR,17.6972450408093
2026-04-28,SUNB.L,GBp,21.7460331082067
2026-04-28,TE.PA,EUR,19.7463981470577
2026-04-28,TSCO.L,GBp,17.9235518095449
2026-04-28,VATN.S,CHF,18.7416168013082
2026-04-28,VLLP.PA,EUR,17.6213011891372
2026-04-28,ZAB.WA,PLN,21.5250497766776
2026-03-24,A2.MI,EUR,10.0406243318366
2026-03-24,AKE.PA,EUR,107.373791303316
2026-03-24,AMV0n.DE,EUR,176.388194097049
2026-03-24,ASML.AS,EUR,45.7523357831546
2026-03-24,AZN.L,GBp,28.2779290741891
2026-03-24,BAMI.MI,EUR,8.44045334395481
2026-03-24,BCU.MI,EUR,37.5645931533836
2026-03-24,BESI.AS,EUR,112.684159949075
2026-03-24,BIRG.I,EUR,13.543880430617
2026-03-24,BT.L,GBp,21.5342922659996
2026-03-24,CNA.L,GBp,
2026-03-24,COLOb.CO,DKK,24.039371034732
2026-03-24,DLN.L,GBp,7.14661210803746
2026-03-24,ELE.MC,EUR,16.5176187933796
2026-03-24,ESLX.PA,EUR,38.6432074162881
2026-03-24,EUFI.PA,EUR,27.7809404531481
2026-03-24,EXPN.L,GBp,23.2527934653944
2026-03-24,FER.MC,EUR,44.9909968219196
2026-03-24,FPE3_p.DE,EUR,14.7267839101324
2026-03-24,GSK.L,GBp,14.2207708132526
2026-03-24,HAGG.DE,EUR,64.1798105847593
2026-03-24,HEIG.DE,EUR,17.1615853687865
2026-03-24,IG.MI,EUR,13.5969221827039
2026-03-24,IHG.L,USD,27.0552731500377
2026-03-24,INVEb.ST,SEK,14.8972003890127
2026-03-24,ITPG.MI,EUR,15.5704880861437
2026-03-24,KGH.WA,PLN,20.5687573042462
2026-03-24,LEGn.DE,EUR,3.45006416679852
2026-03-24,LOTB.BR,EUR,49.481582527804
2026-03-24,MAP.MC,EUR,10.0755258384992
2026-03-24,MNG.L,GBp,22.1430306957156
2026-03-24,MONC.MI,EUR,23.1290050105474
2026-03-24,ORAN.PA,EUR,215.161371028271
2026-03-24,PKO.WA,PLN,10.0262123197903
2026-03-24,PRU.L,GBp,11.0360743002084
2026-03-24,PRY.MI,EUR,21.465649753582
2026-03-24,PUBP.PA,EUR,10.4368349112128
2026-03-24,RACE.MI,EUR,31.1924146480383
2026-03-24,REL.L,GBp,21.685392255727
2026-03-24,RXL.PA,EUR,16.4497777599406
2026-03-24,SFZN.S,CHF,18.6677759866882
2026-03-24,SOGN.PA,EUR,9.33512236916941
2026-03-24,SOON.S,CHF,19.6690365961199
2026-03-24,TEPRF.PA,EUR,5.48212327813115
2026-03-24,TLXGn.DE,EUR,10.7664818802401
2026-03-24,TPE.WA,PLN,4.21906077479197
2026-03-24,UCB.BR,EUR,30.830658185951
2026-03-24,UMI.BR,EUR,30.5641903840069
2026-03-24,VIE.PA,EUR,17.364652213486
2026-03-25,A2.MI,EUR,10.1646354500748
2026-03-25,AKE.PA,EUR,109.351209191038
2026-03-25,AMV0n.DE,EUR,178.189094547274
2026-03-25,ASML.AS,EUR,46.1330975656376
2026-03-25,AZN.L,GBp,28.6954321017056
2026-03-25,BAMI.MI,EUR,8.69392041134084
2026-03-25,BCU.MI,EUR,37.8018215011397
2026-03-25,BESI.AS,EUR,113.541073712946
2026-03-25,BIRG.I,EUR,13.7877573772776
2026-03-25,BT.L,GBp,21.4717531790703
2026-03-25,CNA.L,GBp,
2026-03-25,COLOb.CO,DKK,24.4572506345841
2026-03-25,DLN.L,GBp,7.26501191102018
2026-03-25,ELE.MC,EUR,16.6177255739455
2026-03-25,ESLX.PA,EUR,39.024126192376
2026-03-25,EUFI.PA,EUR,28.2181486963452
2026-03-25,EXPN.L,GBp,22.8481350040429
2026-03-25,FER.MC,EUR,45.6880170604001
2026-03-25,FPE3_p.DE,EUR,14.8809014161686
2026-03-25,GSK.L,GBp,14.7746399850383
2026-03-25,HAGG.DE,EUR,65.6972748127717
2026-03-25,HEIG.DE,EUR,17.4405573282567
2026-03-25,IG.MI,EUR,13.7768305678185
2026-03-25,IHG.L,USD,27.4675439789907
2026-03-25,INVEb.ST,SEK,15.2477996088097
2026-03-25,ITPG.MI,EUR,16.2516969399125
2026-03-25,KGH.WA,PLN,21.2465913517725
2026-03-25,LEGn.DE,EUR,3.5599388217921
2026-03-25,LOTB.BR,EUR,49.9392744525216
2026-03-25,MAP.MC,EUR,10.2541891123684
2026-03-25,MNG.L,GBp,22.7504657001701
2026-03-25,MONC.MI,EUR,23.0494023164384
2026-03-25,ORAN.PA,EUR,215.223917938454
2026-03-25,PKO.WA,PLN,10.1408912188729
2026-03-25,PRU.L,GBp,11.292779929619
2026-03-25,PRY.MI,EUR,22.2806290734817
2026-03-25,PUBP.PA,EUR,10.3389895839202
2026-03-25,RACE.MI,EUR,30.8685406685206
2026-03-25,REL.L,GBp,21.3552031555369
2026-03-25,RXL.PA,EUR,16.7357299808362
2026-03-25,SFZN.S,CHF,19.0577713067443
2026-03-25,SOGN.PA,EUR,9.57908180136118
2026-03-25,SOON.S,CHF,19.7379298941799
2026-03-25,TEPRF.PA,EUR,5.44879006384501
2026-03-25,TLXGn.DE,EUR,11.0163808793946
2026-03-25,TPE.WA,PLN,4.31874605412436
2026-03-25,UCB.BR,EUR,31.6406795206667
2026-03-25,UMI.BR,EUR,31.4576624536977
2026-03-25,VIE.PA,EUR,17.7320130276014
2026-03-26,A2.MI,EUR,10.1432542227924
2026-03-26,AKE.PA,EUR,110.142176346127
2026-03-26,AMV0n.DE,EUR,173.786893446723
2026-03-26,ASML.AS,EUR,44.3892086018656
2026-03-26,AZN.L,GBp,28.1501553604754
2026-03-26,BAMI.MI,EUR,8.62512220733606
2026-03-26,BCU.MI,EUR,37.7193072932245
2026-03-26,BESI.AS,EUR,113.479865586955
2026-03-26,BIRG.I,EUR,13.6309793401387
2026-03-26,BT.L,GBp,21.3362518240567
2026-03-26,CNA.L,GBp,
2026-03-26,COLOb.CO,DKK,24.5984261750746
2026-03-26,DLN.L,GBp,7.19870802134986
2026-03-26,ELE.MC,EUR,16.5986576157425
2026-03-26,ESLX.PA,EUR,38.9539569441493
2026-03-26,EUFI.PA,EUR,28.1452806558124
2026-03-26,EXPN.L,GBp,22.9250854156074
2026-03-26,FER.MC,EUR,45.6216341805448
2026-03-26,FPE3_p.DE,EUR,15.0178947548675
2026-03-26,GSK.L,GBp,14.7242882421487
2026-03-26,HAGG.DE,EUR,62.0375081452124
2026-03-26,HEIG.DE,EUR,17.2914516257812
2026-03-26,IG.MI,EUR,13.6107612892512
2026-03-26,IHG.L,USD,27.2098747108951
2026-03-26,INVEb.ST,SEK,15.0953651654197
2026-03-26,ITPG.MI,EUR,16.0570658388357
2026-03-26,KGH.WA,PLN,14.1144561974505
2026-03-26,LEGn.DE,EUR,3.44692489094156
2026-03-26,LOTB.BR,EUR,49.1764545779922
2026-03-26,MAP.MC,EUR,10.1242521859181
2026-03-26,MNG.L,GBp,22.3779055641047
2026-03-26,MONC.MI,EUR,22.2976164168692
2026-03-26,ORAN.PA,EUR,215.84938704028
2026-03-26,PKO.WA,PLN,10.1268489046995
2026-03-26,PRU.L,GBp,10.8981810785524
2026-03-26,PRY.MI,EUR,21.7056158866635
2026-03-26,PUBP.PA,EUR,10.3211995244124
2026-03-26,RACE.MI,EUR,31.2370869210753
2026-03-26,REL.L,GBp,21.3998233042113
2026-03-26,RXL.PA,EUR,16.6353958682412
2026-03-26,SFZN.S,CHF,19.0837709947481
2026-03-26,SOGN.PA,EUR,9.31454747729781
2026-03-26,SOON.S,CHF,19.9733153292181
2026-03-26,TEPRF.PA,EUR,5.70474153068501
2026-03-26,TLXGn.DE,EUR,10.8185441717306
2026-03-26,TPE.WA,PLN,4.26747933903913
2026-03-26,UCB.BR,EUR,31.3166709867804
2026-03-26,UMI.BR,EUR,30.4711203767474
2026-03-26,VIE.PA,EUR,17.6113870886381
2026-03-27,A2.MI,EUR,10.1518067137054
2026-03-27,AKE.PA,EUR,115.085721065433
2026-03-27,AMV0n.DE,EUR,167.883941970986
2026-03-27,ASML.AS,EUR,43.6505307438486
2026-03-27,AZN.L,GBp,28.951124643402
2026-03-27,BAMI.MI,EUR,8.45493717637687
2026-03-27,BCU.MI,EUR,37.0179365259456
2026-03-27,BESI.AS,EUR,107.022408294925
2026-03-27,BIRG.I,EUR,13.4045221753824
2026-03-27,BT.L,GBp,21.2841359182823
2026-03-27,CNA.L,GBp,
2026-03-27,COLOb.CO,DKK,24.2878399859954
2026-03-27,DLN.L,GBp,7.17502806075331
2026-03-27,ELE.MC,EUR,16.6367935321486
2026-03-27,ESLX.PA,EUR,39.0541987273303
2026-03-27,EUFI.PA,EUR,28.2727997267448
2026-03-27,EXPN.L,GBp,22.4230184803966
2026-03-27,FER.MC,EUR,45.3561026611237
2026-03-27,FPE3_p.DE,EUR,15.1377639262291
2026-03-27,GSK.L,GBp,14.7386744544029
2026-03-27,HAGG.DE,EUR,86.4869045163951
2026-03-27,HEIG.DE,EUR,15.8999354526095
2026-03-27,IG.MI,EUR,13.5346462032411
2026-03-27,IHG.L,USD,26.8285241941136
2026-03-27,INVEb.ST,SEK,15.0452795625915
2026-03-27,ITPG.MI,EUR,15.8721662928128
2026-03-27,KGH.WA,PLN,14.0927583401139
2026-03-27,LEGn.DE,EUR,3.39983575308716
2026-03-27,LOTB.BR,EUR,48.6679079949727
2026-03-27,MAP.MC,EUR,10.1080100701118
2026-03-27,MNG.L,GBp,22.0944358953592
2026-03-27,MONC.MI,EUR,21.7256604574781
2026-03-27,ORAN.PA,EUR,216.412309231924
2026-03-27,PKO.WA,PLN,10.0870623478749
2026-03-27,PRU.L,GBp,8.91698115288392
2026-03-27,PRY.MI,EUR,21.2935985638253
2026-03-27,PUBP.PA,EUR,10.1640539987606
2026-03-27,RACE.MI,EUR,31.080733965446
2026-03-27,REL.L,GBp,21.3552031555369
2026-03-27,RXL.PA,EUR,16.4297109374216
2026-03-27,SFZN.S,CHF,19.0317716187406
2026-03-27,SOGN.PA,EUR,9.15288761259242
2026-03-27,SOON.S,CHF,19.8929398148148
2026-03-27,TEPRF.PA,EUR,5.59640858425506
2026-03-27,TLXGn.DE,EUR,10.7248320470477
2026-03-27,TPE.WA,PLN,4.20197186976356
2026-03-27,UCB.BR,EUR,31.403904053596
2026-03-27,UMI.BR,EUR,29.8568583288349
2026-03-27,VIE.PA,EUR,17.4797951552237
2026-03-30,AMV0n.DE,,166.783391695848
2026-03-30,AMV0n.DE,,
2026-03-30,A2.MI,EUR,10.4126576865512
2026-03-30,AKE.PA,EUR,115.283462854205
2026-03-30,AMV0n.DE,EUR,166.783391695848
2026-03-30,ASML.AS,EUR,42.3407102121072
2026-03-30,AZN.L,GBp,29.601520552964
2026-03-30,BAMI.MI,EUR,8.45493717637687
2026-03-30,BCU.MI,EUR,37.8637071570761
2026-03-30,BESI.AS,EUR,106.624555475985
2026-03-30,BIRG.I,EUR,13.2564540291956
2026-03-30,BT.L,GBp,21.7323327079425
2026-03-30,CNA.L,GBp,
2026-03-30,COLOb.CO,DKK,24.6266612831727
2026-03-30,DLN.L,GBp,7.34552377704844
2026-03-30,ELE.MC,EUR,17.1373274349783
2026-03-30,ESLX.PA,EUR,39.6356010697803
2026-03-30,EUFI.PA,EUR,28.5642718888762
2026-03-30,EXPN.L,GBp,23.0336471193744
2026-03-30,FER.MC,EUR,45.4888684208343
2026-03-30,FPE3_p.DE,EUR,15.5829922770005
2026-03-30,GSK.L,GBp,14.8393779401821
2026-03-30,HAGG.DE,EUR,91.3848216127036
2026-03-30,HEIG.DE,EUR,16.0653269656111
2026-03-30,IG.MI,EUR,13.7768305678185
2026-03-30,IHG.L,USD,26.6842294039801
2026-03-30,INVEb.ST,SEK,6.79738612967381
2026-03-30,ITPG.MI,EUR,15.8721662928128
2026-03-30,KGH.WA,PLN,14.1741253051261
2026-03-30,LEGn.DE,EUR,3.51598895979467
2026-03-30,LOTB.BR,EUR,49.0238906030864
2026-03-30,MAP.MC,EUR,10.2271189193579
2026-03-30,MNG.L,GBp,21.9972462946465
2026-03-30,MONC.MI,EUR,22.0376364353278
2026-03-30,ORAN.PA,EUR,218.914185639229
2026-03-30,PKO.WA,PLN,10.0051488485302
2026-03-30,PRU.L,GBp,8.8221619472028
2026-03-30,PRY.MI,EUR,21.4973433938003
2026-03-30,PUBP.PA,EUR,10.3627096632638
2026-03-30,RACE.MI,EUR,32.3762298835171
2026-03-30,REL.L,GBp,22.0334294153868
2026-03-30,RXL.PA,EUR,16.3143267079374
2026-03-30,SFZN.S,CHF,19.1097706827518
2026-03-30,SOGN.PA,EUR,9.04119534243234
2026-03-30,SOON.S,CHF,20.231665196943
2026-03-30,TEPRF.PA,EUR,5.79283645415552
2026-03-30,TLXGn.DE,EUR,10.9330812130097
2026-03-30,TPE.WA,PLN,4.71843655506662
2026-03-30,UCB.BR,EUR,31.5783701872271
2026-03-30,UMI.BR,EUR,10.0735008702403
2026-03-30,VIE.PA,EUR,17.7978089943086
2026-03-31,A2.MI,EUR,10.3827239683558
2026-03-31,AKE.PA,EUR,115.283462854205
2026-03-31,AMV0n.DE,EUR,
2026-03-31,ASML.AS,EUR,42.6148586954949
2026-03-31,AZN.L,GBp,29.6602660421502
2026-03-31,BAMI.MI,EUR,8.58891262628091
2026-03-31,BCU.MI,EUR,38.4619351644611
2026-03-31,BESI.AS,EUR,109.531941460548
2026-03-31,BIRG.I,EUR,13.4437166846671
2026-03-31,BT.L,GBp,21.9407963310402
2026-03-31,CNA.L,GBp,
2026-03-31,COLOb.CO,DKK,24.6436023480316
2026-03-31,DLN.L,GBp,7.44497961155393
2026-03-31,ELE.MC,EUR,17.1992982991381
2026-03-31,ESLX.PA,EUR,39.7759395662338
2026-03-31,EUFI.PA,EUR,28.5369463736764
2026-03-31,EXPN.L,GBp,23.2143727177618
2026-03-31,FER.MC,EUR,45.9867400197489
2026-03-31,FPE3_p.DE,EUR,15.4973714403137
2026-03-31,GSK.L,GBp,14.8465710463092
2026-03-31,HAGG.DE,EUR,97.4427717055063
2026-03-31,HEIG.DE,EUR,15.9446358615289
2026-03-31,IG.MI,EUR,13.8806238669232
2026-03-31,IHG.L,USD,26.8800580477327
2026-03-31,INVEb.ST,SEK,6.89468624604475
2026-03-31,ITPG.MI,EUR,15.7651191872205
2026-03-31,KGH.WA,PLN,14.5321399511798
2026-03-31,LEGn.DE,EUR,3.52226751150859
2026-03-31,LOTB.BR,EUR,49.5324371861059
2026-03-31,MAP.MC,EUR,10.3245716141956
2026-03-31,MNG.L,GBp,22.0296428282174
2026-03-31,MONC.MI,EUR,22.2716184187151
2026-03-31,ORAN.PA,EUR,221.103327495622
2026-03-31,PKO.WA,PLN,10.1642950758285
2026-03-31,PRU.L,GBp,8.91127872794856
2026-03-31,PRY.MI,EUR,22.3621270054717
2026-03-31,PUBP.PA,EUR,10.5020651294079
2026-03-31,RACE.MI,EUR,32.275717269184
2026-03-31,REL.L,GBp,22.0958976235309
