Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2020-03-19,UBSG.S,1.2307,0.1767,,
2020-03-19,VIE.PA,1.28934,0.0956,-3.474,1.24454
2020-03-20,ENEI.MI,0.45654,0.05944,,
2020-03-20,SUBC.OL,0.40342,0.10376,,
2020-03-20,AIR.PA,5.90863,2.1004,-10.46,5.29061
2020-03-20,BKWB.S,5.1325,0.90104,-9.57,4.64134
2020-03-20,BYG.L,,,0.016,0.4277725
2020-03-20,ELI.BR,3.79638,0.15319,0.371,3.81046
2020-03-20,ENEI.MI,0.45654,0.05944,1.414,0.463
2020-03-20,HEIG.DE,6.39395,0.83185,-0.343,6.37202
2020-03-20,HIAB.HE,2.94178,0.44171,-8.316,2.69714
2020-03-20,HNRGn.DE,10.49431,1.01696,-0.777,10.41279
2020-03-20,LEGn.DE,,,-6.683,5.2926
2020-03-20,LIGHT.AS,3.3336,0.38359,1.989,3.39991
2020-03-20,MBGn.DE,4.59757,0.66922,-3.59,4.43251
2020-03-20,MONC.MI,1.33361,0.17773,-12.88,1.16184
2020-03-20,PRU.L,1.9454,0.21178,-3.696,1.87349
2020-03-20,RACE.MI,3.98471,0.21882,0.15,3.99069
2020-03-20,SAF.PA,5.93955,1.15953,-7.519,5.49297
2020-03-20,SASY.PA,6.29915,0.18618,0.388,6.32361
2020-03-20,SHLG.DE,1.71359,0.12275,0.244,1.71777
2020-03-20,SUBC.OL,0.40342,0.10376,-10.229,0.36215
2020-03-20,TKAG.DE,,,24.849,-0.36583
2020-03-20,TUI1n.DE,2.3159,0.44414,-1.016,2.29239
2020-03-20,UBSG.S,,,-22.021,0.95969
2020-03-20,URW.PA,11.74593,0.83984,-2.218,11.48543
2020-03-21,BYG.L,,,0.245,0.428755
2020-03-21,SUBC.OL,,,-20.845,0.31932
2020-03-22,SASY.PA,6.28956,0.18345,0.216,6.30317
2020-03-23,BIRG.I,0.43227,0.39988,,
2020-03-23,BMPS.MI,-0.37507,3.80671,,
2020-03-23,EXPN.L,1.04118,0.02016,,
2020-03-23,SDR.L,0.3016413,0.040705,,
2020-03-23,AIR.PA,5.85183,2.08575,-9.747,5.28146
2020-03-23,BIRG.I,0.43227,0.39988,-0.022,0.43217
2020-03-23,BKWB.S,4.715,0.52576,-1.094,4.66341
2020-03-23,BMPS.MI,-0.37507,3.80671,-37.726,-1.16125
2020-03-23,CPG.L,0.84693,0.22837,-16.66,0.70583
2020-03-23,EDP.LS,0.22441,0.02213,-1.905,0.22014
2020-03-23,EXPN.L,1.04118,0.02016,0.019,1.04137
2020-03-23,FORTUM.HE,1.50347,0.23587,0.729,1.51443
2020-03-23,HEIG.DE,6.28945,0.93105,-2.689,6.12034
2020-03-23,HIAB.HE,2.64586,0.52975,-2.006,2.59277
2020-03-23,MBGn.DE,4.587,0.68238,-4.51,4.38014
2020-03-23,MONC.MI,1.3197,0.17825,-11.97,1.16172
2020-03-23,PKO.WA,3.57143,0.13658,-0.699,3.54645
2020-03-23,RR.L,0.0810333,0.024834,-11.462,0.0717451
2020-03-23,SAF.PA,5.75855,1.19877,-7.49,5.32721
2020-03-23,SDR.L,0.3016413,0.040705,-3.378,0.2914526
2020-03-23,TEPRF.PA1,9.21827,0.42232,-1.486,9.08128
2020-03-23,TKAG.DE,-0.5118,0.39221,17.277,-0.42338
2020-03-23,URW.PA,11.60619,0.97682,-3.427,11.20846
2020-03-23,VIE.PA,1.27789,0.094,-4.127,1.22515
2020-03-24,PRU.L,1.89016,0.25737,,
2020-03-24,RR.L,0.0801168,0.0244305,,
2020-03-24,ADSGn.DE,8.74689,1.58248,-9.356,7.92852
2020-03-24,AIR.PA,5.35562,2.16819,-4.929,5.09164
2020-03-24,ASRNL.AS,4.81313,0.70467,6.247,5.11382
2020-03-24,BIRG.I,,,-31.366,0.29668
2020-03-24,HNRGn.DE,10.46777,1.0061,-0.807,10.38326
2020-03-24,ITPG.MI,1.59217,0.1939,-0.121,1.59024
2020-03-24,KBX.DE,3.76643,0.21486,0.083,3.76955
2020-03-24,LEGn.DE,5.6695,1.02224,-6.72,5.28852
2020-03-24,LGEN.L,0.3374138,0.0593181,-3.818,0.3245304
2020-03-24,MBGn.DE,4.50859,0.70234,-4.43,4.30886
2020-03-24,NSISb.CO,1.47888,0.05305,-0.09,1.47756
2020-03-24,PKO.WA,3.48143,0.31179,-3.712,3.35219
2020-03-24,PRU.L,1.89016,0.25737,-3.994,1.81468
2020-03-24,RR.L,0.0801168,0.0244305,-11.154,0.0711803
2020-03-24,SAF.PA,5.69605,1.17732,-8.481,5.21299
2020-03-24,SAMPO.HE,0.53768,0.03597,-1.519,0.52951
2020-03-24,SASY.PA,6.29196,0.1841,0.277,6.30938
2020-03-24,SDR.L,,,-5.614,0.2847075
2020-03-24,SHLG.DE,1.71268,0.12248,0.161,1.71544
2020-03-24,SUBC.OL,0.39654,0.10666,-17.909,0.32553
2020-03-24,TEPRF.PA1,9.12827,0.48912,-1.758,8.96779
2020-03-24,UMI.BR,1.54272,0.1175,-0.143,1.54052
2020-03-24,URW.PA,11.49181,1.04077,-3.252,11.1181
2020-03-25,AIR.PA,5.21355,2.11795,-2.378,5.08956
2020-03-25,ASRNL.AS,4.75713,0.61969,4.338,4.96347
2020-03-25,BYG.L,0.4267187,0.0074095,0.185,0.4275059
2020-03-25,EXPN.L,,,0.021,1.04139
2020-03-25,GL9.I,0.96378,0.03239,-1.708,0.94732
2020-03-25,HEIG.DE,6.21095,1.0107,-2.484,6.05667
2020-03-25,HNRGn.DE,10.44931,1.00534,-0.765,10.36938
2020-03-25,KBX.DE,3.68643,0.3713,0.636,3.70986
2020-03-25,LEGn.DE,5.6445,1.04047,-7.202,5.23798
2020-03-25,LGEN.L,0.3356325,0.0605948,-4.3,0.321202
2020-03-25,LIGHT.AS,2.9976,0.93989,3.243,3.09482
2020-03-25,MBGn.DE,4.25778,0.99883,-8.635,3.89014
2020-03-25,NSISb.CO,1.48355,0.05256,-0.107,1.48197
2020-03-25,PRU.L,,,-4.009,1.81439
2020-03-25,RR.L,,,-11.151,0.0711834
2020-03-25,SAMPO.HE,0.52806,0.04916,-3.34,0.51042
2020-03-25,SUBC.OL,0.38279,0.12988,-24.699,0.28825
2020-03-25,TEPRF.PA1,9.04327,0.62074,-2.915,8.77963
2020-03-25,TKAG.DE,-0.54436,0.32749,12.198,-0.47796
2020-03-25,UMI.BR,1.53217,0.11772,0.052,1.53297
2020-03-25,URW.PA,11.43306,1.08078,-3.582,11.02359
2020-03-25,BYG.L,0.4267187,0.0074095,,
2020-03-25,LEGn.DE,5.6445,1.04047,,
2020-03-26,AIR.PA,5.18309,2.12675,-2.247,5.06665
2020-03-26,ASRNL.AS,4.75447,0.62293,1.578,4.8295
2020-03-26,BIRG.I,0.43227,0.39988,-31.073,0.29795
2020-03-26,BMPS.MI,,,-38.352,-1.17416
2020-03-26,BYG.L,,,0.169,0.4274406
2020-03-26,ENEI.MI,,,1.403,0.46294
2020-03-26,FORTUM.HE,1.49406,0.2429,0.119,1.49584
2020-03-26,HNRGn.DE,10.42239,0.9833,-1.081,10.3097
2020-03-26,LIGHT.AS,2.903,0.88369,2.39,2.97239
2020-03-26,MBGn.DE,4.13039,1.11446,-8.467,3.78067
2020-03-26,MONC.MI,1.25847,0.16159,-8.385,1.15295
2020-03-26,PKO.WA,3.44007,0.36453,-5.65,3.24573
2020-03-26,RACE.MI,3.91186,0.34289,-0.972,3.87383
2020-03-26,SAMPO.HE,0.52663,0.04917,-3.672,0.50729
2020-03-26,SHLG.DE,1.70177,0.13576,0.099,1.70345
2020-03-26,SSE.L,0.8593567,0.0535311,0.28,0.8617639
2020-03-26,SUBC.OL,0.37363,0.12833,-22.829,0.28833
2020-03-26,TEPRF.PA1,8.70393,1.40202,-13.571,7.52274
2020-03-26,TKAG.DE,-0.728,0.65154,-51.843,-1.10542
2020-03-26,UBSG.S,1.21308,0.18034,-20.316,0.96663
2020-03-26,UMI.BR,1.51205,0.12769,0.282,1.51632
2020-03-26,URW.PA,11.43619,1.08257,-10.793,10.20188
2020-03-27,ADSGn.DE,8.40967,1.9036,-8.727,7.6758
2020-03-27,AIR.PA,5.07018,2.08019,-0.274,5.05627
2020-03-27,CPG.L,0.86482,0.24166,-15.446,0.73123
2020-03-27,EDP.LS,0.22332,0.0211,-1.769,0.21937
2020-03-27,ELI.BR,3.83316,0.14183,-0.225,3.82453
2020-03-27,ENEI.MI,0.45575,0.0593,1.5,0.46259
2020-03-27,FORTUM.HE,1.57325,0.21924,-1.985,1.54203
2020-03-27,GL9.I,0.97708,0.02379,-0.885,0.96844
2020-03-27,HEIG.DE,5.9926,1.20804,-3.9,5.75887
2020-03-27,KBX.DE,3.66071,0.37431,0.385,3.67481
2020-03-27,LIGHT.AS,2.34543,0.82696,3.262,2.42193
2020-03-27,MBGn.DE,3.90386,1.36973,-44.938,2.14953
2020-03-27,MONC.MI,1.20774,0.18191,-6.797,1.12565
2020-03-27,NSISb.CO,1.48134,0.05596,-0.137,1.47932
2020-03-27,SAF.PA,5.60505,1.12349,-6.132,5.26134
2020-03-27,SASY.PA,6.30146,0.18667,0.453,6.33
2020-03-27,SHLG.DE,1.68223,0.14776,0.221,1.68594
2020-03-27,SSE.L,0.8471223,0.0385967,1.179,0.8571057
2020-03-27,TEPRF.PA1,8.61327,1.40645,-11.909,7.58748
2020-03-27,UBSG.S,1.19655,0.17863,-18.103,0.97994
2020-03-27,URW.PA,11.47181,1.1247,-8.673,10.47688
2020-03-27,VIE.PA,1.22058,0.16569,-7.183,1.13291
2020-03-27,VIE.PA,1.22058,0.16569,,
2020-03-28,LEGn.DE,,,-7.225,5.23669
2020-03-28,PKO.WA,3.43546,0.3779,-5.559,3.24447
2020-03-28,VIE.PA,,,-13.865,1.05135
2020-03-29,BMPS.MI,,,-39.0,-1.18771
2020-03-29,BYG.L,,,0.243,0.4277575
2020-03-30,ADSGn.DE,8.35383,1.96015,-8.793,7.61927
2020-03-30,AIR.PA,4.97109,2.07214,-1.901,4.87659
2020-03-30,ASRNL.AS,4.7034,0.59233,-0.216,4.69326
2020-03-30,CPG.L,0.81218,0.26887,-11.046,0.72247
2020-03-30,EXPN.L,1.03865,0.02302,-0.376,1.03474
2020-03-30,HIAB.HE,2.05443,0.76109,4.752,2.15205
2020-03-30,HNRGn.DE,10.40227,0.98509,-1.288,10.26827
2020-03-30,KBX.DE,3.505,0.41109,0.598,3.52596
2020-03-30,LGEN.L,0.3277381,0.0664174,-3.514,0.316223
2020-03-30,LIGHT.AS,2.306,0.78055,-9.128,2.09552
2020-03-30,MBGn.DE,3.73386,1.43526,-46.043,2.01468
2020-03-30,MONC.MI,1.18247,0.19271,-6.57,1.10478
2020-03-30,RACE.MI,3.88357,0.37199,-0.954,3.84651
2020-03-30,RR.L,0.0767417,0.0298386,-16.684,0.0639381
2020-03-30,SAF.PA,5.56705,1.16252,-6.656,5.19652
2020-03-30,SAMPO.HE,0.52415,0.0508,-3.615,0.5052
2020-03-30,SHLG.DE,1.68905,0.14587,-4.936,1.60568
2020-03-30,SUBC.OL,0.35113,0.13853,-22.372,0.27257
2020-03-30,TEPRF.PA1,8.4966,1.38807,-10.339,7.61812
2020-03-30,MONC.MI,1.18247,0.19271,,
2020-03-30,SAMPO.HE,0.52415,0.0508,,
2020-03-31,AIR.PA,4.80927,2.06041,-1.538,4.73531
2020-03-31,ASRNL.AS,4.68007,0.56271,-0.625,4.65084
2020-03-31,BIRG.I,0.436,0.41366,-38.022,0.27023
2020-03-31,BMPS.MI,-1.28502,4.02675,-50.747,-2.34229
2020-03-31,CPG.L,0.76364,0.25015,-4.645,0.72817
2020-03-31,ENEI.MI,0.45533,0.05916,1.539,0.46234
2020-03-31,HEIG.DE,5.7291,1.55784,-2.925,5.56153
2020-03-31,HNRGn.DE,10.3565,0.96035,-1.839,10.16607
2020-03-31,KBX.DE,3.39857,0.51803,-4.622,3.24148
2020-03-31,LEGn.DE,5.61307,1.0655,-8.068,5.16022
2020-03-31,LIGHT.AS,2.28829,0.83294,-11.347,2.02864
2020-03-31,MONC.MI,,,-12.035,1.04017
2020-03-31,PKO.WA,3.31162,0.50143,-7.998,3.04676
2020-03-31,RR.L,0.0755244,0.029995,-18.006,0.0619258
2020-03-31,SAF.PA,5.42555,1.20687,-7.657,5.01013
2020-03-31,SAMPO.HE,,,-9.348,0.47516
2020-03-31,SASY.PA,6.29685,0.18812,0.452,6.3253
2020-03-31,SHLG.DE,1.67514,0.14516,-4.096,1.60652
2020-03-31,SSE.L,0.8464439,0.0386247,1.101,0.8557592
2020-03-31,UBSG.S,1.15982,0.1995,-13.608,1.00199
2020-03-31,UMI.BR,1.49837,0.13245,-0.322,1.49354
2020-03-31,URW.PA,11.23306,1.3909,-9.6,10.15469
2020-03-31,HEIG.DE,5.7291,1.55784,,
2020-04-01,BIRG.I,0.41743,0.41754,-38.777,0.25556
2020-04-01,BMPS.MI,-2.43105,4.39994,-52.854,-3.71586
2020-04-01,EDP.LS,0.22235,0.0205,-1.109,0.21988
2020-04-01,FORTUM.HE,1.50492,0.26,-1.116,1.48812
2020-04-01,HEIG.DE,,,-31.789,3.90786
2020-04-01,HNRGn.DE,10.34419,0.95638,-2.969,10.03708
2020-04-01,LIGHT.AS,2.04257,0.7515,-5.359,1.93311
2020-04-01,MONC.MI,1.17405,0.18596,-8.412,1.07529
2020-04-01,NSISb.CO,1.47367,0.0534,-0.511,1.46615
2020-04-01,PKO.WA,3.18854,0.62196,-6.727,2.97406
2020-04-01,RR.L,0.0746241,0.0298636,-18.573,0.060764
2020-04-01,SAF.PA,5.33805,1.18629,-7.412,4.94241
2020-04-01,SDR.L,0.2989861,0.0411213,-8.043,0.2749374
2020-04-01,SSE.L,0.8456746,0.0388265,1.003,0.8541528
2020-04-01,TEPRF.PA1,8.4526,1.36907,-8.353,7.7466
2020-04-01,UBSG.S,1.13846,0.20417,-11.79,1.00423
2020-04-01,UMI.BR,1.45311,0.119,0.79,1.46459
2020-04-01,BMPS.MI,-2.43105,4.39994,,
2020-04-02,ADSGn.DE,8.30467,2.01371,-8.871,7.56796
2020-04-02,AIR.PA,4.72632,2.04545,-1.059,4.67626
2020-04-02,ASRNL.AS,4.65807,0.56091,-0.464,4.63644
2020-04-02,BIRG.I,0.39386,0.41757,-35.781,0.25293
2020-04-02,BYG.L,0.4258187,0.0054198,0.308,0.4271287
2020-04-02,CPG.L,0.71399,0.25251,-1.014,0.70675
2020-04-02,EMSN.S,21.78371,1.31777,-0.529,21.66856
2020-04-02,HEIG.DE,5.5288,1.51137,-25.744,4.10548
2020-04-02,HNRGn.DE,10.27612,0.99306,-3.588,9.90737
2020-04-02,LEGn.DE,5.59521,1.0685,-8.071,5.14364
2020-04-02,LGEN.L,0.3267756,0.0667897,-3.731,0.3145838
2020-04-02,MBGn.DE,2.98919,1.97237,-54.632,1.35614
2020-04-02,MONC.MI,1.15879,0.17422,-5.881,1.09065
2020-04-02,NSISb.CO,1.46727,0.06296,-1.084,1.45136
2020-04-02,PRU.L,1.8497,0.31181,-5.725,1.7438
2020-04-02,RACE.MI,3.86615,0.3954,-0.859,3.83293
2020-04-02,RR.L,0.0617121,0.0385999,-39.167,0.0375413
2020-04-02,SAF.PA,5.1879,1.22244,-9.68,4.68572
2020-04-02,SAMPO.HE,0.5027,0.08343,-7.943,0.46277
2020-04-02,SASY.PA,6.29015,0.19114,0.449,6.3184
2020-04-02,SSE.L,0.8460825,0.0403851,1.056,0.8550144
2020-04-02,SUBC.OL,0.34821,0.13715,-19.516,0.28025
2020-04-02,TKAG.DE,-0.76255,0.65391,-42.477,-1.08646
2020-04-02,UBSG.S,1.09684,0.23412,-13.335,0.95057
2020-04-02,UMI.BR,1.41374,0.1811,1.168,1.43025
2020-04-02,URW.PA,10.61119,1.84163,-11.775,9.36172
2020-04-02,VIE.PA,1.19325,0.18806,-13.925,1.02709
2020-04-03,ADSGn.DE,8.08439,2.07858,-7.931,7.44321
2020-04-03,AIR.PA,4.66541,2.0071,-0.378,4.64778
2020-04-03,ASRNL.AS,4.6494,0.56963,0.947,4.69341
2020-04-03,BKWB.S,4.6125,0.58985,-1.792,4.52986
2020-04-03,EMSN.S,21.34514,1.52437,-0.549,21.22794
2020-04-03,ENEI.MI,0.44492,0.0768,1.009,0.44941
2020-04-03,EXPN.L,1.03747,0.02187,-0.377,1.03356
2020-04-03,FORTUM.HE,1.50492,0.26,-1.123,1.48802
2020-04-03,GL9.I,0.96725,0.02052,-0.449,0.9629
2020-04-03,HIAB.HE,1.619,0.74611,2.209,1.65476
2020-04-03,KBX.DE,3.36043,0.5428,-4.756,3.20061
2020-04-03,LGEN.L,0.3206975,0.0703473,-6.845,0.2987447
2020-04-03,MBGn.DE,2.77468,1.95837,-55.895,1.22378
2020-04-03,MONC.MI,1.15335,0.17221,-4.501,1.10144
2020-04-03,NSISb.CO,1.45728,0.06094,-0.54,1.44941
2020-04-03,PRU.L,1.8457,0.3125,-5.683,1.7408
2020-04-03,RR.L,0.0612351,0.0398289,-39.965,0.0367624
2020-04-03,SAF.PA,5.05705,1.25178,-10.861,4.50779
2020-04-03,SAMPO.HE,0.49547,0.08873,-8.228,0.4547
2020-04-03,SASY.PA,6.28246,0.19099,0.294,6.30095
2020-04-03,SDR.L,0.2977547,0.0414467,-7.494,0.2754422
2020-04-03,SSE.L,0.8732254,0.1218435,-0.583,0.868135
2020-04-03,SUBC.OL,0.34404,0.13581,-17.503,0.28382
2020-04-03,UBSG.S,1.09482,0.23459,-12.846,0.95418
2020-04-03,UMI.BR,1.39111,0.19379,-10.738,1.24173
2020-04-03,VIE.PA,1.18286,0.19627,-14.113,1.01593
2020-04-03,EXPN.L,1.03747,0.02187,,
2020-04-03,LGEN.L,0.3206975,0.0703473,,
2020-04-03,NSISb.CO,1.45728,0.06094,,
2020-04-04,EXPN.L,,,-0.379,1.03353
2020-04-04,LGEN.L,,,-24.999,0.240526
2020-04-04,NSISb.CO,,,-0.212,1.45419
2020-04-05,ASRNL.AS,4.56007,0.47745,2.942,4.69423
2020-04-05,SASY.PA,6.28896,0.19194,0.194,6.30116
2020-04-06,AIR.PA,4.63039,1.96984,-0.148,4.62353
2020-04-06,BIRG.I,0.38957,0.41851,-36.784,0.24627
2020-04-06,CPG.L,0.66735,0.25182,-1.435,0.65778
2020-04-06,EDP.LS,0.2222,0.02109,-1.274,0.21937
2020-04-06,EMSN.S,20.84575,1.58145,-0.007,20.84435
2020-04-06,ENEI.MI,0.45575,0.05923,1.565,0.46288
2020-04-06,HEIG.DE,5.25743,1.60628,-26.184,3.88084
2020-04-06,HIAB.HE,1.39757,0.54888,-11.205,1.24098
2020-04-06,LIGHT.AS,2.04829,0.74542,-5.609,1.93339
2020-04-06,MBGn.DE,2.75752,1.91701,-45.978,1.48966
2020-04-06,PKO.WA,3.04431,0.69696,-7.932,2.80283
2020-04-06,RR.L,0.0559977,0.0412886,-39.45,0.0339068
2020-04-06,SAF.PA,4.98895,1.27912,-10.663,4.45699
2020-04-06,SDR.L,0.2949529,0.0433652,-8.618,0.2695334
2020-04-06,SHLG.DE,1.66232,0.15167,-4.259,1.59152
2020-04-06,SSE.L,0.8733023,0.1218184,-0.697,0.8672169
2020-04-06,SUBC.OL,0.34279,0.13487,-13.167,0.29766
2020-04-06,TKAG.DE,-0.79436,0.62792,-17.953,-0.93697
2020-04-06,LIGHT.AS,2.04829,0.74542,,
2020-04-06,TKAG.DE,-0.79436,0.62792,,
2020-04-07,AAK.ST,6.2625,0.35961,-0.758,6.21501
2020-04-07,ADSGn.DE,8.08439,2.07858,-7.894,7.44624
2020-04-07,AIR.PA,4.70736,1.96338,-1.77,4.62404
2020-04-07,BMPS.MI,,,-54.471,-3.75524
2020-04-07,EDP.LS,0.22163,0.02192,-1.858,0.21751
2020-04-07,EMSN.S,20.38325,1.34931,-4.23,19.52103
2020-04-07,ENEI.MI,0.50929,0.0237,-2.917,0.49443
2020-04-07,FORTUM.HE,1.45717,0.23042,-3.467,1.40664
2020-04-07,GL9.I,0.9296,0.04393,-1.435,0.91625
2020-04-07,KBX.DE,3.31543,0.62257,-5.092,3.14661
2020-04-07,LEGn.DE,5.63164,1.06753,-7.609,5.20313
2020-04-07,LGEN.L,0.3206725,0.0703483,-19.639,0.2576946
2020-04-07,MBGn.DE,2.75752,1.91701,-45.993,1.48927
2020-04-07,NSISb.CO,1.4595,0.06066,0.063,1.46042
2020-04-07,PKO.WA,2.92215,0.6877,-7.952,2.6898
2020-04-07,RR.L,0.0494551,0.0483503,-31.425,0.033914
2020-04-07,SAF.PA,4.87371,1.22494,-10.003,4.38621
2020-04-07,SDR.L,0.2911619,0.0437965,-7.983,0.2679179
2020-04-07,SSE.L,0.8391325,0.0438841,0.692,0.8449418
2020-04-07,TKAG.DE,,,-17.94,-0.93687
2020-04-07,UMI.BR,1.38479,0.19307,-9.028,1.25977
2020-04-07,URW.PA,10.39994,1.88646,-11.498,9.20416
2020-04-08,TKAG.DE,-1.07255,0.83443,,
2020-04-08,ADSGn.DE,7.91592,2.07181,-8.066,7.27739
2020-04-08,AIR.PA,4.65611,1.96512,-1.526,4.58504
2020-04-08,BYG.L,0.4256187,0.0056091,0.041,0.4257946
2020-04-08,EMSN.S,20.072,0.96868,-1.853,19.70001
2020-04-08,EXPN.L,1.03747,0.0216,0.142,1.03894
2020-04-08,HEIG.DE,4.95124,1.69623,-28.821,3.52422
2020-04-08,ITPG.MI,1.5355,0.19209,-1.43,1.51354
2020-04-08,LGEN.L,0.3184225,0.0658157,-10.888,0.2837532
2020-04-08,NSISb.CO,1.46149,0.06514,-0.648,1.45202
2020-04-08,RR.L,0.0416938,0.0506073,-39.426,0.0252556
2020-04-08,SAF.PA,4.75371,1.14532,-7.507,4.39686
2020-04-08,SDR.L,0.2864979,0.0462615,-11.282,0.2541757
2020-04-08,SSE.L,0.8379425,0.0441142,-2.769,0.8147432
2020-04-08,SUBC.OL,0.33509,0.1325,-11.15,0.29772
2020-04-08,TKAG.DE,-1.07255,0.83443,-24.186,-1.33195
2020-04-08,UBSG.S,1.08737,0.23167,-9.745,0.9814
2020-04-08,VIE.PA,1.16075,0.19954,-13.701,1.00172
2020-04-09,TUI1n.DE,2.0395,0.76835,,
2020-04-09,ADSGn.DE,7.87522,2.02307,-6.67,7.34993
2020-04-09,AIR.PA,4.19074,2.0627,-6.403,3.92241
2020-04-09,ASRNL.AS,4.56293,0.48238,3.198,4.70884
2020-04-09,EMSN.S,19.676,1.04801,-1.051,19.46917
2020-04-09,EXPN.L,1.03629,0.02087,0.191,1.03827
2020-04-09,FORTUM.HE,1.40431,0.19243,-3.558,1.35434
2020-04-09,GBLB.BR,3.73983,0.80045,-8.885,3.40756
2020-04-09,HEIG.DE,4.85505,1.70426,-24.97,3.64274
2020-04-09,HNRGn.DE,10.19377,1.07641,-5.014,9.68271
2020-04-09,ITPG.MI,1.46883,0.18217,-4.174,1.40753
2020-04-09,KBX.DE,3.29471,0.62573,-5.131,3.12568
2020-04-09,LEGn.DE,5.62886,1.06831,-7.489,5.2073
2020-04-09,LGEN.L,0.3200806,0.0677019,-6.514,0.2992308
2020-04-09,LIGHT.AS,,,-5.582,1.93394
2020-04-09,MONC.MI,1.13485,0.15399,-2.923,1.10168
2020-04-09,NSISb.CO,1.45845,0.06713,-0.756,1.44743
2020-04-09,PRU.L,1.81643,0.29054,-3.891,1.74575
2020-04-09,RR.L,0.0399856,0.0520223,-46.804,0.0212709
2020-04-09,SAF.PA,4.70086,1.18264,-7.33,4.35627
2020-04-09,SAMPO.HE,0.49031,0.08798,-7.844,0.45186
2020-04-09,SASY.PA,6.27656,0.19265,0.243,6.29183
2020-04-09,SDR.L,0.2806818,0.0406787,-5.33,0.2657227
2020-04-09,TKAG.DE,,,-18.459,-1.27053
2020-04-09,TUI1n.DE,2.0395,0.76835,-5.466,1.92804
2020-04-09,UBSG.S,1.07845,0.21989,-8.232,0.98968
2020-04-09,UMI.BR,1.33111,0.20689,-7.862,1.22645
2020-04-09,URW.PA,10.15494,1.91641,-9.905,9.14912
2020-04-09,VIE.PA,1.11537,0.21351,-13.858,0.96082
2020-04-10,BIRG.I,0.36569,0.42502,-32.063,0.24844
2020-04-10,GBLB.BR,3.81267,0.80184,-5.922,3.58689
2020-04-10,SASY.PA,6.283,0.19001,0.236,6.29784
2020-04-10,URW.PA,10.14806,1.9174,-9.93,9.1404
2020-04-10,BIRG.I,0.36569,0.42502,,
2020-04-12,SUBC.OL,0.30991,0.12881,-9.414,0.28074
2020-04-12,TUI1n.DE,,,-8.55,1.86519
2020-04-13,ADSGn.DE,7.84603,2.03243,-6.652,7.32411
2020-04-13,CPG.L,0.66372,0.26376,-0.686,0.65916
2020-04-13,TEPRF.PA1,8.4432,1.36807,-7.02,7.85046
2020-04-14,AIR.PA,4.12078,2.07927,-6.112,3.86893
2020-04-14,BMPS.MI,-3.54229,3.97757,-33.597,-4.7325
2020-04-14,FORTUM.HE,1.40508,0.19319,-2.805,1.36567
2020-04-14,HEIG.DE,4.65552,1.75163,-23.006,3.58446
2020-04-14,HNRGn.DE,10.17569,1.07489,-5.235,9.64299
2020-04-14,RR.L,0.032556,0.04956,-42.475,0.0187278
2020-04-14,SAF.PA,4.64205,1.23019,-8.515,4.24679
2020-04-14,SAMPO.HE,0.47908,0.09084,-6.858,0.44622
2020-04-14,SDR.L,0.279964,0.0407442,-4.989,0.265997
