Date,RIC,Earnings Per Share - Mean
2021-08-31,BFT.WA,4.52
2021-09-02,HOCM.L,0.20067
2021-09-03,HOCM.L,0.20511
2021-09-07,PIRC.MI,0.36906
2021-09-13,PIRC.MI,0.36969
2021-09-17,PIRC.MI,0.37094
2021-09-20,HOCM.L,0.19956
2021-09-22,HOCM.L,0.19511
2021-09-28,HOCM.L,0.19289
2021-09-29,PIRC.MI,0.37031
2021-10-01,HOCM.L,0.19178
2021-10-07,HOCM.L,0.18956
2021-10-21,PIRC.MI,0.37325
2021-10-26,HOCM.L,0.18511
2021-10-28,HOCM.L,0.18289
2021-10-29,HOCM.L,0.17556
2021-11-09,PIRC.MI,0.37388
2021-11-11,PIRC.MI,0.37563
2021-11-11,VATN.S,7.665
2021-11-12,PIRC.MI,0.38894
2021-11-15,PIRC.MI,0.39181
2021-11-15,HOCM.L,0.16889
2021-11-19,PIRC.MI,0.39244
2021-11-22,HOCM.L,0.16556
2021-11-23,HOCM.L,0.16511
2021-11-24,HOCM.L,0.16622
2021-11-25,HOCM.L,0.17067
2021-11-30,PIRC.MI,0.3886
2021-11-30,VATN.S,7.649
2021-12-01,PIRC.MI,0.39494
2021-12-07,PIRC.MI,0.39869
2021-12-13,PIRC.MI,0.40119
2021-12-14,HOCM.L,0.17233
2021-12-16,PIRC.MI,0.3995
2022-01-07,HOCM.L,0.169
2022-01-12,VATN.S,7.67825
2022-01-18,PIRC.MI,0.40013
2022-01-20,HOCM.L,0.16789
2022-01-21,PIRC.MI,0.40075
2022-01-21,HOCM.L,0.16456
2022-01-24,HOCM.L,0.16011
2022-01-26,VATN.S,7.953
2022-01-26,VATN.S,7.63575
2022-02-02,HOCM.L,0.15467
2022-02-03,PIRC.MI,0.40131
2022-02-09,HOCM.L,0.14511
2022-02-11,HOCM.L,0.13725
2022-02-14,PIRC.MI,0.40319
2022-02-15,HOCM.L,0.14622
2022-02-16,PIRC.MI,0.40394
2022-02-17,PIRC.MI,0.40456
2022-02-17,PIRC.MI,0.51344
2022-02-21,VATN.S,7.833
2022-02-24,PIRC.MI,0.51194
2022-02-24,HOCM.L,0.11922
2022-02-25,PIRC.MI,0.51606
2022-03-04,HOCM.L,0.11944
2022-03-08,HOCM.L,0.12722
2022-03-09,PIRC.MI,0.51371
2022-03-11,PIRC.MI,0.51312
2022-03-11,VATN.S,7.9605
2022-03-14,PIRC.MI,0.50959
2022-03-17,PIRC.MI,0.50782
2022-03-28,HOCM.L,0.13078
2022-03-30,HOCM.L,0.13967
2022-04-04,HOCM.L,0.13522
2022-04-05,PIRC.MI,0.50712
2022-04-06,HOCM.L,0.13856
2022-04-10,PIRC.MI,0.5054
2022-04-10,HOCM.L,0.11838
2022-04-14,HOCM.L,0.13063
2022-04-20,HOCM.L,0.13833
2022-04-21,PIRC.MI,0.5094
2022-04-26,HOCM.L,0.13278
2022-04-27,HOCM.L,0.14722
2022-05-02,PIRC.MI,0.5032
2022-05-05,HOCM.L,0.14833
2022-05-10,PIRC.MI,0.50253
2022-05-11,PIRC.MI,0.50113
2022-05-12,PIRC.MI,0.50341
2022-05-25,VATN.S,7.9305
2022-05-30,HOCM.L,0.14689
2022-05-30,BFT.WA,32.4
2022-06-06,PIRC.MI,0.50153
2022-06-07,PIRC.MI,0.50094
2022-06-08,PIRC.MI,0.50035
2022-06-27,HOCM.L,0.14244
2022-07-01,PIRC.MI,0.49224
2022-07-04,HOCM.L,0.144
2022-07-06,HOCM.L,0.12975
2022-07-07,HOCM.L,0.1185
2022-07-08,PIRC.MI,0.49282
2022-07-08,HOCM.L,0.10975
2022-07-18,PIRC.MI,0.48935
2022-07-20,HOCM.L,0.08978
2022-07-21,HOCM.L,0.08356
2022-07-22,HOCM.L,0.07689
2022-07-26,PIRC.MI,0.48994
2022-07-27,PIRC.MI,0.49129
2022-07-27,VATN.S,7.9455
2022-08-02,PIRC.MI,0.492
2022-08-05,PIRC.MI,0.50388
2022-08-05,VATN.S,7.963
2022-08-10,PIRC.MI,0.507
2022-08-17,HOCM.L,0.08525
2022-08-18,HOCM.L,0.07763
2022-08-25,HOCM.L,0.07363
2022-08-29,VATN.S,7.94125
2022-09-07,BFT.WA,35.335
2022-09-18,PIRC.MI,0.512
2022-09-28,HOCM.L,0.07843
2022-10-04,HOCM.L,0.07229
2022-10-05,PIRC.MI,0.51247
2022-10-06,HOCM.L,0.06943
2022-10-13,PIRC.MI,0.5138
2022-10-13,HOCM.L,0.06371
2022-10-14,HOCM.L,0.06371
2022-10-18,PIRC.MI,0.5118
2022-10-19,HOCM.L,0.06086
2022-10-21,HOCM.L,0.05371
2022-10-24,PIRC.MI,0.50907
2022-10-25,PIRC.MI,0.5106
2022-10-26,PIRC.MI,0.51167
2022-10-27,PIRC.MI,0.5126
2022-10-27,HOCM.L,0.05243
2022-10-28,PIRC.MI,0.51267
2022-10-31,PIRC.MI,0.51667
2022-11-04,PIRC.MI,0.5188
2022-11-09,VATN.S,7.97125
2022-11-10,PIRC.MI,0.51813
2022-11-21,HOCM.L,0.05529
2022-12-01,VATN.S,7.95875
2022-12-01,BFT.WA,38.27
2022-12-08,HOCM.L,0.051
2022-12-12,HOCM.L,0.04671
2022-12-13,HOCM.L,0.04686
2022-12-16,PIRC.MI,0.51813
2022-12-19,HOCM.L,0.03975
2022-12-29,VATN.S,8.07333
2023-01-01,BFT.WA,38.27
2023-01-04,VATN.S,7.95875
2023-01-10,PIRC.MI,0.51947
2023-01-11,VATN.S,8.0414
2023-01-13,PIRC.MI,0.52073
2023-01-22,PIRC.MI,0.525
2023-01-27,VATN.S,8.6288
2023-01-27,VATN.S,7.9572
2023-01-31,HOCM.L,0.03975
2023-02-01,HOCM.L,0.04275
2023-02-03,VATN.S,8.6468
2023-02-06,PIRC.MI,0.52357
2023-02-06,VATN.S,8.7428
2023-02-07,HOCM.L,0.0415
2023-02-08,PIRC.MI,0.52429
2023-02-13,PIRC.MI,0.52421
2023-02-15,PIRC.MI,0.51362
2023-02-15,PIRC.MI,0.52486
2023-02-23,PIRC.MI,0.51269
2023-02-24,PIRC.MI,0.50985
2023-03-02,PIRC.MI,0.50831
2023-03-02,VATN.S,8.6928
2023-03-03,VATN.S,8.809
2023-03-06,HOCM.L,0.05029
2023-03-08,BFT.WA,49.14
2023-03-20,PIRC.MI,0.50754
2023-03-22,BFT.WA,79.41
2023-04-04,HOCM.L,0.04314
2023-04-08,PIRC.MI,0.51233
2023-04-14,PIRC.MI,0.51317
2023-04-18,PIRC.MI,0.51733
2023-04-20,HOCM.L,0.08988
2023-04-21,HOCM.L,0.08763
2023-04-21,VATN.S,8.7442
2023-04-24,PIRC.MI,0.51369
2023-04-27,HOCM.L,0.08888
2023-04-28,HOCM.L,0.09888
2023-05-05,HOCM.L,0.07975
2023-05-05,VATN.S,8.5968
2023-05-08,BFT.WA,80.70667
2023-05-09,VATN.S,8.6968
2023-05-10,HOCM.L,0.07975
2023-05-10,VATN.S,8.7068
2023-05-11,HOCM.L,0.07238
2023-05-11,VATN.S,8.7648
2023-05-12,PIRC.MI,0.51477
2023-05-15,PIRC.MI,0.51815
2023-05-16,PIRC.MI,0.51579
2023-05-18,BFT.WA,86.28667
2023-06-06,BFT.WA,86.69
2023-06-08,HOCM.L,0.06688
2023-06-21,PIRC.MI,0.51436
2023-06-29,HOCM.L,0.06313
2023-07-06,HOCM.L,0.06188
2023-07-10,PIRC.MI,0.51507
2023-07-10,HOCM.L,0.05975
2023-07-14,HOCM.L,0.0535
2023-07-20,PIRC.MI,0.5165
2023-07-21,PIRC.MI,0.51579
2023-07-24,PIRC.MI,0.51864
2023-07-24,BFT.WA,88.075
2023-07-25,PIRC.MI,0.51829
2023-07-25,HOCM.L,0.04225
2023-07-26,HOCM.L,0.02725
2023-07-28,PIRC.MI,0.52107
2023-07-28,VATN.S,8.7488
2023-07-30,PIRC.MI,0.51731
2023-08-02,PIRC.MI,0.52192
2023-08-03,HOCM.L,0.00838
2023-08-07,VATN.S,8.825
2023-08-16,PIRC.MI,0.52346
2023-08-29,BFT.WA,99.8
2023-09-06,HOCM.L,-0.00788
2023-09-07,HOCM.L,-0.02013
2023-09-08,HOCM.L,-0.01888
2023-09-08,BFT.WA,110.1
2023-09-10,PIRC.MI,0.52308
2023-09-12,HOCM.L,-0.00888
2023-09-15,HOCM.L,-0.01763
2023-09-22,PIRC.MI,0.52308
2023-09-25,PIRC.MI,0.52142
2023-09-25,BFT.WA,118.96667
2023-09-28,VATN.S,8.797
2023-10-04,PIRC.MI,0.52225
2023-10-04,HOCM.L,-0.00888
2023-10-06,HOCM.L,-0.01238
2023-10-09,PIRC.MI,0.52392
2023-10-13,PIRC.MI,0.52308
2023-10-13,HOCM.L,-0.00925
2023-10-15,PIRC.MI,0.527
2023-10-17,PIRC.MI,0.52518
2023-10-18,HOCM.L,-0.013
2023-10-19,HOCM.L,-0.01075
2023-10-21,HOCM.L,-0.01125
2023-10-23,PIRC.MI,0.52446
2023-10-24,VATN.S,9.1634
2023-10-25,BFT.WA,118.96667
2023-10-30,PIRC.MI,0.52492
2023-11-01,HOCM.L,0.00075
2023-11-03,VATN.S,9.2474
2023-11-06,VATN.S,9.1714
2023-11-08,VATN.S,9.1074
2023-11-09,PIRC.MI,0.52658
2023-11-10,PIRC.MI,0.53233
2023-11-13,PIRC.MI,0.5315
2023-11-17,PIRC.MI,0.5365
2023-11-23,HOCM.L,0.002
2023-11-27,PIRC.MI,0.539
2023-11-28,HOCM.L,-0.0055
2023-11-29,PIRC.MI,0.53215
2023-11-29,HOCM.L,0.00325
2023-12-05,PIRC.MI,0.53808
2023-12-07,PIRC.MI,0.54114
2023-12-12,HOCM.L,0.027
2023-12-13,PIRC.MI,0.54543
2023-12-13,HOCM.L,0.028
2023-12-14,HOCM.L,0.016
2023-12-27,PIRC.MI,0.54431
2023-12-30,BFT.WA,113.9
2024-01-09,PIRC.MI,0.55123
2024-01-09,HOCM.L,0.01711
2024-01-11,HOCM.L,0.016
2024-01-12,HOCM.L,0.01967
2024-01-18,VATN.S,9.3618
2024-01-21,BFT.WA,130.2
2024-01-22,PIRC.MI,0.54614
2024-01-24,HOCM.L,0.02189
2024-01-25,HOCM.L,0.02838
2024-01-26,HOCM.L,0.02963
2024-01-26,VATN.S,9.3892
2024-01-26,VATN.S,10.4066
2024-01-30,HOCM.L,0.03463
2024-02-01,VATN.S,10.4766
2024-02-02,HOCM.L,0.03588
2024-02-02,VATN.S,10.4786
2024-02-05,PIRC.MI,0.54543
2024-02-06,PIRC.MI,0.54829
2024-02-07,PIRC.MI,0.55471
2024-02-08,PIRC.MI,0.55686
2024-02-12,PIRC.MI,0.55973
2024-02-13,HOCM.L,0.03838
2024-02-15,PIRC.MI,0.55707
2024-02-19,PIRC.MI,0.56013
2024-02-19,BFT.WA,130.2
2024-02-20,VATN.S,10.7526
2024-03-01,PIRC.MI,0.56233
2024-03-05,PIRC.MI,0.561
2024-03-05,HOCM.L,0.02713
2024-03-06,PIRC.MI,0.56967
2024-03-07,PIRC.MI,0.56813
2024-03-11,HOCM.L,0.20638
2024-03-11,HOCM.L,0.01814
2024-03-14,HOCM.L,0.20463
2024-03-15,PIRC.MI,0.57013
2024-03-19,HOCM.L,0.19788
2024-03-21,BFT.WA,164.38
2024-03-26,BFT.WA,164.38
2024-03-27,PIRC.MI,0.5644
2024-03-28,HOCM.L,0.20038
2024-03-28,VATN.S,10.9346
2024-04-02,PIRC.MI,0.56413
2024-04-04,PIRC.MI,0.5628
2024-04-07,PIRC.MI,0.55638
2024-04-07,BFT.WA,164.38
2024-04-09,HOCM.L,0.20413
2024-04-15,BFT.WA,167.79
2024-04-16,HOCM.L,0.20788
2024-04-17,HOCM.L,0.21788
2024-04-22,PIRC.MI,0.56181
2024-04-23,PIRC.MI,0.56056
2024-04-24,PIRC.MI,0.55869
2024-04-24,HOCM.L,0.22288
2024-04-25,HOCM.L,0.23038
2024-04-26,VATN.S,10.8336
2024-04-29,HOCM.L,0.23288
2024-04-30,VATN.S,10.9074
2024-05-03,HOCM.L,0.23188
2024-05-06,VATN.S,10.9174
2024-05-09,PIRC.MI,0.55806
2024-05-10,PIRC.MI,0.56306
2024-05-13,VATN.S,10.919
2024-05-17,PIRC.MI,0.56275
2024-05-17,BFT.WA,169.86
2024-05-21,PIRC.MI,0.56338
2024-05-21,HOCM.L,0.24063
2024-05-27,VATN.S,10.897
2024-05-29,PIRC.MI,0.5618
2024-05-29,HOCM.L,0.25063
2024-05-31,VATN.S,10.89
2024-06-03,VATN.S,10.8828
2024-06-07,PIRC.MI,0.5618
2024-06-17,HOCM.L,0.25722
2024-06-19,VATN.S,10.6728
2024-06-21,VATN.S,10.6696
2024-06-28,HOCM.L,0.264
2024-07-01,HOCM.L,0.25722
2024-07-03,HOCM.L,0.25833
2024-07-04,HOCM.L,0.26233
2024-07-05,HOCM.L,0.27211
2024-07-10,HOCM.L,0.27544
2024-07-16,PIRC.MI,0.56113
2024-07-17,PIRC.MI,0.55913
2024-07-18,PIRC.MI,0.55787
2024-07-18,VATN.S,10.6266
2024-07-19,PIRC.MI,0.5572
2024-07-22,PIRC.MI,0.55627
2024-07-24,HOCM.L,0.28311
2024-07-25,VATN.S,10.3986
2024-07-26,VATN.S,10.227
2024-07-30,HOCM.L,0.29089
2024-08-01,PIRC.MI,0.55825
2024-08-02,PIRC.MI,0.55438
2024-08-06,PIRC.MI,0.554
2024-08-06,HOCM.L,0.28978
2024-08-28,HOCM.L,0.27644
2024-08-29,HOCM.L,0.27433
2024-08-30,HOCM.L,0.27211
2024-09-09,HOCM.L,0.27544
2024-09-16,PIRC.MI,0.5496
2024-09-17,BFT.WA,172.6
2024-09-26,PIRC.MI,0.55187
2024-09-27,PIRC.MI,0.55414
2024-10-02,PIRC.MI,0.55587
2024-10-07,PIRC.MI,0.55473
2024-10-07,HOCM.L,0.27878
2024-10-11,HOCM.L,0.28322
2024-10-12,HOCM.L,0.30214
2024-10-13,BFT.WA,174.0
2024-10-15,HOCM.L,0.30114
2024-10-16,PIRC.MI,0.5534
2024-10-16,HOCM.L,0.29925
2024-10-17,PIRC.MI,0.55127
2024-10-17,BFT.WA,174.0
2024-10-18,PIRC.MI,0.55107
2024-10-22,PIRC.MI,0.55113
2024-10-23,PIRC.MI,0.5518
2024-10-23,BFT.WA,173.6
2024-10-24,HOCM.L,0.3005
2024-10-25,HOCM.L,0.30488
2024-10-28,HOCM.L,0.30738
2024-10-30,HOCM.L,0.30863
2024-11-01,VATN.S,10.1886
2024-11-07,PIRC.MI,0.54981
2024-11-08,PIRC.MI,0.54856
2024-11-11,BFT.WA,173.6
2024-11-18,HOCM.L,0.30656
2024-11-20,BFT.WA,179.5
2024-12-02,PIRC.MI,0.54794
2024-12-02,BFT.WA,173.15
2024-12-05,BFT.WA,170.13333
2024-12-06,PIRC.MI,0.54647
2024-12-06,HOCM.L,0.30767
2024-12-09,HOCM.L,0.30689
2024-12-16,VATN.S,10.27325
2024-12-22,PIRC.MI,0.54193
2025-01-06,HOCM.L,0.30578
2025-01-08,HOCM.L,0.308
2025-01-10,PIRC.MI,0.54121
2025-01-15,HOCM.L,0.29422
2025-01-15,VATN.S,10.27325
2025-01-21,VATN.S,10.266
2025-01-22,HOCM.L,0.28089
2025-01-23,HOCM.L,0.26856
2025-01-24,HOCM.L,0.263
2025-01-26,PIRC.MI,0.53908
2025-01-27,HOCM.L,0.25822
2025-01-28,VATN.S,10.0135
2025-02-03,PIRC.MI,0.54454
2025-02-04,PIRC.MI,0.54377
2025-02-05,VATN.S,10.2865
2025-02-07,VATN.S,10.409
2025-02-10,PIRC.MI,0.54146
2025-02-12,PIRC.MI,0.54069
2025-02-14,PIRC.MI,0.54336
2025-02-21,PIRC.MI,0.539
2025-02-24,PIRC.MI,0.53836
2025-02-25,VATN.S,10.3015
2025-02-26,PIRC.MI,0.60415
2025-02-28,PIRC.MI,0.60262
2025-03-04,PIRC.MI,0.60085
2025-03-10,PIRC.MI,0.60008
2025-03-11,PIRC.MI,0.60175
2025-03-12,HOCM.L,0.38533
2025-03-13,PIRC.MI,0.60827
2025-03-13,HOCM.L,0.38311
2025-03-14,HOCM.L,0.37956
2025-03-20,BFT.WA,177.25
2025-03-28,HOCM.L,0.38511
2025-04-02,PIRC.MI,0.61064
2025-04-03,HOCM.L,0.40178
2025-04-04,HOCM.L,0.41075
2025-04-07,HOCM.L,0.412
2025-04-11,PIRC.MI,0.60164
2025-04-11,HOCM.L,0.41425
2025-04-14,PIRC.MI,0.59489
2025-04-14,HOCM.L,0.433
2025-04-16,PIRC.MI,0.58711
2025-04-16,HOCM.L,0.47413
2025-04-22,PIRC.MI,0.5884
2025-04-23,HOCM.L,0.47
2025-04-24,PIRC.MI,0.58855
2025-04-24,HOCM.L,0.45425
2025-04-24,BFT.WA,180.0
2025-04-25,PIRC.MI,0.58318
2025-04-28,HOCM.L,0.44175
2025-04-29,HOCM.L,0.43675
2025-05-02,PIRC.MI,0.57991
2025-05-02,VATN.S,10.37225
2025-05-13,PIRC.MI,0.58173
2025-05-13,VATN.S,10.23
2025-05-14,PIRC.MI,0.58264
2025-05-14,VATN.S,10.2375
2025-05-15,PIRC.MI,0.58446
2025-05-16,PIRC.MI,0.58827
2025-05-19,BFT.WA,179.6
2025-05-21,VATN.S,10.12775
2025-05-28,PIRC.MI,0.58818
2025-05-28,BFT.WA,183.675
2025-06-10,HOCM.L,0.37425
2025-06-11,HOCM.L,0.36425
2025-06-12,HOCM.L,0.35156
2025-06-20,HOCM.L,0.35711
2025-07-01,PIRC.MI,0.58818
2025-07-01,HOCM.L,0.35478
2025-07-02,PIRC.MI,0.58618
2025-07-03,HOCM.L,0.35111
2025-07-08,HOCM.L,0.34889
2025-07-11,VATN.S,10.15325
2025-07-14,PIRC.MI,0.58255
2025-07-14,HOCM.L,0.35778
2025-07-15,PIRC.MI,0.58182
2025-07-15,HOCM.L,0.35
2025-07-16,PIRC.MI,0.57809
2025-07-16,VATN.S,10.15825
2025-07-18,VATN.S,10.1595
2025-07-23,HOCM.L,0.35
2025-07-24,HOCM.L,0.34889
2025-07-25,HOCM.L,0.34556
2025-07-30,VATN.S,10.22325
2025-07-31,PIRC.MI,0.57355
2025-08-01,PIRC.MI,0.57536
2025-08-04,PIRC.MI,0.57564
2025-08-04,HOCM.L,0.34211
2025-08-06,VATN.S,10.29275
2025-08-07,PIRC.MI,0.57473
2025-08-10,BFT.WA,183.26667
2025-08-18,HOCM.L,0.341
2025-08-27,HOCM.L,0.3269
2025-08-28,HOCM.L,0.2929
2025-08-29,HOCM.L,0.2889
2025-09-04,VATN.S,10.23775
2025-09-08,BFT.WA,183.26667
2025-09-09,HOCM.L,0.2999
2025-09-10,PIRC.MI,0.57109
2025-09-14,PIRC.MI,0.5692
2025-09-16,BFT.WA,186.85
2025-09-19,HOCM.L,0.2965
2025-09-29,PIRC.MI,0.57109
2025-10-03,PIRC.MI,0.57046
2025-10-10,HOCM.L,0.2941
2025-10-10,BFT.WA,173.7
2025-10-13,HOCM.L,0.3031
2025-10-15,PIRC.MI,0.57036
2025-10-15,VATN.S,10.21775
2025-10-22,HOCM.L,0.3061
2025-10-23,HOCM.L,0.3242
2025-10-24,HOCM.L,0.3302
2025-10-30,HOCM.L,0.3293
2025-11-06,PIRC.MI,0.56673
2025-11-07,PIRC.MI,0.5617
2025-11-07,VATN.S,10.1705
2025-11-14,PIRC.MI,0.5623
2025-11-18,BFT.WA,177.35
2025-11-20,PIRC.MI,0.5593
2025-11-21,BFT.WA,184.31667
2025-11-24,HOCM.L,0.3303
2025-12-01,VATN.S,10.158
2025-12-02,PIRC.MI,0.5553
2025-12-03,HOCM.L,0.3283
2025-12-03,BFT.WA,183.85
2025-12-10,HOCM.L,0.3293
2025-12-11,HOCM.L,0.3283
2025-12-17,HOCM.L,0.3335
2025-12-19,PIRC.MI,0.5503
2025-12-22,BFT.WA,183.85
2026-01-08,PIRC.MI,0.5493
2026-01-08,HOCM.L,0.337
2026-01-09,BFT.WA,183.74
2026-01-12,PIRC.MI,0.5473
2026-01-13,PIRC.MI,0.55355
2026-01-13,HOCM.L,0.336
2026-01-16,PIRC.MI,0.54658
2026-01-19,HOCM.L,0.342
2026-01-21,HOCM.L,0.368
2026-01-22,HOCM.L,0.3853
2026-01-23,HOCM.L,0.4043
2026-01-26,HOCM.L,0.4073
2026-01-27,PIRC.MI,0.54325
2026-01-27,VATN.S,10.15525
2026-01-27,VATN.S,10.52775
2026-01-29,PIRC.MI,0.54762
2026-01-30,PIRC.MI,0.54454
2026-01-30,HOCM.L,0.4106
2026-02-03,BFT.WA,179.555
2026-02-06,VATN.S,10.65025
2026-02-10,BFT.WA,225.65
2026-02-10,BFT.WA,182.604
2026-02-18,VATN.S,10.72025
2026-02-25,PIRC.MI,0.53792
2026-02-25,HOCM.L,0.4116
2026-02-26,PIRC.MI,0.53862
2026-02-27,PIRC.MI,0.53877
2026-03-02,PIRC.MI,0.53977
2026-03-02,VATN.S,10.834
2026-03-05,CSG.AS1,0.74
2026-03-05,HOCM.L,0.4026
2026-03-06,HOCM.L,0.9838
2026-03-06,HOCM.L,0.3896
2026-03-06,CSG.AS1,0.725
2026-03-09,HOCM.L,0.3826
2026-03-09,CSG.AS1,0.73
2026-03-10,CSG.AS1,0.75
2026-03-12,HOCM.L,0.9808
2026-03-12,CSG.AS1,0.748
2026-03-13,HOCM.L,0.9736
2026-03-13,CSG.AS1,0.78167
2026-03-18,HOCM.L,0.9646
2026-03-20,PIRC.MI,0.53746
2026-03-26,CSG.AS1,0.78286
2026-03-27,HOCM.L,0.9448
2026-03-27,CSG.AS1,0.76857
2026-03-30,CSG.AS1,0.73714
2014-11-26,PAFR.L,0.01963
2014-12-15,AIXGn.DE,-0.39815
2014-12-17,TPE.WA,0.68267
2015-01-07,AIXGn.DE,-0.39815
2015-01-13,PAFR.L,0.01846
2015-01-14,TPE.WA,0.682
2015-01-16,TPE.WA,0.682
2015-01-19,PAFR.L,0.01748
2015-01-19,AIXGn.DE,-0.40048
2015-01-22,TPE.WA,0.68375
2015-01-26,TPE.WA,0.68333
2015-01-26,AIXGn.DE,-0.40675
2015-02-02,AIXGn.DE,-0.41096
2015-02-05,AIXGn.DE,-0.40717
2015-02-10,AIXGn.DE,-0.40444
2015-02-12,AIXGn.DE,-0.4083
2015-02-13,PAFR.L,0.0152
2015-02-18,AIXGn.DE,-0.41296
2015-02-20,AIXGn.DE,-0.42644
2015-02-21,TPE.WA,0.678
2015-02-23,AIXGn.DE,-0.43644
2015-02-24,TPE.WA,0.678
2015-02-24,AIXGn.DE,0.06344
2015-02-25,AIXGn.DE,-0.04225
2015-02-26,PAFR.L,0.01557
2015-02-26,AIXGn.DE,-0.05386
2015-02-27,PAFR.L,0.01456
2015-03-02,AIXGn.DE,-0.05152
2015-03-03,AIXGn.DE,-0.05152
2015-03-05,TPE.WA,0.59953
2015-03-05,TPE.WA,0.67933
2015-03-10,PAFR.L,0.01334
2015-03-23,TPE.WA,0.59593
2015-03-23,PAFR.L,0.0135
2015-03-25,TPE.WA,0.59664
2015-03-25,AIXGn.DE,-0.06205
2015-04-02,TPE.WA,0.59736
2015-04-08,AIXGn.DE,-0.05978
2015-04-09,TPE.WA,0.60036
2015-04-09,AIXGn.DE,-0.06854
2015-04-15,PAFR.L,0.01366
2015-04-21,TPE.WA,0.60036
2015-04-21,AIXGn.DE,-0.06938
2015-04-22,PAFR.L,0.01372
2015-04-23,TPE.WA,0.59679
2015-04-23,AIXGn.DE,-0.07563
2015-04-28,AIXGn.DE,-0.09354
2015-04-29,AIXGn.DE,-0.09075
2015-05-08,AIXGn.DE,-0.08992
2015-05-11,TPE.WA,0.59346
2015-05-19,TPE.WA,0.59808
2015-05-20,TPE.WA,0.60885
2015-05-22,TPE.WA,0.60269
2015-06-01,AIXGn.DE,-0.0914
2015-06-03,TPE.WA,0.61125
2015-06-09,TPE.WA,0.61125
2015-06-09,PAFR.L,0.0143
2015-06-15,PAFR.L,0.0157
2015-06-22,TPE.WA,0.60423
2015-06-22,PAFR.L,0.01607
2015-07-06,PAFR.L,0.01558
2015-07-09,AIXGn.DE,-0.0934
2015-07-14,AIXGn.DE,-0.1038
2015-07-17,TPE.WA,0.60731
2015-07-20,AIXGn.DE,-0.10229
2015-07-21,PAFR.L,0.01519
2015-07-22,TPE.WA,0.60292
2015-07-22,PAFR.L,0.01529
2015-07-22,AIXGn.DE,-0.11396
2015-07-27,TPE.WA,0.59962
2015-07-27,AIXGn.DE,-0.11854
2015-07-28,AIXGn.DE,-0.14729
2015-07-29,AIXGn.DE,-0.17771
2015-07-30,AIXGn.DE,-0.20425
2015-07-31,AIXGn.DE,-0.21425
2015-08-05,PAFR.L,0.01569
2015-08-05,PAFR.L,0.02468
2015-08-06,AIXGn.DE,-0.22258
2015-08-07,AIXGn.DE,-0.23425
2015-08-12,TPE.WA,0.59654
2015-08-12,AIXGn.DE,-0.24217
2015-08-18,AIXGn.DE,-0.25342
2015-08-21,TPE.WA,0.59654
2015-08-24,TPE.WA,0.60208
2015-09-04,TPE.WA,0.59375
2015-09-10,TPE.WA,0.59864
2015-09-14,TPE.WA,0.60127
2015-09-18,TPE.WA,0.60617
2015-09-18,PAFR.L,0.02373
2015-09-23,AIXGn.DE,-0.25342
2015-09-25,AIXGn.DE,-0.25342
2015-09-29,TPE.WA,0.60946
2015-09-30,AIXGn.DE,-0.26592
2015-10-01,TPE.WA,0.60855
2015-10-02,TPE.WA,0.604
2015-10-06,AIXGn.DE,-0.27704
2015-10-09,AIXGn.DE,-0.29444
2015-10-12,TPE.WA,0.604
2015-10-12,AIXGn.DE,-0.2927
2015-10-13,AIXGn.DE,-0.28444
2015-10-14,AIXGn.DE,-0.29604
2015-10-21,TPE.WA,0.60764
2015-10-22,PAFR.L,0.02314
2015-10-23,PAFR.L,0.02472
2015-10-27,AIXGn.DE,-0.29413
2015-10-28,AIXGn.DE,-0.28496
2015-10-29,TPE.WA,0.60764
2015-10-29,AIXGn.DE,-0.28829
2015-10-30,AIXGn.DE,-0.28538
2015-10-31,PAFR.L,0.02404
2015-11-03,AIXGn.DE,-0.27861
2015-11-04,AIXGn.DE,-0.27557
2015-11-05,AIXGn.DE,-0.27252
2015-11-11,AIXGn.DE,-0.26817
2015-11-12,TPE.WA,0.61855
2015-11-13,AIXGn.DE,-0.26825
2015-11-23,TPE.WA,0.63117
2015-12-01,TPE.WA,0.62533
2015-12-09,PAFR.L,0.02302
2015-12-10,PAFR.L,0.02295
2015-12-10,AIXGn.DE,-0.27242
2015-12-11,TPE.WA,0.65036
2015-12-12,AIXGn.DE,-0.2688
2015-12-14,TPE.WA,0.65946
2015-12-15,AIXGn.DE,-0.2713
2015-12-16,TPE.WA,0.67127
2015-12-16,AIXGn.DE,-0.27314
2015-12-18,AIXGn.DE,-0.26936
2015-12-23,AIXGn.DE,-0.26981
2016-01-08,PAFR.L,0.02168
2016-01-11,TPE.WA,0.67218
2016-01-12,PAFR.L,0.02157
2016-01-13,AIXGn.DE,-0.26886
2016-01-14,TPE.WA,0.681
2016-01-14,PAFR.L,0.02173
2016-01-20,PAFR.L,0.02173
2016-01-25,PAFR.L,0.02177
2016-01-27,TPE.WA,0.68364
2016-01-28,AIXGn.DE,-0.2703
2016-02-01,TPE.WA,0.6825
2016-02-05,TPE.WA,0.68
2016-02-08,TPE.WA,0.685
2016-02-08,PAFR.L,0.02213
2016-02-09,TPE.WA,0.69077
2016-02-11,PAFR.L,0.02296
2016-02-11,AIXGn.DE,-0.2693
2016-02-18,AIXGn.DE,-0.2698
2016-02-19,AIXGn.DE,-0.2378
2016-02-23,AIXGn.DE,-0.156
2016-02-24,AIXGn.DE,-0.16232
2016-02-25,TPE.WA,0.69571
