Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2016-01-04,MWDP.PA1,4.861,1.99254,,
2016-01-04,MWDP.PA1,4.59967,2.29989,,
2016-01-25,BYG.L,0.3107482,0.0070557,,
2016-02-12,TUI1n.DE,2.80181,0.34407,,
2016-02-13,TUI1n.DE,,,0.92,2.82765
2016-02-19,AAK.ST,4.14501,0.21972,-1.383,4.08769
2016-02-22,GBLB.BR,6.004,0.87193,,
2016-02-22,EMSN.S,17.197,1.08571,1.424,17.44185
2016-02-22,GBLB.BR,6.004,0.87193,-2.094,5.8783
2016-03-03,ITPG.MI,0.808,0.03684,-0.909,0.80066
2016-03-08,ADSGn.DE,4.01318,0.14434,0.282,4.02452
2016-03-08,CPG.L,0.85132,0.01792,0.277,0.85367
2016-03-08,MONC.MI,0.75595,0.02728,0.57,0.76026
2016-03-10,HIAB.HE,2.6589,0.22938,-2.363,2.59607
2016-03-14,EDP.LS,0.24285,0.01785,-1.291,0.23971
2016-03-14,MWDP.PA1,,,-29.161,3.25834
2016-03-14,RR.L,0.0887784,0.0159002,,
2016-03-14,TEPRF.PA1,4.35892,0.16441,-0.7,4.32839
2016-03-14,TKAG.DE,1.06912,0.22448,-3.571,1.03094
2016-03-14,MWDP.PA1,,,-0.112,4.85557
2016-03-15,ELI.BR,2.70285,0.2626,3.286,2.79168
2016-03-15,EXPN.L,0.87903,0.03714,-0.047,0.87862
2016-03-15,GL9.I,0.94692,0.02069,1.327,0.95948
2016-03-15,ELI.BR,2.70285,0.2626,,
2016-03-16,LEGn.DE,4.23125,0.68226,-1.992,4.14695
2016-03-16,SASY.PA,5.5903,0.12871,-0.237,5.57704
2016-03-16,SDR.L,0.2981387,0.0134106,-2.02,0.2921166
2016-03-17,ENEI.MI,0.31737,0.01192,,
2016-03-17,SSE.L,1.1120835,0.0953046,3.119,1.1467699
2016-03-17,UMI.BR,1.10553,0.07123,2.196,1.12981
2016-03-18,BKWB.S,,,14.26,3.75
2016-03-18,SFZN.S,,,12.243,1.531
2016-03-18,BKWB.S,3.282,0.468,14.26,3.75
2016-03-18,BYG.L,,,-0.511,0.3091591
2016-03-18,HEIG.DE,5.14864,0.46155,-1.101,5.09197
2016-03-18,HNRGn.DE,8.45803,0.40634,2.941,8.70678
2016-03-18,LGEN.L,0.203595,0.0116859,-1.603,0.2003313
2016-03-18,NSISb.CO,1.3649,0.0664,-0.144,1.36294
2016-03-18,PRU.L,1.68431,0.06889,-1.57,1.65786
2016-03-18,RR.L,,,1.391,0.0900137
2016-03-18,SFZN.S,0.971,0.028,2.884,0.999
2016-03-18,SUBC.OL,0.46427,0.12916,7.303,0.49818
2016-03-18,UBSG.S,1.42536,0.24742,-2.292,1.3927
2016-03-18,URW.PA,11.104,0.14023,-0.255,11.07571
2016-03-18,VIE.PA,0.9966,0.07227,2.312,1.01964
2016-03-19,ENEI.MI,,,-1.917,0.31056
2016-03-19,FORTUM.HE,0.63726,0.09051,-3.755,0.61333
2016-03-20,MBGn.DE,8.56593,0.44841,0.102,8.57468
2016-03-20,SAF.PA,3.80616,0.24888,1.76,3.87314
2016-03-21,AIR.PA,3.4282,0.18757,-1.768,3.3676
2016-03-21,BIRG.I,0.8043,0.1383,-3.634,0.6954
2016-03-21,BMPS.MI,50.49847,86.3527,13.89,57.51429
2016-03-21,PKO.WA,2.0865,0.30259,-4.115,2.00063
2016-03-21,RACE.MI,1.64683,0.04442,0.037,1.64744
2016-03-21,SAMPO.HE,0.56217,0.02722,0.475,0.56484
2016-03-21,PKO.WA,2.0865,0.30259,,
2016-03-22,ENEI.MI,0.30479,0.0171,0.43,0.30611
2016-03-22,HEIG.DE,5.15727,0.46717,-1.124,5.09929
2016-03-22,HIAB.HE,2.6549,0.23416,-2.664,2.58418
2016-03-22,HNRGn.DE,8.46528,0.40048,2.69,8.69296
2016-03-22,LEGn.DE,4.23813,0.69108,-1.953,4.15534
2016-03-22,LGEN.L,0.20256,0.0105228,-1.544,0.1994329
2016-03-22,PKO.WA,,,-4.143,2.00006
2016-03-22,PRU.L,1.70834,0.07163,-1.849,1.67675
2016-03-22,SFZN.S,1.364,0.167,,
2016-03-22,UBSG.S,1.41413,0.24269,-2.072,1.38483
2016-03-22,VIE.PA,1.00004,0.07202,2.772,1.02776
2016-03-22,LEGn.DE,4.23813,0.69108,,
2016-03-23,BYG.L,,,-0.757,0.3083968
2016-03-23,EDP.LS,0.242,0.01728,-0.903,0.23981
2016-03-23,ENEI.MI,0.30376,0.01765,-0.023,0.30369
2016-03-23,FORTUM.HE,0.63689,0.09035,-3.633,0.61375
2016-03-23,HEIG.DE,5.12955,0.49918,-1.746,5.03999
2016-03-23,LGEN.L,0.2021158,0.0106119,-1.333,0.1994222
2016-03-23,MBGn.DE,8.54627,0.44714,0.142,8.55843
2016-03-23,PKO.WA,,,-4.388,1.99495
2016-03-23,SAF.PA,3.81336,0.25119,1.739,3.87966
2016-03-23,SFZN.S,1.215,0.25287,5.092,1.27687
2016-03-23,TEPRF.PA1,4.36815,0.15849,-0.602,4.34186
2016-03-23,SFZN.S,1.215,0.25287,,
2016-03-24,HEIG.DE,5.11,0.49674,,
2016-03-24,LGEN.L,0.201105,0.0111562,,
2016-03-24,AIR.PA,3.42653,0.18759,-1.753,3.36646
2016-03-24,BKWB.S,3.282,0.468,,
2016-03-24,BMPS.MI,58.86453,82.05611,-2.22,57.55805
2016-03-24,EDP.LS,0.24206,0.01692,-1.273,0.23897
2016-03-24,ENEI.MI,0.30438,0.01773,0.294,0.30527
2016-03-24,GBLB.BR,,,-3.434,5.79783
2016-03-24,HEIG.DE,5.11,0.49674,-2.445,4.98506
2016-03-24,HNRGn.DE,8.45154,0.4008,2.717,8.68116
2016-03-24,LGEN.L,0.201105,0.0111562,-0.644,0.1998099
2016-03-24,PRU.L,1.66135,0.06743,-1.559,1.63545
2016-03-24,SAF.PA,3.82584,0.24467,1.245,3.87348
2016-03-24,SSE.L,1.1122885,0.0951426,2.856,1.1440596
2016-03-24,VIE.PA,0.99007,0.08324,2.77,1.01749
2016-03-25,LGEN.L,,,-1.338,0.1984142
2016-03-25,SFZN.S,,,7.596,1.30729
2016-03-26,RR.L,,,0.396,0.0891295
2016-03-27,LEGn.DE,,,-1.15,4.18939
2016-03-28,EDP.LS,0.24165,0.01721,-1.648,0.23767
2016-03-28,HIAB.HE,2.6549,0.23416,-2.706,2.58306
2016-03-28,MBGn.DE,8.57584,0.46875,0.577,8.62534
2016-03-28,SAF.PA,3.82464,0.2428,2.174,3.90778
2016-03-29,AIR.PA,3.4252,0.18905,-1.88,3.36081
2016-03-29,BIRG.I,0.7872,0.1401,-3.549,0.6807
2016-03-29,ENEI.MI,0.30369,0.0171,0.428,0.30499
2016-03-29,PRU.L,1.66342,0.06715,-1.453,1.63925
2016-03-29,SSE.L,1.113461,0.0958204,2.744,1.1440122
2016-03-29,TKAG.DE,1.06675,0.21413,-1.005,1.05603
2016-03-29,VIE.PA,0.9942,0.08061,2.253,1.0166
2016-03-30,AIR.PA,3.42053,0.19181,-2.062,3.35001
2016-03-30,CPG.L,0.85936,0.01782,0.162,0.86075
2016-03-30,ENEI.MI,0.30403,0.01771,0.785,0.30642
2016-03-30,LGEN.L,0.2015286,0.0110724,-1.388,0.1987323
2016-03-30,MBGn.DE,8.58326,0.47047,0.438,8.62081
2016-03-30,PRU.L,1.69696,0.06857,-1.723,1.66772
2016-03-30,SASY.PA,5.57289,0.13226,-0.105,5.56702
2016-03-30,SDR.L,0.2981476,0.0134101,-2.018,0.2921326
2016-03-30,UMI.BR,1.10521,0.06912,2.208,1.12961
2016-03-31,BYG.L,,,-0.672,0.3086591
2016-03-31,EDP.LS,0.24206,0.01692,-1.788,0.23773
2016-03-31,HEIG.DE,,,-2.528,4.98083
2016-03-31,HNRGn.DE,8.46118,0.39835,2.555,8.67739
2016-03-31,MBGn.DE,8.57842,0.47585,0.303,8.60438
2016-03-31,PKO.WA,2.10608,0.30315,-3.052,2.0418
2016-03-31,RR.L,0.0887527,0.0159079,0.369,0.0890801
2016-03-31,SUBC.OL,0.47694,0.14217,6.952,0.51009
2016-03-31,UBSG.S,1.41796,0.24407,-2.165,1.38726
2016-03-31,URW.PA,11.104,0.14023,-0.253,11.07589
2016-03-31,VIE.PA,0.99196,0.07943,1.623,1.00806
2016-03-31,EDP.LS,0.24206,0.01692,,
2016-04-01,SASY.PA,5.56807,0.13498,,
2016-04-01,ADSGn.DE,4.01134,0.14392,0.268,4.02211
2016-04-01,BYG.L,,,-0.687,0.3086136
2016-04-01,ELI.BR,,,2.66,2.77475
2016-04-01,ENEI.MI,0.30359,0.01736,0.534,0.30521
2016-04-01,HEIG.DE,5.08957,0.48655,-2.053,4.98508
2016-04-01,HNRGn.DE,8.45975,0.39835,2.55,8.67544
2016-04-01,MBGn.DE,8.57648,0.47722,0.189,8.59265
2016-04-01,MWDP.PA1,4.65,0.0,,
2016-04-01,PRU.L,1.69488,0.0692,-1.693,1.66619
2016-04-01,SAF.PA,3.82392,0.24255,2.084,3.90361
2016-04-01,SASY.PA,5.56807,0.13498,-0.254,5.55392
2016-04-01,SDR.L,0.2977683,0.0137421,-2.181,0.2912743
2016-04-01,SSE.L,1.1125905,0.0982326,2.835,1.1441321
2016-04-01,TUI1n.DE,2.72075,0.31907,-2.707,2.64715
2016-04-01,URW.PA,11.1045,0.13427,-0.222,11.07984
2016-04-04,AAK.ST,4.13056,0.21935,-1.21,4.08059
2016-04-04,AIR.PA,3.41387,0.18535,-1.26,3.37085
2016-04-04,EXPN.L,0.8785,0.03717,-0.117,0.87748
2016-04-04,HNRGn.DE,8.46085,0.40562,2.552,8.67675
2016-04-04,NSISb.CO,1.36557,0.06643,-0.154,1.36347
2016-04-04,RR.L,0.0882558,0.0156758,1.401,0.0894926
2016-04-04,SASY.PA,,,-0.251,5.55408
2016-04-04,SDR.L,0.2973119,0.0140753,-2.059,0.2911891
2016-04-04,SFZN.S,,,8.693,1.32063
2016-04-04,SUBC.OL,0.48066,0.14316,6.257,0.51073
2016-04-04,UBSG.S,1.4269,0.24986,-2.547,1.39055
2016-04-04,URW.PA,11.07031,0.17513,-0.139,11.05495
2016-04-04,EXPN.L,0.8785,0.03717,,
2016-04-05,ENEI.MI,0.3029,0.01749,0.187,0.30346
2016-04-05,FORTUM.HE,0.63541,0.08947,-3.535,0.61294
2016-04-05,SASY.PA,5.5677,0.13474,-0.223,5.55527
2016-04-05,TUI1n.DE,2.83215,0.43572,0.805,2.85497
2016-04-05,UMI.BR,1.11388,0.06163,2.053,1.13674
2016-04-05,UMI.BR,1.11388,0.06163,,
2016-04-06,TKAG.DE,1.06425,0.21267,,
2016-04-06,BMPS.MI,58.86453,82.05611,-1.868,57.76433
2016-04-06,CPG.L,0.84638,0.01789,0.263,0.84861
2016-04-06,HEIG.DE,5.08991,0.48705,-1.853,4.99561
2016-04-06,MBGn.DE,8.57777,0.47882,1.054,8.66817
2016-04-06,PRU.L,1.6715,0.06818,-1.731,1.64256
2016-04-06,SAMPO.HE,0.56225,0.02713,0.477,0.56493
2016-04-06,TKAG.DE,1.06425,0.21267,-0.855,1.05515
2016-04-06,URW.PA,11.02743,0.22887,-0.05,11.02197
2016-04-06,VIE.PA,0.99327,0.08015,1.692,1.01008
2016-04-07,ENEI.MI,0.30214,0.01703,,
2016-04-07,BYG.L,,,-0.545,0.309054
2016-04-07,ENEI.MI,0.30214,0.01703,0.306,0.30306
2016-04-07,HEIG.DE,5.07078,0.49755,-1.819,4.97852
2016-04-07,HIAB.HE,2.6414,0.22152,-1.439,2.6034
2016-04-07,LEGn.DE,,,-1.038,4.19412
2016-04-07,MBGn.DE,8.5581,0.47366,1.122,8.65413
2016-04-07,PKO.WA,2.109,0.30294,-2.942,2.04696
2016-04-07,PRU.L,1.66559,0.0673,-1.697,1.63732
2016-04-07,SASY.PA,5.55548,0.14826,-0.253,5.54142
2016-04-07,SSE.L,1.1142168,0.0991906,3.142,1.1492238
2016-04-07,SUBC.OL,0.48376,0.14532,7.44,0.51975
2016-04-07,UBSG.S,1.42761,0.25007,-2.623,1.39015
2016-04-08,HEIG.DE,5.09804,0.46849,,
2016-04-08,ADSGn.DE,4.01108,0.14375,0.27,4.02192
2016-04-08,ENEI.MI,,,0.758,0.30443
2016-04-08,EXPN.L,,,-0.114,0.8775
2016-04-08,HEIG.DE,5.09804,0.46849,-1.561,5.01848
2016-04-08,HIAB.HE,2.6424,0.22212,-1.297,2.60813
2016-04-08,LGEN.L,0.2015476,0.0110884,-1.314,0.1988988
2016-04-08,RACE.MI,1.653,0.04382,0.123,1.65503
2016-04-08,SDR.L,0.2976967,0.0140141,-1.926,0.2919637
2016-04-08,SUBC.OL,0.47893,0.13787,9.311,0.52353
2016-04-08,TKAG.DE,,,-0.871,1.05499
2016-04-08,UMI.BR,,,2.076,1.137
2016-04-09,EDP.LS,,,-1.12,0.23934
2016-04-09,ELI.BR,,,2.601,2.77317
2016-04-10,GL9.I,0.9779,0.01426,0.754,0.98527
2016-04-11,EMSN.S,17.11033,0.96785,,
2016-04-11,VIE.PA,0.99502,0.0818,,
2016-04-11,AAK.ST,4.1214,0.23156,-1.648,4.05346
2016-04-11,AIR.PA,3.41407,0.18234,-1.223,3.3723
2016-04-11,EMSN.S,17.11033,0.96785,2.197,17.48617
2016-04-11,HEIG.DE,,,-1.597,5.01665
2016-04-11,LEGn.DE,4.26,0.70836,-1.597,4.19199
2016-04-11,MBGn.DE,8.57584,0.50197,1.157,8.67505
2016-04-11,NSISb.CO,1.36607,0.06386,0.075,1.3671
2016-04-11,RR.L,0.087355,0.0152635,2.336,0.0893958
2016-04-11,SAF.PA,3.85825,0.17838,1.212,3.90503
2016-04-11,SAMPO.HE,0.55769,0.02106,-0.488,0.55497
2016-04-11,SASY.PA,5.57133,0.13512,-0.214,5.55941
2016-04-11,SDR.L,0.2959666,0.0139558,-1.284,0.2921674
2016-04-11,SUBC.OL,0.47824,0.13846,8.416,0.51849
2016-04-11,TKAG.DE,1.07848,0.21972,-2.202,1.05473
2016-04-11,VIE.PA,0.99502,0.0818,2.668,1.02158
2016-04-12,HIAB.HE,2.6324,0.22628,-1.456,2.59407
2016-04-12,HNRGn.DE,8.499,0.36971,2.114,8.6787
2016-04-12,LEGn.DE,4.256,0.71133,-2.698,4.14117
2016-04-12,LGEN.L,0.2015333,0.011085,-1.184,0.199147
2016-04-12,NSISb.CO,1.36387,0.06466,-0.048,1.36321
2016-04-12,PKO.WA,2.11692,0.29957,-3.2,2.04919
2016-04-12,RACE.MI,1.65443,0.03154,0.13,1.65658
2016-04-12,SASY.PA,5.57059,0.13556,-0.256,5.55633
2016-04-12,SDR.L,0.2955192,0.0136549,-0.596,0.2937575
2016-04-12,TEPRF.PA1,4.38083,0.1585,-0.99,4.33748
2016-04-12,TKAG.DE,1.06208,0.21106,-1.81,1.04286
2016-04-12,URW.PA,11.026,0.22947,-0.072,11.01804
2016-04-12,LEGn.DE,4.256,0.71133,,
2016-04-12,PKO.WA,2.11692,0.29957,,
2016-04-13,HIAB.HE,2.6284,0.23049,,
2016-04-13,AAK.ST,4.11306,0.21619,-0.922,4.07516
2016-04-13,AIR.PA,3.41144,0.17944,-1.143,3.37246
2016-04-13,EDP.LS,,,-1.107,0.23937
2016-04-13,HIAB.HE,2.6284,0.23049,-1.726,2.58304
2016-04-13,MBGn.DE,8.56197,0.51651,1.112,8.65719
2016-04-13,PKO.WA,,,-2.784,2.05799
2016-04-13,VIE.PA,,,2.697,1.02186
2016-04-14,AIR.PA,3.44831,0.23748,-1.204,3.40679
2016-04-14,BIRG.I,0.7818,0.141,-3.183,0.6864
2016-04-14,FORTUM.HE,0.6343,0.08946,-3.499,0.6121
2016-04-14,HIAB.HE,,,-1.972,2.57657
2016-04-14,HNRGn.DE,8.51752,0.36263,1.595,8.65336
2016-04-14,ITPG.MI,0.80075,0.03944,-1.294,0.79039
2016-04-14,MBGn.DE,8.58847,0.52935,0.911,8.66673
2016-04-14,RACE.MI,1.663,0.04523,0.285,1.66773
2016-04-14,RR.L,0.0873407,0.0152667,2.419,0.0894533
2016-04-14,SASY.PA,5.56929,0.13329,-0.248,5.55548
2016-04-14,TKAG.DE,1.05848,0.21554,-2.796,1.02889
2016-04-14,UBSG.S,1.39699,0.23169,-1.935,1.36996
2016-04-14,UMI.BR,,,2.125,1.13754
2016-04-14,VIE.PA,,,2.292,1.01784
2016-04-15,AIR.PA,3.44988,0.23705,-0.943,3.41733
2016-04-15,BYG.L,,,-0.523,0.3091225
2016-04-15,EDP.LS,0.24368,0.01399,-1.26,0.24061
2016-04-15,FORTUM.HE,0.63244,0.09248,-4.505,0.60396
2016-04-15,LEGn.DE,,,-1.293,4.20096
2016-04-15,MBGn.DE,8.57472,0.53276,0.657,8.63109
2016-04-15,SAF.PA,3.85492,0.18475,0.53,3.87535
2016-04-15,SASY.PA,5.56393,0.13236,-0.217,5.55184
2016-04-15,SUBC.OL,0.47893,0.13887,8.812,0.52114
2016-04-15,UMI.BR,1.11669,0.05869,1.087,1.12882
2016-04-16,CPG.L,0.84552,0.01813,0.294,0.848
2016-04-16,LGEN.L,0.2008,0.0108502,-0.821,0.1991523
2016-04-16,PRU.L,1.66643,0.06738,-1.1,1.6481
2016-04-17,SAMPO.HE,0.55668,0.02089,-0.295,0.55503
2016-04-17,SUBC.OL,0.47818,0.14127,9.073,0.52157
2016-04-18,BMPS.MI,43.23678,94.76459,,
2016-04-18,HEIG.DE,5.09022,0.46234,,
2016-04-18,AIR.PA,3.44519,0.2375,-0.815,3.41712
2016-04-18,BMPS.MI,43.23678,94.76459,-41.942,25.10233
2016-04-18,EDP.LS,0.23911,0.01022,-0.039,0.23901
2016-04-18,HEIG.DE,5.09022,0.46234,-1.581,5.00977
2016-04-18,HNRGn.DE,8.53344,0.34598,1.309,8.64512
2016-04-18,MBGn.DE,8.58367,0.52706,0.655,8.6399
2016-04-18,MONC.MI,0.75994,0.02196,0.106,0.76075
2016-04-18,NSISb.CO,1.3621,0.0663,-0.235,1.3589
2016-04-18,SAF.PA,3.85492,0.18542,0.536,3.87556
2016-04-18,TKAG.DE,1.05728,0.21272,-3.219,1.02325
2016-04-18,TUI1n.DE,2.73234,0.51054,-1.916,2.67998
2016-04-18,UMI.BR,1.117,0.05867,1.085,1.12912
2016-04-19,ADSGn.DE,4.00713,0.14577,0.234,4.01652
2016-04-19,AIR.PA,3.44363,0.23992,-0.978,3.40994
2016-04-19,EDP.LS,0.23955,0.01016,-0.033,0.23947
2016-04-19,HEIG.DE,,,-1.593,5.00914
2016-04-19,HNRGn.DE,8.54011,0.34411,1.241,8.64609
2016-04-19,LGEN.L,0.20053,0.0106738,-0.274,0.1999809
2016-04-19,MBGn.DE,8.56082,0.5043,0.455,8.59976
2016-04-19,MONC.MI,0.75956,0.02323,0.964,0.76687
2016-04-19,RACE.MI,1.66871,0.039,0.12,1.67072
2016-04-19,RR.L,0.0870118,0.0152928,1.926,0.088688
2016-04-19,SASY.PA,5.56479,0.1338,-0.203,5.55349
2016-04-19,SUBC.OL,0.48367,0.14126,8.87,0.52657
2016-04-20,ADSGn.DE,4.00845,0.14781,0.298,4.02037
2016-04-20,CPG.L,0.8611,0.01978,0.549,0.86582
2016-04-20,EDP.LS,0.23979,0.01035,-0.099,0.23956
2016-04-20,EXPN.L,0.87773,0.03827,-0.018,0.87758
2016-04-20,FORTUM.HE,0.63356,0.09299,-4.287,0.60639
2016-04-20,GBLB.BR,5.73,0.75826,1.192,5.79828
2016-04-20,HEIG.DE,5.07717,0.46637,-1.85,4.98326
2016-04-20,LEGn.DE,4.258,0.71153,-1.318,4.2019
2016-04-20,MBGn.DE,8.53506,0.53557,0.231,8.55481
2016-04-20,NSISb.CO,1.36747,0.06429,-0.531,1.3602
2016-04-20,PKO.WA,2.10858,0.28744,-2.353,2.05897
2016-04-20,SAMPO.HE,0.55769,0.02106,-0.261,0.55623
2016-04-20,SDR.L,0.2942398,0.0137039,-0.684,0.292228
2016-04-20,SSE.L,1.13334,0.0586273,0.418,1.124163
2016-04-20,TKAG.DE,1.05608,0.21357,-3.495,1.01917
2016-04-20,GBLB.BR,5.73,0.75826,,
2016-04-21,ADSGn.DE,4.01161,0.14866,0.304,4.02382
2016-04-21,ENEI.MI,0.30248,0.01688,0.236,0.3032
2016-04-21,MBGn.DE,8.53567,0.52729,0.34,8.56473
2016-04-21,NSISb.CO,1.3719,0.05787,-0.354,1.36704
2016-04-21,PKO.WA,2.12108,0.28018,-2.505,2.06795
2016-04-21,SAMPO.HE,0.55561,0.01927,-0.088,0.55512
2016-04-21,SASY.PA,5.55911,0.13952,-0.225,5.54658
2016-04-21,SUBC.OL,0.48293,0.14149,8.826,0.52555
2016-04-21,UBSG.S,1.40437,0.23295,-1.804,1.37903
2016-04-21,UMI.BR,1.12044,0.06062,1.301,1.13501
2016-04-21,VIE.PA,0.99284,0.07986,2.543,1.01808
2016-04-21,NSISb.CO,1.3719,0.05787,,
2016-04-22,AIR.PA,3.438,0.23061,-0.843,3.40904
2016-04-22,FORTUM.HE,0.63244,0.09284,-4.466,0.6042
2016-04-22,GL9.I,0.95468,0.04052,0.194,0.95653
2016-04-22,HEIG.DE,5.07239,0.45548,-1.493,4.99665
2016-04-22,LGEN.L,0.200981,0.0106099,0.375,0.2017348
2016-04-22,MBGn.DE,8.5193,0.51975,-1.079,8.4274
2016-04-22,MONC.MI,0.76011,0.02263,0.943,0.76728
2016-04-22,NSISb.CO,,,-0.519,1.36479
2016-04-22,PKO.WA,2.09765,0.26218,-1.422,2.06784
2016-04-22,SAF.PA,3.86872,0.19385,0.51,3.88846
2016-04-22,SASY.PA,5.55268,0.13979,-0.168,5.54336
2016-04-22,TUI1n.DE,2.59128,0.57196,-3.471,2.50132
2016-04-22,UBSG.S,1.37993,0.22318,-0.829,1.36849
2016-04-25,AAK.ST,4.08945,0.21539,-0.746,4.05896
2016-04-25,ADSGn.DE,4.01082,0.1483,0.231,4.02008
2016-04-25,AIR.PA,3.44113,0.22734,-0.969,3.40777
2016-04-25,FORTUM.HE,0.63356,0.09122,-3.708,0.61007
2016-04-25,HEIG.DE,5.09022,0.47365,-1.406,5.01864
2016-04-25,MBGn.DE,8.41394,0.47006,-0.861,8.34149
2016-04-25,SASY.PA,5.56375,0.1262,-0.183,5.5536
2016-04-25,SSE.L,1.1332956,0.058699,0.331,1.1231466
2016-04-25,TEPRF.PA1,4.37417,0.16255,-1.225,4.32057
2016-04-25,TKAG.DE,1.0464,0.21596,-13.713,0.9029
2016-04-25,UMI.BR,1.12544,0.06201,1.063,1.1374
2016-04-25,URW.PA,11.02536,0.22935,-0.036,11.02137
2016-04-26,TUI1n.DE,2.5771,0.55793,,
2016-04-26,CPG.L,0.86677,0.02008,0.559,0.87161
2016-04-26,HEIG.DE,5.07848,0.45234,-1.17,5.01905
2016-04-26,MBGn.DE,8.39515,0.4699,-0.644,8.34108
2016-04-26,PKO.WA,2.09548,0.26475,-1.62,2.06153
2016-04-26,SAF.PA,3.85832,0.18381,0.648,3.88331
2016-04-26,TEPRF.PA1,4.3675,0.16011,-1.086,4.32009
2016-04-26,TUI1n.DE,2.5771,0.55793,0.7,2.5952
2016-04-26,UBSG.S,1.3822,0.22165,-0.827,1.37078
2016-04-26,UMI.BR,1.12547,0.05886,0.993,1.13665
2016-04-27,TEPRF.PA1,4.35617,0.15705,,
2016-04-27,ADSGn.DE,4.06082,0.19133,0.848,4.09525
2016-04-27,FORTUM.HE,0.63282,0.09181,-3.691,0.60946
2016-04-27,LGEN.L,0.2011857,0.0105338,0.34,0.2018696
2016-04-27,MBGn.DE,8.35788,0.45234,-0.673,8.30164
2016-04-27,NSISb.CO,1.37071,0.05749,-0.22,1.3677
2016-04-27,SAF.PA,3.86152,0.17798,0.508,3.88112
2016-04-27,SAMPO.HE,0.55537,0.01958,-0.099,0.55482
2016-04-27,SASY.PA,5.56304,0.13837,-0.122,5.55627
2016-04-27,SUBC.OL,0.48108,0.14392,7.669,0.51797
2016-04-27,TEPRF.PA1,4.35617,0.15705,-0.642,4.32819
2016-04-27,TUI1n.DE,,,-11.273,2.28656
2016-04-27,UMI.BR,1.12297,0.05555,1.025,1.13448
2016-04-28,AAK.ST,4.07751,0.23729,-0.704,4.04881
2016-04-28,ADSGn.DE,4.09971,0.2049,2.223,4.19085
2016-04-28,AIR.PA,3.41956,0.22566,-0.84,3.39083
2016-04-28,BMPS.MI,,,-42.567,24.83145
2016-04-28,EDP.LS,0.23906,0.01017,0.102,0.2393
2016-04-28,GL9.I,0.94954,0.04208,0.186,0.95131
2016-04-28,MBGn.DE,8.34273,0.45569,-0.593,8.29324
2016-04-28,PKO.WA,2.10891,0.26293,-2.261,2.06123
2016-04-28,SASY.PA,5.54807,0.12727,-0.588,5.51546
2016-04-28,SDR.L,0.2932466,0.0137518,-1.196,0.2897385
2016-04-28,SUBC.OL,0.51256,0.15927,5.759,0.54208
2016-04-28,TEPRF.PA1,,,0.603,4.38241
2016-04-28,TKAG.DE,1.04852,0.21486,-13.149,0.91065
2016-04-28,TUI1n.DE,2.5377,0.54109,-6.941,2.36154
2016-04-28,TKAG.DE,1.04852,0.21486,,
2016-04-29,SDR.L,0.2901251,0.0063246,,
2016-04-29,UMI.BR,1.12453,0.05649,,
2016-04-29,ADSGn.DE,4.1084,0.21202,2.261,4.20127
2016-04-29,AIR.PA,3.39146,0.22854,-0.53,3.37348
2016-04-29,BIRG.I,0.7782,0.1425,-3.259,0.6804
2016-04-29,BMPS.MI,34.12059,93.46436,-36.337,21.72257
2016-04-29,EDP.LS,0.23955,0.0092,-0.109,0.23928
2016-04-29,ENEI.MI,0.30283,0.01693,0.248,0.30358
2016-04-29,EXPN.L,0.87907,0.03867,0.108,0.88001
2016-04-29,FORTUM.HE,0.6343,0.09127,-3.613,0.61138
2016-04-29,GL9.I,0.9598,0.05101,2.298,0.98184
2016-04-29,HIAB.HE,2.6344,0.23603,2.51,2.70052
2016-04-29,HNRGn.DE,8.54567,0.35039,1.324,8.65882
2016-04-29,SASY.PA,5.54956,0.1267,-0.552,5.51892
2016-04-29,SDR.L,0.2901251,0.0063246,-0.473,0.2887543
2016-04-29,SUBC.OL,0.61811,0.24125,14.853,0.70992
2016-04-29,TEPRF.PA1,4.348,0.1751,-1.7,4.27407
2016-04-29,UMI.BR,1.12453,0.05649,1.135,1.1373
2016-04-29,VIE.PA,0.99178,0.07904,2.583,1.01739
2016-04-30,SDR.L,,,-0.436,0.288859
2016-04-30,SFZN.S,,,9.817,1.33428
2016-04-30,UMI.BR,,,1.457,1.14091
2016-05-02,LEGn.DE,4.21071,0.71337,,
2016-05-02,AIR.PA,3.39176,0.22804,-0.551,3.37309
2016-05-02,BMPS.MI,45.8414,81.09969,-0.382,45.66637
2016-05-02,FORTUM.HE,0.628,0.09703,-3.596,0.60542
2016-05-02,GL9.I,0.98377,0.03424,0.818,0.99181
2016-05-02,HEIG.DE,5.07548,0.43423,-1.168,5.01618
2016-05-02,HIAB.HE,2.7164,0.2174,1.119,2.74679
2016-05-02,ITPG.MI,0.8045,0.03966,-1.027,0.79624
2016-05-02,LEGn.DE,4.21071,0.71337,-0.388,4.19436
2016-05-02,PKO.WA,2.09095,0.2556,-1.469,2.06024
2016-05-02,SASY.PA,5.54178,0.11194,-0.613,5.50782
2016-05-02,SUBC.OL,0.64478,0.22821,26.379,0.81487
2016-05-03,BMPS.MI,41.93446,83.67514,-10.586,37.49618
2016-05-03,EDP.LS,0.23999,0.00935,0.298,0.2407
2016-05-03,EXPN.L,0.88071,0.0366,0.204,0.8825
