Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2015-01-13,SSE.L,1.1844684,0.0689588,,
2015-01-13,ADSGn.DE,3.09866,0.04477,0.045,3.10004
2015-01-13,AIR.PA,2.99976,0.19276,0.753,3.02235
2015-01-13,EDP.LS,0.24744,0.01475,0.345,0.24829
2015-01-13,ELI.BR,2.40643,0.13269,-2.557,2.34491
2015-01-13,EMSN.S,15.22975,0.17674,0.608,15.27209
2015-01-13,ENEI.MI,0.31447,0.00961,-0.328,0.31344
2015-01-13,FORTUM.HE,1.12983,0.07375,-2.349,1.10329
2015-01-13,MBGn.DE,6.44309,0.54444,1.678,6.5512
2015-01-13,PRU.L,1.439,0.09476,-2.028,1.40982
2015-01-13,RR.L,0.2160087,0.012781,-1.671,0.2123989
2015-01-13,SAF.PA,2.93805,0.28745,3.013,3.02657
2015-01-13,SAMPO.HE,0.54859,0.01374,-0.553,0.54556
2015-01-13,SASY.PA,5.17154,0.067,0.123,5.17787
2015-01-13,SDR.L,0.2602923,0.0056087,-0.602,0.2587259
2015-01-13,SSE.L,1.1844684,0.0689588,2.422,1.2131507
2015-01-13,SUBC.OL,2.12813,0.2854,,
2015-01-13,TKAG.DE,1.15547,0.25147,-6.663,1.07847
2015-01-13,UBSG.S,1.08512,0.28603,-2.266,1.08462
2015-01-13,VIE.PA,0.42641,0.06431,-1.386,0.4205
2015-01-14,AIR.PA,2.9971,0.19006,1.401,3.03908
2015-01-14,BMPS.MI,-2843.2091,2090.89095,-18.9,-3406.8245
2015-01-14,BYG.L,0.2559925,0.0090455,2.849,0.2632866
2015-01-14,HIAB.HE,1.328,0.11269,-2.847,1.2902
2015-01-14,HNRGn.DE,7.61903,0.4317,2.924,7.8418
2015-01-14,LEGn.DE,2.908,0.43495,-3.238,2.81384
2015-01-14,LGEN.L,0.172021,0.0062063,-0.679,0.1708529
2015-01-14,MBGn.DE,6.44903,0.54257,1.703,6.55888
2015-01-14,NSISb.CO,1.07374,0.0281,0.339,1.07738
2015-01-14,PRU.L,1.44963,0.09468,-1.222,1.43193
2015-01-14,SAMPO.HE,0.5485,0.01372,-0.525,0.54561
2015-01-14,SSE.L,,,2.431,1.2132642
2015-01-14,SUBC.OL,2.13742,0.28466,-1.665,2.10184
2015-01-14,TEPRF.PA1,3.06575,0.11888,1.317,3.10612
2015-01-14,TKAG.DE,1.1538,0.25114,-6.534,1.07842
2015-01-14,TUI1n.DE,2.00217,0.31695,2.408,2.05036
2015-01-14,UBSG.S,1.08833,0.27902,-1.974,1.09055
2015-01-14,URW.PA,11.18783,1.16879,-2.713,10.87569
2015-01-14,VIE.PA,0.42744,0.06226,-2.215,0.41797
2015-01-14,LEGn.DE,2.908,0.43495,,
2015-01-14,VIE.PA,0.42744,0.06226,,
2015-01-15,CPG.L,0.86068,0.01677,0.449,0.86455
2015-01-15,EDP.LS,0.24689,0.01466,0.196,0.24737
2015-01-15,ENEI.MI,0.31509,0.0093,-0.353,0.31398
2015-01-15,EXPN.L,0.94494,0.01738,-0.239,0.94268
2015-01-15,LEGn.DE,,,-4.702,2.77127
2015-01-15,MBGn.DE,6.43872,0.53969,1.404,6.52913
2015-01-15,MONC.MI,0.47643,0.01166,1.164,0.48197
2015-01-15,NSISb.CO,1.07452,0.02805,0.361,1.0784
2015-01-15,SAMPO.HE,0.54707,0.0125,-0.279,0.54554
2015-01-15,SASY.PA,5.17011,0.0676,0.079,5.17421
2015-01-15,TKAG.DE,1.15447,0.25119,-5.608,1.08972
2015-01-15,URW.PA,11.20418,1.20067,-2.844,10.87563
2015-01-16,EXPN.L,0.94435,0.01737,,
2015-01-16,AIR.PA,2.99743,0.18986,1.338,3.03753
2015-01-16,BMPS.MI,-2847.45714,2086.05785,-7.198,-3075.87607
2015-01-16,EXPN.L,0.94435,0.01737,-0.194,0.94252
2015-01-16,LEGn.DE,2.9972,0.4918,-2.825,2.91253
2015-01-16,LGEN.L,0.171866,0.006241,-0.794,0.1705015
2015-01-16,MBGn.DE,6.43841,0.53971,1.389,6.52783
2015-01-16,PRU.L,1.45166,0.09505,-1.426,1.43096
2015-01-16,SAF.PA,2.93755,0.28721,3.068,3.02768
2015-01-16,SAMPO.HE,0.54688,0.01261,-0.329,0.54508
2015-01-16,TKAG.DE,1.15423,0.24977,-5.295,1.09311
2015-01-16,UBSG.S,1.08757,0.2811,-2.278,1.08654
2015-01-16,URW.PA,11.463,2.23054,-0.258,11.40891
2015-01-17,TUI1n.DE,1.98803,0.3259,3.294,2.05353
2015-01-17,VIE.PA,,,-4.19,0.40952
2015-01-18,EXPN.L,,,-0.262,0.94188
2015-01-19,BMPS.MI,-3195.08398,2264.5687,-7.54,-3441.74998
2015-01-19,CPG.L,0.85688,0.01684,0.391,0.86023
2015-01-19,EDP.LS,0.24859,0.01643,1.21,0.2516
2015-01-19,FORTUM.HE,1.12852,0.07382,-2.359,1.1019
2015-01-19,HEIG.DE,3.77652,0.23189,0.074,3.77931
2015-01-19,MBGn.DE,6.44247,0.53748,1.411,6.53339
2015-01-19,PKO.WA,2.63555,0.07441,-0.923,2.61123
2015-01-19,PRU.L,1.44996,0.09515,-1.02,1.43516
2015-01-19,SAF.PA,2.94205,0.28729,2.621,3.01916
2015-01-19,SSE.L,1.1865632,0.0631916,1.728,1.2070627
2015-01-19,UBSG.S,1.29109,0.33409,-2.636,1.28521
2015-01-20,BMPS.MI,-3394.34324,2160.94541,,
2015-01-20,SSE.L,1.1863105,0.0631346,,
2015-01-20,UBSG.S,1.26285,0.32497,,
2015-01-20,AAK.ST,3.27286,0.07616,-0.342,3.26167
2015-01-20,BMPS.MI,-3394.34324,2160.94541,-21.839,-4130.60194
2015-01-20,BYG.L,0.2569918,0.0087907,2.448,0.2632837
2015-01-20,EDP.LS,0.24774,0.01612,4.541,0.25899
2015-01-20,ELI.BR,2.40528,0.13153,0.356,2.41384
2015-01-20,FORTUM.HE,1.129,0.0723,-2.258,1.10351
2015-01-20,HNRGn.DE,7.63537,0.42011,2.618,7.83525
2015-01-20,LEGn.DE,2.9982,0.49176,-2.771,2.91513
2015-01-20,MBGn.DE,6.4235,0.55541,1.263,6.50462
2015-01-20,MONC.MI,0.47757,0.01321,1.695,0.48567
2015-01-20,MWDP.PA1,,,0.812,4.93944
2015-01-20,NSISb.CO,1.18878,0.05007,2.226,1.21524
2015-01-20,SAF.PA,2.94255,0.28616,1.53,2.98756
2015-01-20,SSE.L,1.1863105,0.0631346,1.718,1.2066878
2015-01-20,UBSG.S,1.26285,0.32497,-2.963,1.25266
2015-01-20,URW.PA,11.44182,2.23568,-0.69,11.33956
2015-01-20,VIE.PA,0.42641,0.06261,-4.484,0.40729
2015-01-21,AAK.ST,3.27239,0.07621,-0.343,3.26118
2015-01-21,ADSGn.DE,3.09694,0.04507,-0.052,3.09534
2015-01-21,EDP.LS,0.24816,0.01641,4.611,0.2596
2015-01-21,ELI.BR,2.39713,0.13055,0.339,2.40526
2015-01-21,FORTUM.HE,1.124,0.07206,-2.022,1.10128
2015-01-21,HEIG.DE,3.7749,0.23238,0.011,3.77531
2015-01-21,HNRGn.DE,7.6417,0.41869,2.66,7.84495
2015-01-21,MBGn.DE,6.421,0.54751,1.191,6.49745
2015-01-21,NSISb.CO,1.20512,0.05912,3.097,1.24245
2015-01-21,UBSG.S,,,-2.999,1.25764
2015-01-21,UMI.BR,0.8365,0.03244,-1.063,0.82761
2015-01-22,AIR.PA,2.99543,0.18845,1.458,3.0391
2015-01-22,CPG.L,0.85676,0.01683,0.364,0.85988
2015-01-22,ENEI.MI,0.31541,0.00929,-0.214,0.31473
2015-01-22,HEIG.DE,3.77268,0.23348,-0.1,3.76892
2015-01-22,MBGn.DE,6.4185,0.54933,1.174,6.49388
2015-01-22,PRU.L,1.44907,0.09512,-1.011,1.43441
2015-01-22,SAMPO.HE,0.54732,0.01276,-0.39,0.54518
2015-01-22,SASY.PA,5.17189,0.0661,0.125,5.17836
2015-01-22,UBSG.S,1.2919,0.33293,-2.073,1.29319
2015-01-23,ADSGn.DE,3.09723,0.04486,-0.035,3.09616
2015-01-23,MBGn.DE,6.42006,0.54851,0.975,6.48268
2015-01-23,SASY.PA,5.17118,0.06644,0.11,5.17686
2015-01-23,TKAG.DE,1.15355,0.25075,-5.768,1.08702
2015-01-23,UBSG.S,1.27647,0.32444,-3.853,1.25447
2015-01-26,AAK.ST,3.27358,0.07647,-0.21,3.26671
2015-01-26,ADSGn.DE,3.07637,0.1177,0.574,3.09402
2015-01-26,AIR.PA,2.99477,0.18723,1.695,3.04554
2015-01-26,BMPS.MI,,,-21.605,-4112.78732
2015-01-26,BYG.L,0.2570827,0.008847,2.458,0.2634013
2015-01-26,ENEI.MI,0.31558,0.00904,-0.42,0.31426
2015-01-26,FORTUM.HE,1.12358,0.07211,-2.067,1.10036
2015-01-26,HNRGn.DE,7.68537,0.45645,2.656,7.88946
2015-01-26,MBGn.DE,6.42163,0.5467,0.748,6.46966
2015-01-26,NSISb.CO,1.2105,0.05518,2.009,1.23483
2015-01-26,PKO.WA,2.63152,0.07183,-0.819,2.60998
2015-01-26,SAF.PA,2.94305,0.28647,1.7,2.99307
2015-01-26,SAMPO.HE,0.5469,0.01259,-0.371,0.54487
2015-01-26,UBSG.S,1.26231,0.32068,-3.361,1.24692
2015-01-26,UMI.BR,0.83833,0.03217,-1.28,0.8276
2015-01-27,BIRG.I,0.4083,0.1155,1.855,0.4641
2015-01-27,FORTUM.HE,1.12317,0.07222,-2.123,1.09932
2015-01-27,NSISb.CO,1.22271,0.05134,0.934,1.23413
2015-01-27,PRU.L,1.43306,0.0942,-1.05,1.41802
2015-01-27,RR.L,0.2156967,0.0129079,-1.855,0.2116961
2015-01-27,SDR.L,0.2596538,0.0048977,-0.392,0.2586349
2015-01-27,SUBC.OL,2.1367,0.2848,-1.694,2.1005
2015-01-27,TKAG.DE,1.15484,0.2497,-5.879,1.08694
2015-01-27,UBSG.S,1.24105,0.31328,-4.233,1.21518
2015-01-27,UMI.BR,0.83783,0.03222,-1.367,0.82637
2015-01-27,UMI.BR,0.83783,0.03222,,
2015-01-28,AIR.PA,2.9871,0.1891,1.719,3.03846
2015-01-28,FORTUM.HE,1.12442,0.07189,-1.395,1.10874
2015-01-28,HNRGn.DE,7.70403,0.45091,2.401,7.88903
2015-01-28,ITPG.MI,0.60767,0.01392,0.02,0.60779
2015-01-28,MBGn.DE,6.40756,0.53472,1.007,6.47207
2015-01-28,PKO.WA,2.62876,0.07317,-0.87,2.60589
2015-01-28,SAF.PA,2.94255,0.28616,1.835,2.99655
2015-01-28,UBSG.S,1.23914,0.30992,-3.638,1.221
2015-01-28,URW.PA,11.41507,0.41374,-1.531,11.23379
2015-01-29,AAK.ST,3.26572,0.06341,-0.025,3.26492
2015-01-29,ADSGn.DE,3.07437,0.11686,0.601,3.09284
2015-01-29,AIR.PA,2.9901,0.18657,1.746,3.04229
2015-01-29,BMPS.MI,-3676.29084,2570.74115,-31.229,-4790.70121
2015-01-29,ENEI.MI,0.31572,0.00893,-0.354,0.3146
2015-01-29,FORTUM.HE,1.11817,0.05913,-0.582,1.11166
2015-01-29,HEIG.DE,3.78074,0.24323,-0.002,3.78067
2015-01-29,ITPG.MI,0.606,0.01291,0.154,0.60693
2015-01-29,MBGn.DE,6.40881,0.53433,0.957,6.47016
2015-01-29,NSISb.CO,1.22074,0.0508,0.967,1.23254
2015-01-29,PKO.WA,2.62746,0.07174,-0.823,2.60583
2015-01-29,SASY.PA,5.17046,0.06656,0.12,5.17665
2015-01-29,SDR.L,0.2595963,0.004819,-0.312,0.2587852
2015-01-29,SUBC.OL,2.13492,0.28553,-1.566,2.10149
2015-01-29,TEPRF.PA1,3.06575,0.11888,1.325,3.10636
2015-01-29,TKAG.DE,1.1529,0.24988,-5.84,1.08557
2015-01-29,TUI1n.DE,1.99042,0.32887,4.157,2.07312
2015-01-29,UMI.BR,,,-1.369,0.82636
2015-01-29,URW.PA,11.28614,0.47549,-1.664,11.03431
2015-01-29,ADSGn.DE,3.07437,0.11686,,
2015-01-30,AIR.PA,2.99494,0.18716,1.737,3.04696
2015-01-30,BIRG.I,0.4146,0.1155,1.649,0.4641
2015-01-30,BMPS.MI,-3790.75044,2580.03426,-29.286,-4860.64545
2015-01-30,FORTUM.HE,1.11664,0.05842,-0.56,1.11038
2015-01-30,HEIG.DE,3.78042,0.24291,0.162,3.78653
2015-01-30,HNRGn.DE,7.7197,0.45482,2.328,7.89943
2015-01-30,MBGn.DE,6.39444,0.52929,0.747,6.44223
2015-01-30,MONC.MI,0.47829,0.01305,1.699,0.48641
2015-01-30,RR.L,0.2152532,0.0126482,-2.536,0.2097935
2015-01-30,SAF.PA,2.94105,0.28526,2.046,3.00123
2015-01-30,SAMPO.HE,0.5471,0.01245,-0.399,0.54491
2015-01-30,SASY.PA,5.16725,0.06379,0.034,5.169
2015-01-30,UBSG.S,1.2107,0.3028,-3.711,1.19208
2015-01-30,URW.PA,11.20829,0.53588,-2.359,10.88537
2015-01-30,BIRG.I,0.4146,0.1155,,
2015-01-31,UMI.BR,,,-1.419,0.82594
2015-02-01,SSE.L,,,1.719,1.2067035
2015-02-02,LEGn.DE,2.9852,0.50984,,
2015-02-02,BMPS.MI,-4002.72837,2531.38108,-20.692,-4781.19612
2015-02-02,CPG.L,0.85487,0.01375,0.187,0.85647
2015-02-02,FORTUM.HE,1.11424,0.06273,-0.87,1.10454
2015-02-02,HNRGn.DE,7.73417,0.45575,2.375,7.91785
2015-02-02,LEGn.DE,2.9852,0.50984,-4.062,2.86393
2015-02-02,LGEN.L,0.171361,0.0062256,-0.777,0.1700297
2015-02-02,PRU.L,1.44035,0.09457,-0.955,1.4266
2015-02-02,SAMPO.HE,0.54595,0.01115,-0.61,0.54262
2015-02-02,SASY.PA,5.16775,0.06399,0.062,5.17096
2015-02-02,SDR.L,0.2596206,0.0048458,-0.241,0.2589944
2015-02-02,TKAG.DE,1.14258,0.2537,-6.975,1.06289
2015-02-02,UBSG.S,1.20435,0.3036,-3.718,1.18542
2015-02-02,URW.PA,11.15508,0.59186,-2.501,10.81723
2015-02-02,VIE.PA,0.4292,0.06222,-1.609,0.4223
2015-02-03,AAK.ST,3.82522,0.12464,-0.586,3.80279
2015-02-03,BIRG.I,,,2.151,0.4794
2015-02-03,EDP.LS,0.24774,0.01759,4.43,0.25871
2015-02-03,GBLB.BR,4.3934,1.217,2.584,4.50691
2015-02-03,HEIG.DE,3.78268,0.23378,0.193,3.78998
2015-02-03,HIAB.HE,1.326,0.11404,-3.393,1.28101
2015-02-03,LGEN.L,0.1716432,0.0062614,-0.946,0.1700193
2015-02-03,MBGn.DE,6.38069,0.54964,0.192,6.39294
2015-02-03,SAF.PA,2.94205,0.28592,2.076,3.00312
2015-02-03,SAMPO.HE,0.54535,0.01108,-0.534,0.54244
2015-02-03,SASY.PA,5.17061,0.0594,-0.015,5.16984
2015-02-03,SUBC.OL,2.13778,0.28376,-1.757,2.10022
2015-02-03,UMI.BR,0.8365,0.03199,-1.25,0.82605
2015-02-03,URW.PA,10.97277,0.68452,-3.404,10.5535
2015-02-03,UMI.BR,0.8365,0.03199,,
2015-02-04,ENEI.MI,0.32655,0.01632,-1.871,0.32044
2015-02-04,MBGn.DE,6.99266,0.35585,0.863,7.05299
2015-02-04,AAK.ST,3.78917,0.1087,-0.635,3.7651
2015-02-04,ADSGn.DE,,,0.722,3.09657
2015-02-04,AIR.PA,2.99526,0.18705,1.75,3.04767
2015-02-04,ENEI.MI,0.31541,0.00895,-0.313,0.31442
2015-02-04,FORTUM.HE,1.0375,0.09692,-2.175,1.01494
2015-02-04,HEIG.DE,3.78623,0.23934,0.522,3.80599
2015-02-04,HNRGn.DE,7.75935,0.43711,2.573,7.95897
2015-02-04,ITPG.MI,0.742,0.07198,-1.677,0.72956
2015-02-04,LGEN.L,0.1720067,0.0062348,-1.128,0.1700671
2015-02-04,MBGn.DE,6.38319,0.54749,-0.03,6.3813
2015-02-04,MONC.MI,0.47969,0.01248,1.408,0.48645
2015-02-04,PRU.L,1.45437,0.09539,-1.25,1.43618
2015-02-04,SAMPO.HE,0.54705,0.01617,-0.384,0.54495
2015-02-04,SASY.PA,5.17346,0.05633,-0.057,5.17052
2015-02-04,SSE.L,1.1847105,0.0667683,1.49,1.2023672
2015-02-04,TKAG.DE,1.12516,0.24202,-5.673,1.06133
2015-02-04,UMI.BR,,,-1.044,0.82777
2015-02-04,URW.PA,10.93362,0.69365,-4.611,10.38696
2015-02-04,VIE.PA,0.43113,0.06158,-2.053,0.42228
2015-02-05,AAK.ST,3.78209,0.1051,-0.607,3.75913
2015-02-05,BMPS.MI,-4218.95434,2560.32879,-16.963,-4874.39858
2015-02-05,CPG.L,0.86489,0.01554,0.406,0.8684
2015-02-05,FORTUM.HE,1.03612,0.08356,-2.774,1.00737
2015-02-05,HNRGn.DE,7.78486,0.42933,2.266,7.9613
2015-02-05,LGEN.L,0.1721678,0.0060609,-1.173,0.170149
2015-02-05,PKO.WA,2.62539,0.07083,-0.809,2.60416
2015-02-05,SAMPO.HE,0.54535,0.01108,-0.329,0.54356
2015-02-05,SASY.PA,5.3715,0.1863,0.261,5.38551
2015-02-05,SSE.L,1.1847053,0.0667672,1.493,1.2023964
2015-02-05,TEPRF.PA1,3.05223,0.12344,1.074,3.08501
2015-02-05,TKAG.DE,1.12594,0.24199,-5.618,1.06268
2015-02-05,TUI1n.DE,1.93027,0.27327,1.126,1.95203
2015-02-05,BMPS.MI,333.16147,232.53979,,
2015-02-05,BMPS.MI,-4218.95434,2560.32879,,
2015-02-05,AAK.ST,3.78209,0.1051,,
2015-02-05,BMPS.MI,-4218.95434,2560.32879,-21.135,262.73393
2015-02-05,TEPRF.PA1,3.70692,0.24182,1.934,3.77861
2015-02-05,TUI1n.DE,1.93027,0.27327,,
2015-02-06,ADSGn.DE,3.07266,0.11691,0.569,3.09014
2015-02-06,CPG.L,0.87462,0.01691,0.348,0.87766
2015-02-06,EDP.LS,0.24871,0.01847,5.292,0.26188
2015-02-06,EMSN.S,13.7975,0.67098,0.75,13.90099
2015-02-06,ENEI.MI,0.32713,0.01654,-1.809,0.32121
2015-02-06,FORTUM.HE,1.04219,0.0801,-2.972,1.01122
2015-02-06,HEIG.DE,3.79494,0.23804,0.423,3.81097
2015-02-06,HNRGn.DE,7.78279,0.43103,2.145,7.94971
2015-02-06,MBGn.DE,7.02016,0.3805,0.385,7.0472
2015-02-06,PRU.L,1.47223,0.09363,-1.954,1.44346
2015-02-06,SASY.PA,5.44007,0.19741,0.951,5.49179
2015-02-06,SDR.L,0.2596497,0.0048587,-0.211,0.2591026
